Slice,Area,file,id_number,TxRed,YFP,integrated_old
429,411,1501,0,197.26899999999998,323.76,323.76
428,333,1501,0,206.595,334.50800000000004,334.50800000000004
427,332,1501,0,201.45299999999997,324.70500000000004,324.70500000000004
426,330,1501,0,193.63799999999998,325.14200000000005,325.14200000000005
425,246,1501,0,224.442,342.141,342.141
424,265,1501,0,221.11599999999996,328.20799999999997,328.20799999999997
423,298,1501,0,211.30599999999995,326.83299999999997,326.83299999999997
422,208,1501,0,236.315,333.21200000000005,333.21200000000005
421,228,1501,0,225.51400000000004,323.64300000000003,323.64300000000003
420,178,1501,0,231.25599999999997,349.89,349.89
419,203,1501,0,232.227,334.09299999999996,334.09299999999996
418,612,1501,0,219.77099999999996,329.213,329.213
417,404,1501,0,233.58600000000004,358.49199999999996,358.49199999999996
416,460,1501,0,234.93200000000002,356.45500000000004,356.45500000000004
415,469,1501,0,226.03900000000004,343.866,343.866
414,452,1501,0,230.477,341.096,341.096
413,367,1501,0,247.03599999999994,358.312,358.312
412,407,1501,0,233.95600000000002,340.98,340.98
411,339,1501,0,262.813,362.27199999999993,362.27199999999993
410,277,1501,0,268.003,371.58500000000004,371.58500000000004
409,315,1501,0,297.39699999999993,367.6070000000001,367.6070000000001
408,269,1501,0,295.158,373.361,373.361
407,473,1501,0,302.3879999999999,393.1940000000001,393.1940000000001
406,503,1501,0,289.679,395.66299999999995,395.66299999999995
405,520,1501,0,295.572,394.606,394.606
404,468,1501,0,307.36799999999994,407.939,407.939
403,492,1501,0,308.34799999999996,397.42300000000006,397.42300000000006
402,571,1501,0,286.136,378.55299999999994,378.55299999999994
401,513,1501,0,286.856,383.59999999999997,383.59999999999997
400,491,1501,0,290.853,376.666,376.666
399,463,1501,0,292.881,380.98900000000003,380.98900000000003
398,482,1501,0,288.841,381.49800000000005,381.49800000000005
397,467,1501,0,293.303,373.312,373.312
396,438,1501,0,290.102,387.602,387.602
395,373,1501,0,275.326,360.675,360.675
394,773,1501,0,305.423,375.082,375.082
393,704,1501,0,314.712,385.87100000000004,385.87100000000004
392,638,1501,0,332.951,392.8829999999999,392.8829999999999
391,639,1501,0,324.35699999999997,382.964,382.964
390,692,1501,0,316.002,379.096,379.096
389,645,1501,0,330.004,376.068,376.068
388,605,1501,0,321.30000000000007,384.916,384.916
387,553,1501,0,335.045,387.78900000000004,387.78900000000004
386,549,1501,0,334.194,385.808,385.808
385,563,1501,0,329.276,390.29600000000005,390.29600000000005
384,548,1501,0,323.79100000000005,384.759,384.759
383,595,1501,0,319.083,378.60200000000003,378.60200000000003
382,575,1501,0,311.494,373.255,373.255
381,528,1501,0,324.49,391.35200000000003,391.35200000000003
380,502,1501,0,319.12399999999997,382.36699999999996,382.36699999999996
379,547,1501,0,324.148,389.38,389.38
378,478,1501,0,284.892,347.479,347.479
377,536,1501,0,306.62700000000007,379.98,379.98
376,517,1501,0,316.627,384.456,384.456
375,462,1501,0,313.246,387.34400000000005,387.34400000000005
374,944,1501,0,312.39599999999996,400.2369999999999,400.2369999999999
373,847,1501,0,301.254,386.384,386.384
372,917,1501,0,316.097,403.053,403.053
371,836,1501,0,303.573,398.071,398.071
