Slice,Area,file,id_number,TxRed,YFP,integrated_old
429,1189,6312,1,452.86299999999994,252.09999999999997,252.09999999999997
428,1237,6312,1,447.53400000000005,247.613,247.613
427,1214,6312,1,448.94499999999994,252.90500000000003,252.90500000000003
426,1173,6312,1,454.898,249.064,249.064
425,1172,6312,1,453.78800000000007,251.242,251.242
424,1199,6312,1,445.762,246.81799999999998,246.81799999999998
423,1109,6312,1,450.17599999999993,252.50199999999995,252.50199999999995
422,1126,6312,1,446.744,247.324,247.324
421,1123,6312,1,451.16600000000005,252.56,252.56
420,1136,6312,1,447.87299999999993,253.953,253.953
419,1135,6312,1,448.97299999999996,255.299,255.299
418,1143,6312,1,448.30600000000004,255.495,255.495
417,1148,6312,1,451.6940000000001,254.06300000000002,254.06300000000002
416,1168,6312,1,451.26599999999996,253.691,253.691
415,1167,6312,1,441.26300000000003,250.163,250.163
414,1168,6312,1,453.447,257.039,257.039
413,1163,6312,1,452.21999999999997,253.898,253.898
412,1182,6312,1,448.055,252.172,252.172
411,1131,6312,1,446.07099999999997,250.87099999999998,250.87099999999998
410,1180,6312,1,452.182,253.252,253.252
409,1147,6312,1,455.193,261.76099999999997,261.76099999999997
408,1204,6312,1,449.374,254.502,254.502
407,1154,6312,1,446.10400000000004,257.799,257.799
406,1245,6312,1,438.87700000000007,254.012,254.012
405,1220,6312,1,446.322,260.582,260.582
404,1166,6312,1,457.84200000000004,263.108,263.108
403,1203,6312,1,448.77199999999993,269.21000000000004,269.21000000000004
402,1202,6312,1,450.448,269.18600000000004,269.18600000000004
401,1193,6312,1,453.6089999999999,264.111,264.111
400,1220,6312,1,448.5130000000001,271.978,271.978
399,1196,6312,1,451.884,264.06000000000006,264.06000000000006
398,1238,6312,1,452.66600000000005,267.57399999999996,267.57399999999996
397,1210,6312,1,455.236,273.2,273.2
396,1150,6312,1,460.082,271.40799999999996,271.40799999999996
395,1226,6312,1,456.65599999999995,267.59900000000005,267.59900000000005
394,1205,6312,1,460.80500000000006,265.18899999999996,265.18899999999996
393,1171,6312,1,461.111,269.38200000000006,269.38200000000006
392,1245,6312,1,459.4769999999999,275.89700000000005,275.89700000000005
391,1247,6312,1,457.0059999999999,269.055,269.055
390,1231,6312,1,459.75199999999995,269.09399999999994,269.09399999999994
389,1255,6312,1,462.81399999999996,273.669,273.669
388,1254,6312,1,463.73499999999996,274.89,274.89
387,1207,6312,1,455.16099999999994,275.884,275.884
386,1233,6312,1,455.515,272.659,272.659
385,1259,6312,1,456.643,272.264,272.264
384,1191,6312,1,457.45599999999996,268.536,268.536
383,1173,6312,1,459.0290000000001,278.092,278.092
382,1260,6312,1,465.106,282.369,282.369
381,1247,6312,1,441.009,266.829,266.829
380,1227,6312,1,465.5680000000001,276.072,276.072
379,1307,6312,1,460.985,274.774,274.774
378,1240,6312,1,473.616,280.16599999999994,280.16599999999994
377,1243,6312,1,475.58200000000005,282.674,282.674
376,1275,6312,1,455.3910000000001,278.371,278.371
375,1245,6312,1,466.35699999999997,277.737,277.737
374,1270,6312,1,467.92099999999994,285.441,285.441
373,1285,6312,1,471.044,286.552,286.552
372,1248,6312,1,465.75299999999993,278.7660000000001,278.7660000000001
371,1260,6312,1,463.19599999999997,273.263,273.263
370,1290,6312,1,468.356,283.46999999999997,283.46999999999997
369,1291,6312,1,469.97400000000005,285.43899999999996,285.43899999999996
368,1228,6312,1,481.124,291.79200000000003,291.79200000000003
367,1274,6312,1,483.90999999999997,284.74399999999997,284.74399999999997
366,1325,6312,1,469.6940000000001,288.302,288.302
365,1268,6312,1,481.26,288.549,288.549
364,1254,6312,1,485.19399999999996,280.495,280.495
363,1296,6312,1,483.22,286.367,286.367
362,1290,6312,1,486.363,286.42900000000003,286.42900000000003
361,1322,6312,1,480.1,283.71900000000005,283.71900000000005
360,1245,6312,1,497.433,287.749,287.749
359,1315,6312,1,478.168,274.642,274.642
358,1320,6312,1,490.1640000000001,275.977,275.977
357,1306,6312,1,493.625,277.1189999999999,277.1189999999999
