Slice,Area,file,id_number,TxRed,YFP
416,740,1832,3,62.94900000000001,90.36099999999993
415,732,1832,3,70.12800000000004,100.35600000000005
414,797,1832,3,70.29400000000004,94.14599999999996
413,772,1832,3,76.531,98.233
412,787,1832,3,87.43899999999996,101.80900000000003
411,842,1832,3,104.12899999999996,101.58699999999999
410,860,1832,3,126.25599999999997,102.02999999999997
409,862,1832,3,141.411,100.40000000000003
408,866,1832,3,163.56200000000007,106.30700000000002
407,903,1832,3,189.22199999999998,115.5970000000001
406,1024,1832,3,223.1090000000001,141.26499999999993
405,1035,1832,3,220.28699999999998,143.09500000000003
404,1026,1832,3,218.56599999999997,139.74
403,1035,1832,3,220.159,141.66899999999998
402,1048,1832,3,217.31099999999992,140.24600000000004
401,1032,1832,3,218.6489999999999,142.80800000000005
400,1027,1832,3,218.995,138.305
399,1054,1832,3,217.25800000000004,140.47400000000005
398,1024,1832,3,220.25600000000009,142.418
397,1035,1832,3,222.97600000000006,143.12999999999994
396,1013,1832,3,221.78399999999993,141.21800000000007
395,1031,1832,3,220.995,144.22000000000003
394,1024,1832,3,221.19000000000005,141.88099999999997
393,1021,1832,3,221.55799999999994,140.15400000000005
392,1032,1832,3,218.04100000000005,141.83199999999994
391,1010,1832,3,221.20299999999997,144.72199999999998
390,1060,1832,3,220.79999999999995,140.041
389,1028,1832,3,218.6670000000001,139.60800000000006
388,1044,1832,3,217.461,140.86799999999994
387,1038,1832,3,220.86199999999997,139.767
386,1048,1832,3,221.05099999999993,139.29199999999997
385,1029,1832,3,221.46199999999993,141.19899999999996
384,1042,1832,3,221.43400000000003,138.83099999999996
383,1058,1832,3,219.1239999999999,139.69599999999997
382,1023,1832,3,221.36699999999996,142.34699999999992
381,1048,1832,3,219.57100000000003,140.66699999999992
380,1057,1832,3,220.245,140.7870000000001
379,1044,1832,3,222.10900000000004,138.365
378,1058,1832,3,218.40099999999995,142.63599999999997
377,1067,1832,3,219.83699999999993,139.53999999999996
376,1063,1832,3,219.128,138.37199999999996
375,1039,1832,3,223.563,138.515
374,1068,1832,3,220.26,138.97100000000006
373,1070,1832,3,221.77200000000005,140.42199999999997
372,1079,1832,3,219.53399999999993,138.08400000000006
371,1046,1832,3,222.99900000000002,138.72699999999998
370,1046,1832,3,222.14999999999998,140.05400000000003
369,1061,1832,3,223.20499999999998,139.11400000000003
368,1064,1832,3,220.52200000000005,141.47200000000004
367,1042,1832,3,226.67200000000003,145.35199999999998
366,1074,1832,3,222.06600000000003,143.30900000000008
365,1072,1832,3,222.219,141.96599999999995
364,1059,1832,3,222.003,140.52900000000005
363,1085,1832,3,221.76799999999992,141.11200000000002
362,1079,1832,3,221.90000000000003,140.56899999999996
361,1059,1832,3,229.8230000000001,142.562
360,1068,1832,3,225.88399999999996,141.76199999999994
359,1064,1832,3,222.7790000000001,144.10200000000003
358,1089,1832,3,221.238,142.04399999999993
357,1078,1832,3,222.40899999999988,139.38499999999993
356,1069,1832,3,224.10899999999998,141.151
355,1108,1832,3,219.35400000000004,140.59400000000005
354,1076,1832,3,221.08399999999995,141.09899999999993
353,1072,1832,3,220.86500000000012,141.659
352,1088,1832,3,220.63400000000001,140.5329999999999
351,1082,1832,3,219.01800000000003,141.18899999999996
350,1081,1832,3,220.9410000000001,139.92999999999995
349,1090,1832,3,224.97999999999996,143.31900000000002
348,1090,1832,3,219.207,141.736
347,1076,1832,3,224.18399999999997,140.56900000000002
346,1098,1832,3,218.0669999999999,139.16999999999996
345,1093,1832,3,222.57499999999993,137.31400000000002
344,1094,1832,3,219.99100000000004,139.46500000000003
343,1087,1832,3,223.96499999999992,142.11399999999992
342,1103,1832,3,221.06699999999995,141.20000000000005
341,1082,1832,3,227.54199999999997,143.89099999999996
340,1100,1832,3,225.64100000000002,140.51
339,1088,1832,3,228.66500000000008,146.60600000000005
338,1108,1832,3,225.53999999999996,142.885
337,1094,1832,3,230.45000000000005,144.25399999999996
336,1085,1832,3,230.33699999999993,142.48000000000008
335,1117,1832,3,231.73800000000006,144.959
334,1109,1832,3,228.15600000000006,142.47000000000003
333,1118,1832,3,229.42100000000005,141.81799999999998
332,1097,1832,3,227.38399999999996,143.832
331,1091,1832,3,229.4330000000001,142.553
330,1126,1832,3,228.517,142.704
329,1106,1832,3,229.38399999999996,142.49400000000003
328,1100,1832,3,229.44400000000002,141.19199999999995
327,1108,1832,3,227.861,139.80100000000004
326,1103,1832,3,231.39999999999998,141.62599999999998
325,1080,1832,3,232.517,138.974
324,1112,1832,3,229.76800000000003,139.07599999999996
323,1106,1832,3,233.45099999999985,140.78700000000003
322,1119,1832,3,234.07100000000008,139.88399999999996
321,1104,1832,3,233.43900000000008,141.159
320,1102,1832,3,233.97800000000007,140.27400000000006
319,1115,1832,3,233.87599999999992,145.11799999999994
318,1105,1832,3,234.957,145.61499999999995
317,1094,1832,3,235.54300000000006,146.64
316,1106,1832,3,236.73700000000002,147.05
315,1097,1832,3,234.6430000000001,153.47900000000004
314,1087,1832,3,235.19199999999995,150.85099999999994
313,1103,1832,3,236.45100000000008,151.11200000000002
312,1094,1832,3,234.73900000000003,151.28300000000007
311,1089,1832,3,236.72500000000008,148.265
310,1106,1832,3,235.66500000000002,149.103
309,1111,1832,3,236.77199999999993,153.45000000000005
308,1101,1832,3,239.01100000000002,154.65500000000003
307,1101,1832,3,242.49700000000007,156.59399999999994
306,1108,1832,3,241.67399999999998,152.43899999999996
305,1079,1832,3,243.00299999999993,153.726
304,1097,1832,3,243.378,152.53699999999998
303,1102,1832,3,239.85599999999994,152.18799999999993
302,1103,1832,3,241.44099999999997,147.39600000000002
301,1108,1832,3,241.29999999999995,141.48399999999998
300,1125,1832,3,242.019,141.20999999999998
299,1129,1832,3,241.97100000000006,141.49600000000004
298,1122,1832,3,242.69400000000007,140.98600000000005
297,1128,1832,3,240.48799999999994,139.73199999999997
296,1094,1832,3,248.418,145.02900000000005
