Slice,Area,file,id_number,TxRed,YFP
462,607,0332,3,150.79200000000003,89.96599999999995
461,620,0332,3,151.385,87.16000000000003
460,622,0332,3,149.99599999999992,86.79399999999998
459,619,0332,3,158.502,86.51100000000002
458,624,0332,3,151.65200000000004,88.21300000000008
457,655,0332,3,152.35099999999994,88.28299999999996
456,637,0332,3,155.055,87.35799999999995
455,645,0332,3,153.39800000000008,86.13600000000002
454,634,0332,3,153.43499999999995,85.58499999999998
453,648,0332,3,147.25699999999995,83.56699999999995
452,635,0332,3,152.17200000000003,86.57599999999996
451,655,0332,3,152.92000000000002,83.32600000000008
450,674,0332,3,151.26700000000005,86.87900000000002
449,673,0332,3,151.841,82.61999999999995
448,672,0332,3,151.0660000000001,86.03700000000009
447,678,0332,3,150.502,86.77000000000004
446,680,0332,3,153.49200000000002,87.47800000000007
445,698,0332,3,151.16500000000002,88.89300000000003
444,677,0332,3,154.22199999999992,85.47499999999997
443,683,0332,3,153.70700000000005,84.82100000000003
442,673,0332,3,153.84800000000007,88.06699999999995
441,672,0332,3,148.85299999999995,87.875
440,693,0332,3,152.26,87.63400000000007
439,663,0332,3,156.83500000000004,87.32399999999996
438,663,0332,3,153.12599999999998,85.05799999999999
437,723,0332,3,149.52499999999998,87.75100000000003
436,675,0332,3,154.23599999999993,86.52899999999994
435,667,0332,3,155.115,87.83399999999995
434,675,0332,3,153.04699999999997,89.75100000000003
433,709,0332,3,150.7179999999999,87.46500000000003
432,692,0332,3,154.659,87.09400000000005
431,725,0332,3,151.52700000000004,86.50599999999997
430,710,0332,3,150.29999999999995,87.92500000000001
429,672,0332,3,154.6980000000001,89.31700000000001
428,716,0332,3,156.21900000000005,86.23200000000003
427,706,0332,3,153.10200000000003,90.10399999999998
426,721,0332,3,153.18099999999993,89.07999999999993
425,701,0332,3,150.97699999999998,89.21099999999996
424,730,0332,3,154.63800000000003,87.84500000000003
423,708,0332,3,151.3619999999999,89.35399999999998
422,709,0332,3,150.35799999999995,87.33900000000006
421,687,0332,3,154.40499999999997,88.71500000000003
420,685,0332,3,157.59299999999996,87.90800000000002
419,706,0332,3,153.421,87.62700000000001
418,701,0332,3,155.34399999999994,90.344
417,699,0332,3,156.21799999999996,89.48299999999995
416,682,0332,3,156.10399999999993,90.60999999999996
415,705,0332,3,153.63999999999993,89.83000000000004
414,747,0332,3,149.423,86.84899999999993
413,750,0332,3,150.92300000000006,86.096
412,750,0332,3,151.53300000000002,84.048
411,757,0332,3,152.971,88.73900000000003
410,751,0332,3,153.36,87.48899999999998
409,725,0332,3,154.358,87.44100000000009
408,745,0332,3,154.38099999999997,89.452
407,730,0332,3,153.10000000000002,89.13
406,746,0332,3,153.25900000000001,89.52800000000008
405,745,0332,3,153.24400000000003,85.80600000000004
404,721,0332,3,158.18200000000002,88.78600000000006
403,718,0332,3,157.00599999999997,87.721
402,708,0332,3,159.3270000000001,91.46600000000007
401,759,0332,3,156.79199999999992,87.75200000000007
400,706,0332,3,160.34800000000007,88.11400000000003
399,755,0332,3,156.03799999999995,87.88599999999991
398,761,0332,3,158.253,87.38199999999995
397,745,0332,3,158.89299999999992,88.29400000000004
396,776,0332,3,156.03300000000007,84.524
395,755,0332,3,156.113,89.89699999999993
394,736,0332,3,161.6260000000001,90.46700000000004
393,754,0332,3,161.78600000000006,87.06299999999993
392,753,0332,3,158.598,90.85200000000009
