, ,Label,Area,Mean_ph,XM,YM,Slice,LastIndex,PreviousCell,Background_ph,Mean_TxRed,Background_TxRed
197,198,ori_ph:0394-0105-0109:initial_folder_80_0393,799,827.6060000000001,108.71700000000001,106.477,394,0,199,799.1310000000001,450.398,447.98699999999997
198,199,ori_ph:0393-0105-0109:initial_folder_80_0392,766,828.55,108.898,106.13799999999999,393,0,200,798.4580000000001,450.24800000000005,448.031
199,200,ori_ph:0392-0105-0109:initial_folder_80_0391,787,828.332,108.891,106.33,392,0,201,798.758,450.022,447.92699999999996
200,201,ori_ph:0391-0103-0109:initial_folder_80_0390,757,830.1310000000001,108.75299999999999,105.7,391,0,202,798.682,450.73800000000006,448.19599999999997
201,202,ori_ph:0390-0104-0108:initial_folder_80_0389,757,829.676,108.626,106.044,390,0,203,798.182,450.61699999999996,447.654
202,203,ori_ph:0389-0104-0109:initial_folder_80_0388,718,828.05,108.573,105.555,389,0,204,798.285,449.69800000000004,448.087
203,204,ori_ph:0388-0102-0109:initial_folder_80_0387,762,830.885,109.04299999999999,105.09299999999999,388,0,205,798.821,449.77,447.925
204,205,ori_ph:0387-0104-0109:initial_folder_80_0386,711,825.6260000000001,108.48899999999999,105.758,387,0,206,798.863,451.64,447.712
205,206,ori_ph:0386-0103-0109:initial_folder_80_0385,794,829.909,108.96600000000001,105.274,386,0,207,799.289,450.356,447.95300000000003
206,207,ori_ph:0385-0103-0109:initial_folder_80_0384,778,832.424,108.874,104.89399999999999,385,0,208,799.4739999999999,451.042,448.25300000000004
207,208,ori_ph:0384-0102-0109:initial_folder_80_0383,761,829.585,108.916,105.125,384,0,209,797.666,450.334,447.708
208,209,ori_ph:0383-0102-0109:initial_folder_80_0382,782,828.564,108.943,105.287,383,0,210,798.993,449.76599999999996,448.089
209,210,ori_ph:0382-0104-0108:initial_folder_80_0381,741,825.005,108.73200000000001,106.227,382,0,211,797.855,449.56699999999995,447.655
210,211,ori_ph:0381-0103-0109:initial_folder_80_0380,769,832.618,108.899,104.75,381,0,212,798.9169999999999,450.26,448.168
211,212,ori_ph:0380-0102-0109:initial_folder_80_0379,741,826.497,108.64399999999999,104.431,380,0,213,797.924,449.881,448.036
212,213,ori_ph:0379-0102-0109:initial_folder_80_0378,756,827.612,108.598,104.316,379,0,214,797.51,449.24699999999996,447.9
213,214,ori_ph:0378-0102-0109:initial_folder_80_0377,738,826.4739999999999,108.811,104.553,378,0,215,798.825,449.836,448.168
214,215,ori_ph:0377-0103-0109:initial_folder_80_0376,739,828.482,108.345,104.956,377,0,216,798.487,450.47,447.842
215,216,ori_ph:0376-0101-0109:initial_folder_80_0375,753,828.544,108.734,104.287,376,0,217,798.534,450.82599999999996,448.014
216,217,ori_ph:0375-0101-0109:initial_folder_80_0374,720,833.275,108.63799999999999,103.374,375,0,218,798.3610000000001,450.885,447.816
217,218,ori_ph:0374-0101-0109:initial_folder_80_0373,724,832.8939999999999,108.65700000000001,103.214,374,0,219,799.188,450.47900000000004,448.10699999999997
218,219,ori_ph:0373-0101-0109:initial_folder_80_0372,718,834.22,108.90700000000001,103.324,373,0,220,798.755,450.82199999999995,448.07
219,220,ori_ph:0372-0102-0109:initial_folder_80_0371,714,832.696,108.74700000000001,104.022,372,0,221,797.441,450.015,448.07199999999995
220,221,ori_ph:0371-0103-0108:initial_folder_80_0370,708,828.203,108.564,104.44200000000001,371,0,222,798.19,450.023,448.164
221,222,ori_ph:0370-0101-0109:initial_folder_80_0369,717,834.937,108.645,103.728,370,0,223,799.21,450.414,448.259
222,223,ori_ph:0369-0102-0108:initial_folder_80_0368,697,834.39,108.291,104.12700000000001,369,0,224,799.5980000000001,451.004,448.2
223,224,ori_ph:0368-0101-0109:initial_folder_80_0367,727,833.347,108.77,103.675,368,0,225,799.431,450.67,448.168
224,225,ori_ph:0367-0101-0109:initial_folder_80_0366,708,831.1569999999999,108.68799999999999,102.919,367,0,226,799.633,451.458,448.439
225,226,ori_ph:0366-0100-0109:initial_folder_80_0365,687,835.122,108.62799999999999,102.81200000000001,366,0,227,800.5269999999999,449.616,448.205
226,227,ori_ph:0365-0101-0109:initial_folder_80_0364,706,832.528,108.681,103.572,365,0,228,800.6110000000001,449.603,448.26099999999997
227,228,ori_ph:0364-0100-0109:initial_folder_80_0363,684,830.556,108.61399999999999,103.086,364,0,229,800.424,450.009,448.30300000000005
228,229,ori_ph:0363-0100-0109:initial_folder_80_0362,721,837.058,108.73200000000001,102.431,363,0,230,800.245,450.652,448.454
229,230,ori_ph:0362-0100-0109:initial_folder_80_0361,719,835.748,108.525,102.55,362,0,231,798.9830000000001,449.096,448.434
230,231,ori_ph:0361-0100-0109:initial_folder_80_0360,701,837.922,108.855,102.301,361,0,232,798.3480000000001,450.906,447.94699999999995
231,232,ori_ph:0360-0100-0109:initial_folder_80_0359,709,835.477,108.719,102.335,360,0,233,797.427,451.36199999999997,448.41
232,233,ori_ph:0359-0101-0108:initial_folder_80_0358,690,837.245,108.48299999999999,102.529,359,0,234,797.9110000000001,450.765,448.45099999999996
233,234,ori_ph:0358-0101-0108:initial_folder_80_0357,674,831.2539999999999,108.443,103.04,358,0,235,798.459,449.405,448.519
234,235,ori_ph:0357-0101-0109:initial_folder_80_0356,697,834.875,108.704,103.213,357,0,236,799.168,450.786,448.37300000000005
235,236,ori_ph:0356-0103-0108:initial_folder_80_0355,688,831.25,108.289,103.806,356,0,237,798.03,451.584,448.06300000000005
236,237,ori_ph:0355-0102-0109:initial_folder_80_0354,695,832.82,108.59100000000001,103.69,355,0,238,797.949,450.74,448.055
237,238,ori_ph:0354-0101-0109:initial_folder_80_0353,714,833.503,108.682,103.042,354,0,239,795.883,450.69699999999995,448.214
238,239,ori_ph:0353-0102-0108:initial_folder_80_0352,658,835.0360000000001,108.06700000000001,103.354,353,0,240,801.706,451.345,448.292
239,240,ori_ph:0352-0101-0109:initial_folder_80_0351,654,836.6469999999999,108.395,102.566,352,0,241,801.703,451.25800000000004,448.35900000000004
240,241,ori_ph:0351-0100-0109:initial_folder_80_0350,701,838.4789999999999,108.89399999999999,101.79299999999999,351,0,242,801.82,450.61800000000005,448.655
241,242,ori_ph:0350-0100-0109:initial_folder_80_0349,687,842.852,108.471,101.87200000000001,350,0,243,801.4630000000001,449.904,448.244
242,243,ori_ph:0349-0101-0108:initial_folder_80_0348,659,832.6310000000001,108.306,102.634,349,0,244,801.485,451.20599999999996,448.814
243,244,ori_ph:0348-0100-0108:initial_folder_80_0347,691,838.942,108.25399999999999,101.84700000000001,348,0,245,801.5889999999999,449.593,448.798
244,245,ori_ph:0347-0101-0108:initial_folder_80_0346,666,836.1289999999999,108.31200000000001,102.339,347,0,246,802.927,449.671,448.56800000000004
245,246,ori_ph:0346-0100-0108:initial_folder_80_0345,642,832.2760000000001,108.271,102.116,346,0,247,804.535,451.449,448.871
246,247,ori_ph:0345-0102-0108:initial_folder_80_0344,653,835.3939999999999,108.15700000000001,102.554,345,0,248,805.482,451.88699999999994,448.68699999999995
247,248,ori_ph:0344-0100-0109:initial_folder_80_0343,694,834.447,108.807,101.74700000000001,344,0,249,799.927,451.205,448.467
248,249,ori_ph:0343-0101-0109:initial_folder_80_0342,672,836.7660000000001,108.44,102.741,343,0,250,800.198,450.51800000000003,448.142
249,250,ori_ph:0342-0100-0109:initial_folder_80_0341,695,838.279,108.48299999999999,101.64399999999999,342,0,251,798.926,450.82300000000004,448.105
250,251,ori_ph:0341-0100-0109:initial_folder_80_0340,674,836.1339999999999,108.64200000000001,101.605,341,0,252,799.113,449.475,448.251
251,252,ori_ph:0340-0100-0109:initial_folder_80_0339,704,839.2560000000001,108.973,102.76700000000001,340,0,253,793.342,449.74300000000005,447.721
252,253,ori_ph:0339-0100-0108:initial_folder_80_0338,672,835.26,108.546,102.17200000000001,339,0,254,799.665,449.63699999999994,448.32
253,254,ori_ph:0338-0101-0108:initial_folder_80_0337,666,842.5260000000001,108.266,102.214,338,0,255,799.7289999999999,450.532,448.295
254,255,ori_ph:0337-0100-0108:initial_folder_80_0336,679,837.7280000000001,108.51899999999999,101.55,337,0,256,799.643,450.44199999999995,447.85400000000004
255,256,ori_ph:0336-0099-0108:initial_folder_80_0335,669,839.064,108.475,101.485,336,0,257,799.3510000000001,451.57199999999995,448.093
256,257,ori_ph:0335-0100-0109:initial_folder_80_0334,677,838.176,108.54299999999999,101.54,335,0,258,799.1439999999999,450.95599999999996,448.25
257,258,ori_ph:0334-0099-0109:initial_folder_80_0333,674,836.985,108.55799999999999,101.42,334,0,259,799.655,450.592,448.337
258,259,ori_ph:0333-0103-0108:initial_folder_80_0332,642,831.822,108.281,103.87,333,0,260,798.534,451.226,448.371
259,260,ori_ph:0332-0102-0109:initial_folder_80_0331,667,838.543,108.559,102.73100000000001,332,0,261,799.832,450.36699999999996,448.566
260,261,ori_ph:0331-0102-0108:initial_folder_80_0330,627,834.308,108.209,103.306,331,0,262,798.709,449.767,448.60400000000004
261,262,ori_ph:0330-0099-0108:initial_folder_80_0329,665,838.075,108.509,100.927,330,0,263,799.6110000000001,450.774,448.777
262,263,ori_ph:0329-0099-0109:initial_folder_80_0328,677,835.388,108.709,100.677,329,0,264,799.779,450.82,448.63699999999994
263,264,ori_ph:0328-0099-0108:initial_folder_80_0327,651,836.217,108.35799999999999,101.29899999999999,328,0,265,799.824,450.86300000000006,448.85699999999997
264,265,ori_ph:0327-0100-0108:initial_folder_80_0326,625,837.4,108.24799999999999,102.963,327,0,266,800.195,451.09,448.642
265,266,ori_ph:0326-0099-0108:initial_folder_80_0325,642,833.836,108.385,101.214,326,0,267,798.677,450.702,448.93199999999996
266,267,ori_ph:0325-0098-0108:initial_folder_80_0324,646,837.5139999999999,108.59299999999999,100.639,325,0,268,797.955,451.421,448.39099999999996
267,268,ori_ph:0324-0100-0108:initial_folder_80_0323,650,835.222,108.40700000000001,101.405,324,0,269,799.0260000000001,451.63699999999994,448.119
268,269,ori_ph:0323-0101-0108:initial_folder_80_0322,620,833.211,108.206,102.346,323,0,270,798.695,450.023,448.344
269,270,ori_ph:0322-0099-0109:initial_folder_80_0321,652,844.5830000000001,108.573,100.77799999999999,322,0,271,797.6569999999999,450.936,448.277
270,271,ori_ph:0321-0100-0108:initial_folder_80_0320,636,836.068,108.389,101.698,321,0,272,798.2389999999999,451.006,448.211
271,272,ori_ph:0320-0099-0109:initial_folder_80_0319,652,836.428,108.319,100.993,320,0,273,799.4789999999999,452.218,448.414
272,273,ori_ph:0319-0098-0109:initial_folder_80_0318,653,841.253,108.624,100.69200000000001,319,0,274,798.451,450.24,448.36300000000006
273,274,ori_ph:0318-0099-0108:initial_folder_80_0317,652,839.064,108.40299999999999,100.667,318,0,275,797.852,451.314,448.29400000000004
274,275,ori_ph:0317-0100-0108:initial_folder_80_0316,608,834.388,108.20299999999999,101.56700000000001,317,0,276,798.487,450.324,447.939
275,276,ori_ph:0316-0098-0109:initial_folder_80_0315,636,840.0,108.581,100.455,316,0,277,798.857,450.546,448.27099999999996
276,277,ori_ph:0315-0098-0108:initial_folder_80_0314,638,839.702,108.62799999999999,100.537,315,0,278,798.1489999999999,450.105,448.2
277,278,ori_ph:0314-0100-0108:initial_folder_80_0313,625,842.472,108.434,101.506,314,0,279,798.655,450.48800000000006,447.736
278,279,ori_ph:0313-0099-0109:initial_folder_80_0312,657,840.785,108.43799999999999,101.053,313,0,280,798.248,451.353,448.12199999999996
279,280,ori_ph:0312-0099-0109:initial_folder_80_0311,654,844.852,108.31200000000001,101.79,312,0,281,799.8439999999999,450.45300000000003,448.228
280,281,ori_ph:0311-0099-0108:initial_folder_80_0310,637,838.154,108.32799999999999,102.395,311,0,282,798.462,451.055,447.91900000000004
281,282,ori_ph:0310-0099-0108:initial_folder_80_0309,644,839.227,108.29700000000001,101.154,310,0,283,797.956,450.533,448.08099999999996
282,283,ori_ph:0309-0102-0108:initial_folder_80_0308,627,836.072,108.15100000000001,103.44,309,0,284,797.8330000000001,449.981,448.23699999999997
283,284,ori_ph:0308-0100-0109:initial_folder_80_0307,680,842.5189999999999,108.63600000000001,101.723,308,0,285,798.431,449.681,447.781
284,285,ori_ph:0307-0103-0108:initial_folder_80_0306,617,836.9630000000001,108.104,103.141,307,0,286,798.56,449.583,447.92900000000003
285,286,ori_ph:0306-0100-0109:initial_folder_80_0305,654,837.7289999999999,108.49700000000001,101.916,306,0,287,798.9010000000001,450.341,448.045
286,287,ori_ph:0305-0100-0109:initial_folder_80_0304,668,841.2810000000001,108.36,101.19,305,0,288,798.301,449.63800000000003,447.852
287,288,ori_ph:0304-0102-0108:initial_folder_80_0303,622,830.174,108.118,103.04299999999999,304,0,289,798.826,450.99,448.36
288,289,ori_ph:0303-0100-0108:initial_folder_80_0302,671,842.5160000000001,108.296,101.785,303,0,290,798.6139999999999,450.39599999999996,448.154
289,290,ori_ph:0302-0100-0109:initial_folder_80_0301,658,845.831,108.77600000000001,101.759,302,0,291,798.84,451.046,448.316
290,291,ori_ph:0301-0101-0108:initial_folder_80_0300,658,839.6289999999999,108.561,102.70100000000001,301,0,292,800.164,451.445,448.351
291,292,ori_ph:0300-0102-0108:initial_folder_80_0299,641,839.768,107.914,102.44200000000001,300,0,293,798.471,450.351,448.45099999999996
292,293,ori_ph:0299-0099-0109:initial_folder_80_0298,654,842.6410000000001,108.359,100.552,299,0,294,798.047,449.93300000000005,447.82
293,294,ori_ph:0298-0100-0109:initial_folder_80_0297,663,842.437,108.44200000000001,101.27799999999999,298,0,295,797.548,450.17199999999997,447.905
294,295,ori_ph:0297-0102-0108:initial_folder_80_0296,666,839.387,108.24600000000001,102.64200000000001,297,0,296,798.058,450.608,448.285
295,296,ori_ph:0296-0101-0108:initial_folder_80_0295,662,837.7360000000001,108.505,102.26,296,0,297,797.237,450.80199999999996,448.09
296,297,ori_ph:0295-0100-0108:initial_folder_80_0294,675,843.6619999999999,108.271,101.694,295,0,298,798.442,449.81300000000005,448.43199999999996
297,298,ori_ph:0294-0100-0109:initial_folder_80_0293,674,836.1410000000001,108.50399999999999,101.069,294,0,299,797.692,450.218,447.98699999999997
298,299,ori_ph:0293-0099-0108:initial_folder_80_0292,661,839.6569999999999,108.41,101.367,293,0,300,798.008,451.19199999999995,447.913
299,300,ori_ph:0292-0098-0108:initial_folder_80_0291,631,841.7389999999999,108.50399999999999,100.916,292,0,301,797.3960000000001,449.36,448.069
300,301,ori_ph:0291-0100-0108:initial_folder_80_0290,652,840.497,108.381,100.56200000000001,291,0,302,798.242,450.528,447.72900000000004
301,302,ori_ph:0290-0099-0109:initial_folder_80_0289,636,839.0089999999999,108.34700000000001,100.198,290,0,303,797.67,450.55300000000005,448.13699999999994
302,303,ori_ph:0289-0098-0108:initial_folder_80_0288,645,836.498,108.34100000000001,100.499,289,0,304,797.3860000000001,448.532,447.76599999999996
303,304,ori_ph:0288-0099-0108:initial_folder_80_0287,641,842.2180000000001,108.285,100.831,288,0,305,797.794,450.523,447.39300000000003
304,305,ori_ph:0287-0099-0108:initial_folder_80_0286,653,842.6310000000001,108.571,100.723,287,0,306,797.188,449.81199999999995,447.809
305,306,ori_ph:0286-0099-0109:initial_folder_80_0285,657,845.586,108.617,100.694,286,0,307,797.2339999999999,450.80199999999996,447.68800000000005
306,307,ori_ph:0285-0100-0109:initial_folder_80_0284,637,834.9730000000001,108.413,100.912,285,0,308,797.546,449.18699999999995,447.621
307,308,ori_ph:0284-0099-0108:initial_folder_80_0283,661,840.687,108.648,100.818,284,0,309,798.191,449.501,447.756
308,309,ori_ph:0283-0100-0108:initial_folder_80_0282,652,840.617,108.475,101.709,283,0,310,797.456,449.279,447.593
309,310,ori_ph:0282-0100-0108:initial_folder_80_0281,652,844.221,108.541,101.14399999999999,282,0,311,796.508,449.48800000000006,448.158
310,311,ori_ph:0281-0101-0108:initial_folder_80_0280,639,838.809,108.18299999999999,101.98299999999999,281,0,312,797.0239999999999,450.837,447.36300000000006
311,312,ori_ph:0280-0099-0108:initial_folder_80_0279,667,842.057,108.36399999999999,100.779,280,0,313,797.548,449.295,447.527
312,313,ori_ph:0279-0100-0108:initial_folder_80_0278,648,843.363,108.338,101.355,279,0,314,798.613,449.88300000000004,447.99199999999996
313,314,ori_ph:0278-0100-0108:initial_folder_80_0277,661,839.927,108.215,100.925,278,0,315,796.882,450.44599999999997,447.923
314,315,ori_ph:0277-0100-0108:initial_folder_80_0276,655,840.275,108.18799999999999,101.164,277,0,316,797.3539999999999,450.79699999999997,447.827
315,316,ori_ph:0276-0100-0108:initial_folder_80_0275,628,835.4889999999999,108.26299999999999,101.241,276,0,317,796.548,449.57599999999996,447.772
316,317,ori_ph:0275-0099-0108:initial_folder_80_0274,628,834.018,108.228,101.139,275,0,318,796.5889999999999,450.417,447.918
317,318,ori_ph:0274-0099-0108:initial_folder_80_0273,642,840.424,108.318,100.29700000000001,274,0,319,797.952,449.226,448.01
318,319,ori_ph:0273-0100-0108:initial_folder_80_0272,639,839.693,108.155,100.84100000000001,273,0,320,797.2739999999999,449.94699999999995,447.895
319,320,ori_ph:0272-0099-0108:initial_folder_80_0271,649,841.049,108.304,100.25200000000001,272,0,321,798.681,450.50800000000004,447.728
320,321,ori_ph:0271-0098-0108:initial_folder_80_0270,629,842.334,108.361,99.896,271,0,322,797.617,449.81199999999995,447.787
321,322,ori_ph:0270-0099-0108:initial_folder_80_0269,638,844.237,108.226,100.404,270,0,323,797.2130000000001,449.381,447.904
322,323,ori_ph:0269-0099-0108:initial_folder_80_0268,654,845.191,108.60799999999999,100.64299999999999,269,0,324,797.3430000000001,450.20300000000003,447.73
323,324,ori_ph:0268-0098-0108:initial_folder_80_0267,635,838.14,108.37799999999999,99.868,268,0,325,797.368,450.07199999999995,448.035
324,325,ori_ph:0267-0100-0108:initial_folder_80_0266,622,837.865,108.109,100.86,267,0,326,797.47,451.309,447.93199999999996
325,326,ori_ph:0266-0099-0108:initial_folder_80_0265,629,842.2719999999999,108.352,100.163,266,0,327,797.058,451.04900000000004,447.54900000000004
326,327,ori_ph:0265-0100-0109:initial_folder_80_0264,658,838.15,108.619,100.399,265,0,328,796.409,450.764,447.805
327,328,ori_ph:0264-0100-0109:initial_folder_80_0263,672,842.138,108.559,100.09100000000001,264,0,329,796.18,449.527,447.811
328,329,ori_ph:0263-0099-0109:initial_folder_80_0262,652,843.005,108.881,100.287,263,0,330,797.43,450.14099999999996,447.767
329,330,ori_ph:0262-0099-0109:initial_folder_80_0261,659,842.78,108.485,99.661,262,0,331,797.437,449.349,448.014
330,331,ori_ph:0261-0099-0108:initial_folder_80_0260,652,836.319,108.3,100.39200000000001,261,0,332,797.447,450.85900000000004,449.314
331,332,ori_ph:0260-0099-0109:initial_folder_80_0259,679,838.7719999999999,108.54,99.61200000000001,260,0,333,796.582,452.19300000000004,447.749
332,333,ori_ph:0259-0099-0108:initial_folder_80_0258,637,841.327,108.20700000000001,99.72399999999999,259,0,334,796.794,449.01599999999996,447.755
333,334,ori_ph:0258-0099-0108:initial_folder_80_0257,639,836.296,108.169,100.302,258,0,335,796.5939999999999,450.892,447.945
334,335,ori_ph:0257-0098-0109:initial_folder_80_0256,644,840.643,108.455,99.074,257,0,336,796.7460000000001,450.92199999999997,447.62199999999996
335,336,ori_ph:0256-0098-0109:initial_folder_80_0255,636,843.097,108.426,99.24799999999999,256,0,337,796.98,450.01599999999996,447.961
336,337,ori_ph:0255-0099-0108:initial_folder_80_0254,638,839.317,108.294,99.803,255,0,338,797.325,449.88699999999994,447.57199999999995
337,338,ori_ph:0254-0098-0109:initial_folder_80_0253,650,840.403,108.49700000000001,99.333,254,0,339,796.0219999999999,450.66900000000004,448.105
338,339,ori_ph:0253-0098-0108:initial_folder_80_0252,637,834.33,108.428,99.398,253,0,340,796.9889999999999,450.733,448.158
339,340,ori_ph:0252-0099-0108:initial_folder_80_0251,666,838.547,108.529,99.461,252,0,341,796.824,449.962,448.176
340,341,ori_ph:0251-0099-0109:initial_folder_80_0250,656,836.814,108.60700000000001,99.16799999999999,251,0,342,797.188,449.689,448.019
341,342,ori_ph:0250-0099-0108:initial_folder_80_0249,625,833.187,108.251,99.80799999999999,250,0,343,796.0939999999999,450.44300000000004,448.36699999999996
342,343,ori_ph:0249-0098-0108:initial_folder_80_0248,627,836.472,108.288,98.837,249,0,344,797.1610000000001,450.707,449.20300000000003
343,344,ori_ph:0248-0100-0108:initial_folder_80_0247,568,833.31,107.14200000000001,99.571,248,0,345,796.689,452.129,447.93699999999995
344,345,ori_ph:0247-0098-0108:initial_folder_80_0246,554,836.457,107.287,98.81,247,0,346,795.8939999999999,450.61699999999996,447.876
345,346,ori_ph:0246-0098-0108:initial_folder_80_0245,566,836.784,107.289,98.99700000000001,246,0,347,796.578,450.134,448.091
346,347,ori_ph:0245-0097-0108:initial_folder_80_0244,596,842.065,107.37200000000001,98.46700000000001,245,0,348,796.068,451.525,448.085
347,348,ori_ph:0244-0097-0108:initial_folder_80_0243,603,834.055,107.689,98.671,244,0,349,796.689,450.38300000000004,448.452
348,349,ori_ph:0243-0099-0107:initial_folder_80_0242,575,832.355,107.34200000000001,100.618,243,0,350,796.7610000000001,450.899,447.87699999999995
349,350,ori_ph:0242-0098-0107:initial_folder_80_0241,540,832.319,106.775,99.801,242,0,351,797.355,450.954,448.23199999999997
350,351,ori_ph:0241-0099-0106:initial_folder_80_0240,533,831.0,106.65799999999999,100.914,241,0,352,796.915,451.015,448.337
351,352,ori_ph:0240-0099-0106:initial_folder_80_0239,561,834.93,106.86399999999999,100.495,240,0,353,796.087,450.25,447.977
352,353,ori_ph:0239-0099-0107:initial_folder_80_0238,567,836.2719999999999,107.101,99.973,239,0,354,796.245,449.57,447.98199999999997
353,354,ori_ph:0238-0098-0107:initial_folder_80_0237,560,830.0139999999999,106.99,99.995,238,0,355,795.905,450.18,447.659
354,355,ori_ph:0237-0099-0106:initial_folder_80_0236,538,838.414,106.695,100.27600000000001,237,0,356,795.329,451.73400000000004,448.185
355,356,ori_ph:0236-0098-0106:initial_folder_80_0235,549,833.435,106.86,100.415,236,0,357,797.421,450.026,447.79
356,357,ori_ph:0235-0098-0107:initial_folder_80_0234,550,835.482,106.868,99.73100000000001,235,0,358,796.51,450.458,448.366
357,358,ori_ph:0234-0098-0107:initial_folder_80_0233,547,833.539,106.786,99.51799999999999,234,0,359,796.2439999999999,450.121,448.13699999999994
358,359,ori_ph:0233-0098-0106:initial_folder_80_0232,523,830.4680000000001,106.73,99.785,233,0,360,796.804,450.885,448.17
359,360,ori_ph:0232-0098-0106:initial_folder_80_0231,543,832.2139999999999,106.78,99.995,232,0,361,796.62,451.059,448.125
360,361,ori_ph:0231-0098-0107:initial_folder_80_0230,532,832.365,106.72200000000001,100.251,231,0,362,797.9680000000001,451.05800000000005,448.338
361,362,ori_ph:0230-0097-0107:initial_folder_80_0229,561,836.4580000000001,106.944,99.27,230,0,363,798.3589999999999,450.116,448.62300000000005
362,363,ori_ph:0229-0099-0106:initial_folder_80_0228,516,830.8660000000001,106.44,100.113,229,0,364,795.6469999999999,449.091,447.939
363,364,ori_ph:0228-0098-0106:initial_folder_80_0227,549,833.5189999999999,106.913,100.35700000000001,228,0,365,796.752,451.814,448.145
364,365,ori_ph:0227-0096-0106:initial_folder_80_0226,573,843.176,106.853,98.835,227,0,366,795.043,449.241,447.793
365,366,ori_ph:0226-0098-0106:initial_folder_80_0225,551,835.265,106.693,100.045,226,0,367,795.169,449.165,447.81699999999995
366,367,ori_ph:0225-0098-0107:initial_folder_80_0224,550,837.6289999999999,106.89200000000001,99.994,225,0,368,794.53,450.355,447.759
367,368,ori_ph:0224-0098-0106:initial_folder_80_0223,563,833.444,106.76299999999999,99.79700000000001,224,0,369,796.033,450.14599999999996,448.08099999999996
368,369,ori_ph:0223-0098-0107:initial_folder_80_0222,557,836.655,106.915,99.72200000000001,223,0,370,795.682,450.469,448.01800000000003
369,370,ori_ph:0222-0097-0106:initial_folder_80_0221,566,835.32,106.88799999999999,99.273,222,0,371,795.956,451.246,448.19599999999997
370,371,ori_ph:0221-0098-0106:initial_folder_80_0220,532,840.301,106.829,99.993,221,0,372,795.541,450.276,447.727
371,372,ori_ph:0220-0098-0106:initial_folder_80_0219,545,837.681,106.789,100.45200000000001,220,0,373,795.1489999999999,450.598,447.64
372,373,ori_ph:0219-0098-0106:initial_folder_80_0218,552,839.0269999999999,106.791,100.23700000000001,219,0,374,795.427,451.611,448.345
373,374,ori_ph:0218-0099-0106:initial_folder_80_0217,538,833.7289999999999,106.7,100.31299999999999,218,0,375,794.1389999999999,450.162,448.152
374,375,ori_ph:0217-0099-0106:initial_folder_80_0216,541,834.299,106.618,100.139,217,0,376,796.475,449.774,447.798
375,376,ori_ph:0216-0096-0107:initial_folder_80_0215,576,838.102,106.92200000000001,97.93799999999999,216,0,377,794.86,450.92900000000003,448.204
376,377,ori_ph:0215-0098-0106:initial_folder_80_0214,554,835.4580000000001,107.005,99.682,215,0,378,795.9119999999999,450.86800000000005,447.85
377,378,ori_ph:0214-0098-0107:initial_folder_80_0213,543,840.337,106.794,100.319,214,0,379,795.709,450.291,448.36
378,379,ori_ph:0213-0100-0106:initial_folder_80_0212,539,836.15,106.663,101.92200000000001,213,0,380,794.7489999999999,449.98699999999997,448.38
379,380,ori_ph:0212-0099-0106:initial_folder_80_0211,538,837.985,106.72,101.21799999999999,212,0,381,791.7739999999999,450.586,448.264
380,381,ori_ph:0211-0101-0106:initial_folder_80_0210,506,832.812,106.529,100.925,211,0,382,795.3660000000001,451.158,448.527
381,382,ori_ph:0210-0099-0106:initial_folder_80_0209,537,838.285,106.6,99.975,210,0,383,797.187,451.106,448.348
382,383,ori_ph:0209-0098-0106:initial_folder_80_0208,493,838.862,106.14200000000001,99.12,209,0,384,796.22,450.42199999999997,448.691
383,384,ori_ph:0208-0099-0106:initial_folder_80_0207,481,834.813,106.35700000000001,100.76899999999999,208,0,385,796.592,448.85,448.486
384,385,ori_ph:0207-0098-0106:initial_folder_80_0206,506,834.0889999999999,106.66,99.73,207,0,386,796.7410000000001,450.63199999999995,448.27
385,386,ori_ph:0206-0098-0107:initial_folder_80_0205,541,845.682,107.10700000000001,98.818,206,0,387,797.258,451.861,448.80400000000003
386,387,ori_ph:0205-0097-0106:initial_folder_80_0204,504,833.403,106.639,99.758,205,0,388,798.3860000000001,451.103,448.647
387,388,ori_ph:0204-0098-0107:initial_folder_80_0203,517,833.54,106.852,100.09100000000001,204,0,389,797.33,451.32099999999997,448.48400000000004
388,389,ori_ph:0203-0098-0106:initial_folder_80_0202,485,836.097,106.42399999999999,99.53299999999999,203,0,390,795.805,449.412,448.661
389,390,ori_ph:0202-0097-0106:initial_folder_80_0201,456,839.138,106.165,98.69,202,0,391,795.7130000000001,450.603,448.598
390,391,ori_ph:0201-0097-0106:initial_folder_80_0200,489,837.413,106.744,99.594,201,0,392,795.0980000000001,452.38699999999994,448.608
391,392,ori_ph:0200-0097-0106:initial_folder_80_0199,457,839.1139999999999,106.18299999999999,98.444,200,0,393,795.457,448.6,448.1
392,393,ori_ph:0199-0097-0106:initial_folder_80_0198,481,840.563,106.29700000000001,98.51799999999999,199,0,394,795.173,450.51800000000003,448.43699999999995
393,394,ori_ph:0198-0098-0106:initial_folder_80_0197,453,835.852,106.176,99.318,198,0,395,796.525,451.216,448.36
394,395,ori_ph:0197-0096-0107:initial_folder_80_0196,509,847.678,106.984,97.85700000000001,197,0,396,796.439,450.79400000000004,448.73699999999997
395,396,ori_ph:0196-0097-0106:initial_folder_80_0195,433,839.309,106.096,98.583,196,0,397,796.415,448.995,448.86800000000005
396,397,ori_ph:0195-0097-0106:initial_folder_80_0194,488,841.895,106.415,98.51799999999999,195,0,398,796.465,450.80699999999996,448.73
