, ,Label,Area,Mean_ph,XM,YM,Slice,LastIndex,PreviousCell,Background_ph,Mean_TxRed,Background_TxRed
203,204,ori_ph:0390-0410-0101:initial_folder_10_0389,433,631.097,102.166,409.06300000000005,390,0,205,687.3330000000001,405.339,404.094
204,205,ori_ph:0389-0410-0102:initial_folder_10_0388,431,636.285,102.351,410.025,389,0,206,687.8960000000001,403.974,403.49199999999996
205,206,ori_ph:0388-0411-0101:initial_folder_10_0387,423,636.839,102.25200000000001,409.849,388,0,207,690.158,404.80400000000003,403.61400000000003
206,207,ori_ph:0387-0411-0104:initial_folder_10_0386,420,631.1569999999999,104.891,409.476,387,0,208,689.145,404.176,403.316
207,208,ori_ph:0386-0412-0104:initial_folder_10_0385,394,630.117,105.184,410.515,386,0,209,688.275,403.49699999999996,403.83099999999996
208,209,ori_ph:0385-0413-0104:initial_folder_10_0384,384,624.893,105.445,411.715,385,0,210,691.7560000000001,403.805,403.651
209,210,ori_ph:0384-0414-0100:initial_folder_10_0383,318,646.456,100.376,414.874,384,0,211,689.18,404.409,403.64599999999996
210,211,ori_ph:0383-0417-0101:initial_folder_10_0382,305,639.328,100.595,416.551,383,0,212,689.4019999999999,406.20300000000003,403.705
211,212,ori_ph:0382-0417-0102:initial_folder_10_0381,273,645.128,101.90700000000001,417.38,382,0,213,689.323,405.366,403.92199999999997
212,213,ori_ph:0381-0420-0100:initial_folder_10_0380,200,665.41,100.147,420.686,381,0,214,697.29,408.36,405.57800000000003
213,214,ori_ph:0380-0407-0103:initial_folder_10_0379,509,634.377,102.42299999999999,407.04400000000004,380,0,215,698.288,410.98400000000004,409.708
214,215,ori_ph:0379-0409-0103:initial_folder_10_0378,435,627.133,103.13600000000001,410.135,379,0,216,691.55,405.38599999999997,403.95300000000003
215,216,ori_ph:0378-0409-0103:initial_folder_10_0377,456,623.476,102.719,410.082,378,0,217,690.033,404.16900000000004,403.782
216,217,ori_ph:0377-0409-0103:initial_folder_10_0376,451,622.339,102.811,410.07599999999996,377,0,218,691.687,404.898,403.481
217,218,ori_ph:0376-0410-0103:initial_folder_10_0375,447,629.0830000000001,102.771,410.56300000000005,376,0,219,693.461,404.19699999999995,403.26099999999997
218,219,ori_ph:0375-0411-0103:initial_folder_10_0374,430,626.0419999999999,102.78200000000001,411.12800000000004,375,0,220,692.3480000000001,406.11400000000003,403.81300000000005
219,220,ori_ph:0374-0412-0103:initial_folder_10_0373,426,623.575,102.465,411.728,374,0,221,692.355,404.465,403.87300000000005
220,221,ori_ph:0373-0413-0103:initial_folder_10_0372,384,622.359,102.495,413.1,373,0,222,693.197,404.04400000000004,403.411
221,222,ori_ph:0372-0415-0104:initial_folder_10_0371,301,628.89,104.65,416.05800000000005,372,0,223,694.5219999999999,405.17900000000003,403.463
222,223,ori_ph:0371-0416-0104:initial_folder_10_0370,291,630.447,104.634,417.26800000000003,371,0,224,695.154,402.945,403.76099999999997
223,224,ori_ph:0370-0417-0104:initial_folder_10_0369,258,635.519,104.306,417.463,370,0,225,695.48,406.163,403.865
224,225,ori_ph:0369-0417-0104:initial_folder_10_0368,264,630.674,104.65899999999999,418.064,369,0,226,698.543,404.144,403.707
225,226,ori_ph:0368-0416-0104:initial_folder_10_0367,272,635.507,104.561,417.352,368,0,227,700.541,405.01800000000003,403.57800000000003
226,227,ori_ph:0367-0416-0104:initial_folder_10_0366,279,644.24,104.029,416.06300000000005,367,0,228,710.296,406.341,404.376
227,228,ori_ph:0366-0419-0104:initial_folder_10_0365,239,625.925,104.915,418.95099999999996,366,0,229,662.635,406.824,403.967
228,229,ori_ph:0365-0420-0104:initial_folder_10_0364,229,624.231,104.995,420.35900000000004,365,0,230,662.052,406.533,404.184
229,230,ori_ph:0364-0420-0104:initial_folder_10_0363,208,627.952,105.301,420.593,364,0,231,661.9119999999999,404.409,403.849
230,231,ori_ph:0363-0421-0105:initial_folder_10_0362,185,624.043,105.617,422.006,363,0,232,662.513,405.56800000000004,403.98800000000006
231,232,ori_ph:0362-0421-0105:initial_folder_10_0361,193,622.332,105.664,421.381,362,0,233,661.66,405.409,403.63699999999994
232,233,ori_ph:0361-0421-0106:initial_folder_10_0360,187,619.08,106.145,421.07199999999995,361,0,234,664.627,406.01099999999997,403.907
233,234,ori_ph:0360-0422-0104:initial_folder_10_0359,201,632.736,104.23899999999999,421.315,360,0,235,660.7410000000001,405.09,403.707
234,235,ori_ph:0359-0421-0100:initial_folder_10_0358,203,643.645,100.65799999999999,420.98699999999997,359,0,236,663.291,405.892,404.26300000000003
235,236,ori_ph:0358-0408-0103:initial_folder_10_0357,475,626.373,102.90100000000001,408.098,358,0,237,666.658,405.472,404.601
236,237,ori_ph:0357-0409-0104:initial_folder_10_0356,479,626.626,103.72200000000001,408.923,357,0,238,662.53,404.95599999999996,404.152
237,238,ori_ph:0356-0410-0104:initial_folder_10_0355,444,629.322,103.728,409.54900000000004,356,0,239,663.807,405.624,404.129
238,239,ori_ph:0355-0411-0104:initial_folder_10_0354,419,622.456,103.581,410.82599999999996,355,0,240,661.457,405.97900000000004,404.595
239,240,ori_ph:0354-0411-0105:initial_folder_10_0353,399,620.925,104.52,411.686,354,0,241,662.005,405.38300000000004,403.98
240,241,ori_ph:0353-0411-0105:initial_folder_10_0352,393,624.328,104.742,411.68800000000005,353,0,242,663.198,405.80699999999996,404.056
241,242,ori_ph:0352-0413-0103:initial_folder_10_0351,391,622.79,103.37299999999999,412.89599999999996,352,0,243,662.5,405.17900000000003,404.61800000000005
242,243,ori_ph:0351-0413-0103:initial_folder_10_0350,374,626.682,103.37899999999999,412.865,351,0,244,662.3480000000001,405.13599999999997,403.995
243,244,ori_ph:0350-0414-0103:initial_folder_10_0349,371,618.323,104.09899999999999,414.361,350,0,245,661.413,404.36699999999996,404.031
244,245,ori_ph:0349-0414-0104:initial_folder_10_0348,343,626.872,104.63,414.755,349,0,246,661.99,405.274,404.16
245,246,ori_ph:0348-0415-0104:initial_folder_10_0347,311,625.945,104.99,415.83099999999996,348,0,247,663.0310000000001,405.19,403.885
246,247,ori_ph:0347-0415-0104:initial_folder_10_0346,335,621.49,104.88600000000001,415.806,347,0,248,661.923,404.546,403.848
247,248,ori_ph:0346-0416-0104:initial_folder_10_0345,312,621.615,104.68299999999999,415.99699999999996,346,0,249,663.169,404.795,404.01800000000003
248,249,ori_ph:0345-0416-0104:initial_folder_10_0344,301,621.262,104.936,416.24199999999996,345,0,250,662.0,405.14,404.038
249,250,ori_ph:0344-0416-0105:initial_folder_10_0343,284,627.585,105.20100000000001,416.42199999999997,344,0,251,661.747,404.651,403.80400000000003
250,251,ori_ph:0343-0416-0104:initial_folder_10_0342,294,621.503,105.119,416.49800000000005,343,0,252,662.695,403.616,403.751
251,252,ori_ph:0342-0416-0104:initial_folder_10_0341,301,623.196,105.085,416.60900000000004,342,0,253,663.4739999999999,405.05,404.11300000000006
252,253,ori_ph:0341-0417-0104:initial_folder_10_0340,298,628.101,105.124,417.43300000000005,341,0,254,663.324,403.88599999999997,404.13300000000004
253,254,ori_ph:0340-0417-0104:initial_folder_10_0339,278,631.928,105.14299999999999,417.959,340,0,255,663.505,404.66900000000004,404.11199999999997
254,255,ori_ph:0339-0419-0104:initial_folder_10_0338,256,631.418,104.96799999999999,419.06199999999995,339,0,256,663.005,404.281,403.45
255,256,ori_ph:0338-0419-0104:initial_folder_10_0337,239,624.163,105.01299999999999,419.401,338,0,257,661.47,403.523,403.032
256,257,ori_ph:0337-0418-0104:initial_folder_10_0336,238,620.021,105.029,418.955,337,0,258,663.452,404.05,403.656
257,258,ori_ph:0336-0417-0103:initial_folder_10_0335,279,633.133,104.116,417.60900000000004,336,0,259,668.383,404.287,404.501
258,259,ori_ph:0335-0419-0104:initial_folder_10_0334,265,634.604,104.264,418.856,335,0,260,666.877,404.472,404.17
259,260,ori_ph:0334-0420-0104:initial_folder_10_0333,230,629.03,104.556,419.89099999999996,334,0,261,665.2189999999999,403.85699999999997,404.009
260,261,ori_ph:0333-0420-0104:initial_folder_10_0332,232,628.5,105.113,420.25699999999995,333,0,262,665.0319999999999,403.69800000000004,404.284
261,262,ori_ph:0332-0420-0104:initial_folder_10_0331,245,625.441,105.09200000000001,420.22,332,0,263,665.7689999999999,404.686,404.17199999999997
262,263,ori_ph:0331-0420-0104:initial_folder_10_0330,231,627.177,105.21,420.80300000000005,331,0,264,665.7189999999999,405.36400000000003,404.291
263,264,ori_ph:0330-0420-0104:initial_folder_10_0329,225,629.9159999999999,105.316,420.74,330,0,265,665.33,402.88,403.87
264,265,ori_ph:0329-0421-0103:initial_folder_10_0328,193,642.031,103.509,420.713,329,0,266,664.9639999999999,406.394,403.55
265,266,ori_ph:0328-0408-0101:initial_folder_10_0327,388,619.6080000000001,100.46600000000001,411.384,328,0,267,665.0830000000001,405.399,404.259
266,267,ori_ph:0327-0409-0101:initial_folder_10_0326,432,620.785,100.635,409.728,327,0,268,665.2610000000001,403.685,403.98699999999997
267,268,ori_ph:0326-0410-0101:initial_folder_10_0325,394,624.452,100.73899999999999,411.52099999999996,326,0,269,664.9780000000001,404.16,403.895
268,269,ori_ph:0325-0410-0101:initial_folder_10_0324,395,625.197,100.98299999999999,411.094,325,0,270,665.2239999999999,406.154,403.93199999999996
269,270,ori_ph:0324-0410-0101:initial_folder_10_0323,420,621.264,101.212,410.115,324,0,271,666.305,404.881,403.93199999999996
270,271,ori_ph:0323-0411-0101:initial_folder_10_0322,388,621.611,101.06,411.07199999999995,323,0,272,665.956,403.335,404.351
271,272,ori_ph:0322-0411-0101:initial_folder_10_0321,400,623.46,101.167,412.032,322,0,273,665.7510000000001,406.092,404.111
272,273,ori_ph:0321-0412-0101:initial_folder_10_0320,391,625.5930000000001,101.255,412.18199999999996,321,0,274,666.0360000000001,404.246,403.71
273,274,ori_ph:0320-0412-0101:initial_folder_10_0319,401,625.9780000000001,101.611,412.27,320,0,275,665.765,404.097,404.097
274,275,ori_ph:0319-0413-0101:initial_folder_10_0318,351,624.966,100.93700000000001,413.657,319,0,276,665.6080000000001,405.49300000000005,404.106
275,276,ori_ph:0318-0414-0101:initial_folder_10_0317,351,624.909,100.755,414.741,318,0,277,665.867,404.726,404.06800000000004
276,277,ori_ph:0317-0415-0100:initial_folder_10_0316,330,626.433,100.374,415.454,317,0,278,666.699,405.37,404.207
277,278,ori_ph:0316-0416-0099:initial_folder_10_0315,324,625.58,99.84,416.32599999999996,316,0,279,666.1619999999999,405.728,403.976
278,279,ori_ph:0315-0417-0099:initial_folder_10_0314,309,626.88,99.45299999999999,417.163,315,0,280,667.6030000000001,407.42699999999996,403.981
279,280,ori_ph:0314-0416-0100:initial_folder_10_0313,327,625.1469999999999,99.89200000000001,416.82099999999997,314,0,281,664.702,405.43699999999995,403.89
280,281,ori_ph:0313-0416-0100:initial_folder_10_0312,332,624.193,100.096,416.63300000000004,313,0,282,666.284,406.166,404.21
281,282,ori_ph:0312-0416-0099:initial_folder_10_0311,312,626.599,99.98100000000001,416.07800000000003,312,0,283,666.437,404.545,404.07199999999995
282,283,ori_ph:0311-0417-0100:initial_folder_10_0310,308,629.146,100.44,416.973,311,0,284,667.628,405.789,404.29400000000004
283,284,ori_ph:0310-0417-0100:initial_folder_10_0309,297,632.0980000000001,100.792,417.249,310,0,285,666.195,405.246,404.63800000000003
284,285,ori_ph:0309-0417-0100:initial_folder_10_0308,295,634.237,100.698,417.37300000000005,309,0,286,666.96,404.597,404.469
285,286,ori_ph:0308-0417-0101:initial_folder_10_0307,298,627.5840000000001,101.579,417.048,308,0,287,665.53,404.44,404.469
286,287,ori_ph:0307-0419-0105:initial_folder_10_0306,268,630.403,105.135,418.365,307,0,288,666.252,404.526,404.575
287,288,ori_ph:0306-0418-0105:initial_folder_10_0305,296,616.932,104.758,417.535,306,0,289,665.972,404.348,404.711
288,289,ori_ph:0305-0420-0106:initial_folder_10_0304,225,616.573,105.475,419.871,305,0,290,665.372,404.27099999999996,404.654
289,290,ori_ph:0304-0411-0102:initial_folder_10_0303,471,613.631,102.427,410.209,304,0,291,665.3,403.949,404.23400000000004
290,291,ori_ph:0303-0412-0101:initial_folder_10_0302,445,611.476,102.28399999999999,410.957,303,0,292,665.982,405.35699999999997,404.296
291,292,ori_ph:0302-0413-0101:initial_folder_10_0301,433,613.3969999999999,101.965,412.475,302,0,293,665.893,404.79400000000004,404.735
292,293,ori_ph:0301-0414-0100:initial_folder_10_0300,402,612.555,101.47399999999999,413.49300000000005,301,0,294,665.086,404.726,403.973
293,294,ori_ph:0300-0415-0101:initial_folder_10_0299,412,615.675,101.68799999999999,413.616,300,0,295,666.4010000000001,404.597,404.624
294,295,ori_ph:0299-0416-0103:initial_folder_10_0298,380,616.55,103.82600000000001,414.722,299,0,296,664.8380000000001,404.80800000000005,404.436
295,296,ori_ph:0298-0416-0104:initial_folder_10_0297,359,614.036,103.946,415.309,298,0,297,665.1060000000001,404.861,404.278
296,297,ori_ph:0297-0417-0103:initial_folder_10_0296,337,615.846,103.663,416.184,297,0,298,666.2280000000001,405.715,404.056
297,298,ori_ph:0296-0418-0104:initial_folder_10_0295,306,617.971,103.946,417.142,296,0,299,665.982,405.26800000000003,403.705
298,299,ori_ph:0295-0418-0104:initial_folder_10_0294,314,618.408,103.757,417.13699999999994,295,0,300,667.1080000000001,404.70099999999996,404.156
299,300,ori_ph:0294-0418-0103:initial_folder_10_0293,301,610.794,103.78,417.631,294,0,301,666.802,404.36199999999997,404.033
300,301,ori_ph:0293-0419-0104:initial_folder_10_0292,287,609.181,104.432,419.38300000000004,293,0,302,664.748,404.934,404.431
301,302,ori_ph:0292-0419-0105:initial_folder_10_0291,267,607.745,104.925,419.644,292,0,303,666.6030000000001,403.921,404.223
302,303,ori_ph:0291-0420-0102:initial_folder_10_0290,246,622.524,102.633,420.33,291,0,304,666.566,405.11800000000005,404.56800000000004
303,304,ori_ph:0290-0420-0102:initial_folder_10_0289,250,621.428,102.385,419.76599999999996,290,0,305,666.0369999999999,404.904,404.037
304,305,ori_ph:0289-0410-0102:initial_folder_10_0288,539,604.722,102.194,409.527,289,0,306,665.065,405.401,404.235
305,306,ori_ph:0288-0411-0102:initial_folder_10_0287,516,605.6569999999999,102.2,410.462,288,0,307,665.186,405.36199999999997,404.524
306,307,ori_ph:0287-0412-0102:initial_folder_10_0286,500,604.648,102.289,411.18,287,0,308,666.47,405.352,404.445
307,308,ori_ph:0286-0413-0101:initial_folder_10_0285,495,598.879,102.16,411.589,286,0,309,666.1569999999999,404.42400000000004,403.921
308,309,ori_ph:0285-0414-0102:initial_folder_10_0284,439,606.934,102.815,413.41,285,0,310,665.755,405.349,403.976
309,310,ori_ph:0284-0413-0102:initial_folder_10_0283,465,608.2919999999999,102.811,412.833,284,0,311,668.0060000000001,404.17400000000004,404.13800000000003
310,311,ori_ph:0283-0413-0102:initial_folder_10_0282,456,608.029,102.90799999999999,412.49699999999996,283,0,312,665.6460000000001,404.2,403.84
311,312,ori_ph:0282-0414-0103:initial_folder_10_0281,426,604.552,103.20100000000001,413.226,282,0,313,664.0930000000001,404.991,404.3
312,313,ori_ph:0281-0414-0102:initial_folder_10_0280,449,608.341,102.992,412.8,281,0,314,665.671,405.849,404.32300000000004
313,314,ori_ph:0280-0414-0102:initial_folder_10_0279,427,611.1619999999999,102.928,412.999,280,0,315,665.936,405.665,403.659
314,315,ori_ph:0279-0417-0101:initial_folder_10_0278,347,599.455,101.36399999999999,416.189,279,0,316,665.571,405.63699999999994,403.95599999999996
315,316,ori_ph:0278-0417-0102:initial_folder_10_0277,358,601.307,101.15,416.539,278,0,317,666.273,404.899,403.88800000000003
316,317,ori_ph:0277-0418-0102:initial_folder_10_0276,359,603.27,101.065,416.55,277,0,318,665.1089999999999,405.07800000000003,404.32099999999997
317,318,ori_ph:0276-0417-0102:initial_folder_10_0275,324,601.988,101.45700000000001,417.069,276,0,319,665.8839999999999,404.556,404.24300000000005
318,319,ori_ph:0275-0419-0103:initial_folder_10_0274,313,604.7280000000001,103.009,418.814,275,0,320,664.59,404.716,403.876
319,320,ori_ph:0274-0419-0103:initial_folder_10_0273,298,603.581,103.51700000000001,419.49800000000005,274,0,321,665.6010000000001,403.85900000000004,404.333
320,321,ori_ph:0273-0420-0104:initial_folder_10_0272,289,604.481,103.552,419.279,273,0,322,665.885,404.76800000000003,404.158
321,322,ori_ph:0272-0419-0104:initial_folder_10_0271,294,606.595,103.73100000000001,419.54699999999997,272,0,323,663.875,404.796,404.06699999999995
322,323,ori_ph:0271-0419-0104:initial_folder_10_0270,299,606.732,103.876,419.207,271,0,324,665.7230000000001,404.207,403.913
323,324,ori_ph:0270-0420-0104:initial_folder_10_0269,273,605.5459999999999,104.295,419.94199999999995,270,0,325,666.056,403.777,404.019
324,325,ori_ph:0269-0421-0104:initial_folder_10_0268,257,606.019,104.09,420.574,269,0,326,666.7539999999999,403.66900000000004,404.147
325,326,ori_ph:0268-0421-0104:initial_folder_10_0267,261,605.8580000000001,103.779,420.847,268,0,327,665.034,405.29900000000004,403.858
326,327,ori_ph:0267-0420-0104:initial_folder_10_0266,254,607.035,104.279,420.44,267,0,328,663.8960000000001,404.15,403.904
327,328,ori_ph:0266-0421-0104:initial_folder_10_0265,261,607.602,104.109,420.68,266,0,329,664.76,404.99199999999996,403.824
328,329,ori_ph:0265-0421-0100:initial_folder_10_0264,248,614.629,100.235,420.968,265,0,330,664.992,405.431,403.87
329,330,ori_ph:0264-0421-0100:initial_folder_10_0263,233,608.687,100.765,420.939,264,0,331,665.117,406.14599999999996,404.085
330,331,ori_ph:0263-0409-0102:initial_folder_10_0262,567,607.106,101.839,408.944,263,0,332,666.686,404.086,403.577
331,332,ori_ph:0262-0410-0102:initial_folder_10_0261,543,605.26,101.795,410.41900000000004,262,0,333,667.426,404.73699999999997,403.855
332,333,ori_ph:0261-0410-0102:initial_folder_10_0260,524,604.695,101.73700000000001,410.306,261,0,334,666.0360000000001,405.24,404.204
333,334,ori_ph:0260-0412-0102:initial_folder_10_0259,507,607.817,102.131,411.952,260,0,335,665.942,404.533,404.394
334,335,ori_ph:0259-0411-0102:initial_folder_10_0258,520,606.371,101.906,410.837,259,0,336,667.159,403.31199999999995,404.014
335,336,ori_ph:0258-0411-0103:initial_folder_10_0257,500,605.44,102.335,411.777,258,0,337,665.665,404.478,404.12
336,337,ori_ph:0257-0412-0102:initial_folder_10_0256,497,607.732,102.2,412.59,257,0,338,665.549,404.41900000000004,403.88300000000004
337,338,ori_ph:0256-0412-0103:initial_folder_10_0255,460,606.028,102.50200000000001,412.42199999999997,256,0,339,664.73,404.62199999999996,404.75
338,339,ori_ph:0255-0412-0103:initial_folder_10_0254,458,602.5790000000001,102.76799999999999,412.971,255,0,340,664.197,405.95,403.963
339,340,ori_ph:0254-0412-0103:initial_folder_10_0253,449,606.9490000000001,102.91799999999999,413.275,254,0,341,666.6439999999999,404.835,404.051
340,341,ori_ph:0253-0413-0103:initial_folder_10_0252,436,604.672,103.0,413.63599999999997,253,0,342,666.4780000000001,403.814,403.906
341,342,ori_ph:0252-0413-0102:initial_folder_10_0251,403,607.995,102.819,413.505,252,0,343,665.191,404.32,404.208
342,343,ori_ph:0251-0414-0102:initial_folder_10_0250,416,605.0790000000001,102.62200000000001,414.218,251,0,344,665.8639999999999,404.43800000000005,403.73900000000003
343,344,ori_ph:0250-0414-0102:initial_folder_10_0249,382,606.16,102.391,414.619,250,0,345,666.37,405.346,403.665
344,345,ori_ph:0249-0415-0102:initial_folder_10_0248,380,607.274,102.411,415.684,249,0,346,666.743,405.01599999999996,403.85900000000004
345,346,ori_ph:0248-0417-0103:initial_folder_10_0247,362,606.202,102.868,417.026,248,0,347,666.2610000000001,403.754,403.98400000000004
346,347,ori_ph:0247-0417-0103:initial_folder_10_0246,340,605.165,103.061,417.517,247,0,348,666.834,403.19699999999995,404.1
347,348,ori_ph:0246-0418-0103:initial_folder_10_0245,340,609.029,103.15299999999999,417.907,246,0,349,666.472,404.874,404.035
348,349,ori_ph:0245-0418-0102:initial_folder_10_0244,340,610.774,102.97200000000001,417.66900000000004,245,0,350,666.91,403.29699999999997,404.038
349,350,ori_ph:0244-0418-0102:initial_folder_10_0243,311,607.511,102.90100000000001,417.733,244,0,351,666.545,405.064,404.241
350,351,ori_ph:0243-0417-0102:initial_folder_10_0242,318,611.34,102.991,417.53,243,0,352,666.2510000000001,405.421,403.904
351,352,ori_ph:0242-0419-0102:initial_folder_10_0241,295,603.641,101.91,419.01199999999994,242,0,353,666.74,403.746,404.06800000000004
352,353,ori_ph:0241-0420-0102:initial_folder_10_0240,268,603.5409999999999,102.131,420.30300000000005,241,0,354,665.997,404.485,403.69300000000004
353,354,ori_ph:0240-0406-0102:initial_folder_10_0239,650,600.734,102.26799999999999,407.04400000000004,240,0,355,666.798,404.418,403.827
354,355,ori_ph:0239-0406-0102:initial_folder_10_0238,640,597.062,102.334,406.662,239,0,356,665.51,405.03,403.772
355,356,ori_ph:0238-0408-0103:initial_folder_10_0237,602,599.832,102.56700000000001,407.69699999999995,238,0,357,667.675,403.98,403.60400000000004
356,357,ori_ph:0237-0409-0102:initial_folder_10_0236,589,600.9019999999999,102.50299999999999,408.29900000000004,237,0,358,667.296,403.718,403.66900000000004
357,358,ori_ph:0236-0410-0102:initial_folder_10_0235,589,599.82,102.506,409.38699999999994,236,0,359,666.8560000000001,403.88300000000004,404.37300000000005
358,359,ori_ph:0235-0411-0103:initial_folder_10_0234,558,597.0269999999999,102.565,410.45,235,0,360,667.283,405.208,403.555
359,360,ori_ph:0234-0412-0102:initial_folder_10_0233,518,597.207,102.074,411.665,234,0,361,668.6469999999999,405.905,404.03
360,361,ori_ph:0233-0412-0102:initial_folder_10_0232,503,596.191,102.15299999999999,411.519,233,0,362,667.932,404.13300000000004,403.86300000000006
361,362,ori_ph:0232-0412-0102:initial_folder_10_0231,508,598.437,102.338,411.756,232,0,363,666.6510000000001,405.69699999999995,403.95099999999996
362,363,ori_ph:0231-0412-0102:initial_folder_10_0230,480,599.49,102.175,412.1,231,0,364,667.35,404.846,403.776
363,364,ori_ph:0230-0414-0102:initial_folder_10_0229,456,601.395,102.25399999999999,413.281,230,0,365,668.105,404.30300000000005,404.13800000000003
364,365,ori_ph:0229-0413-0102:initial_folder_10_0228,443,600.2909999999999,102.236,413.228,229,0,366,669.245,404.535,403.86699999999996
365,366,ori_ph:0228-0414-0103:initial_folder_10_0227,424,600.224,102.79,413.44800000000004,228,0,367,668.784,403.524,403.67800000000005
366,367,ori_ph:0227-0414-0102:initial_folder_10_0226,435,606.756,102.48100000000001,413.94699999999995,227,0,368,668.1360000000001,405.31,404.152
367,368,ori_ph:0226-0414-0102:initial_folder_10_0225,414,606.7130000000001,102.53299999999999,414.42400000000004,226,0,369,666.9780000000001,405.394,403.952
368,369,ori_ph:0225-0415-0103:initial_folder_10_0224,396,609.232,103.009,414.795,225,0,370,668.385,404.23199999999997,404.046
369,370,ori_ph:0224-0415-0102:initial_folder_10_0223,378,608.349,102.806,415.62300000000005,224,0,371,668.8910000000001,404.537,403.619
370,371,ori_ph:0223-0417-0102:initial_folder_10_0222,357,607.566,102.74,416.66900000000004,223,0,372,669.685,404.936,404.287
371,372,ori_ph:0222-0417-0103:initial_folder_10_0221,347,606.124,102.947,416.918,222,0,373,668.1160000000001,406.671,403.994
372,373,ori_ph:0221-0417-0103:initial_folder_10_0220,349,611.155,103.345,416.764,221,0,374,669.475,405.774,403.702
373,374,ori_ph:0220-0417-0104:initial_folder_10_0219,327,608.969,103.475,416.971,220,0,375,668.6669999999999,404.954,403.711
374,375,ori_ph:0219-0419-0103:initial_folder_10_0218,299,609.672,103.22,418.124,219,0,376,669.956,404.33099999999996,404.306
375,376,ori_ph:0218-0405-0103:initial_folder_10_0217,667,603.252,103.085,405.01099999999997,218,0,377,669.181,404.56699999999995,404.08099999999996
376,377,ori_ph:0217-0406-0102:initial_folder_10_0216,632,608.783,102.902,406.01599999999996,217,0,378,670.035,405.006,404.27099999999996
377,378,ori_ph:0216-0406-0102:initial_folder_10_0215,618,609.265,102.874,406.39599999999996,216,0,379,668.905,404.56300000000005,403.684
378,379,ori_ph:0215-0408-0102:initial_folder_10_0214,588,611.696,102.675,407.61300000000006,215,0,380,669.709,405.075,403.978
379,380,ori_ph:0214-0407-0102:initial_folder_10_0213,589,609.35,102.756,407.48199999999997,214,0,381,668.033,404.657,404.12699999999995
380,381,ori_ph:0213-0408-0102:initial_folder_10_0212,580,608.5790000000001,102.76100000000001,408.24199999999996,213,0,382,668.836,403.48400000000004,403.73199999999997
381,382,ori_ph:0212-0409-0102:initial_folder_10_0211,562,609.132,102.764,408.298,212,0,383,668.752,404.32599999999996,404.094
382,383,ori_ph:0211-0410-0102:initial_folder_10_0210,545,609.565,102.825,409.5,211,0,384,670.419,403.976,403.707
383,384,ori_ph:0210-0411-0103:initial_folder_10_0209,525,607.947,103.404,410.972,210,0,385,668.7869999999999,403.505,403.67400000000004
384,385,ori_ph:0209-0411-0104:initial_folder_10_0208,511,607.748,103.67200000000001,410.836,209,0,386,669.3789999999999,405.397,403.865
385,386,ori_ph:0208-0411-0103:initial_folder_10_0207,503,611.34,103.219,410.931,208,0,387,668.738,404.775,403.789
386,387,ori_ph:0207-0412-0103:initial_folder_10_0206,497,611.9580000000001,103.258,411.361,207,0,388,671.065,404.958,403.713
387,388,ori_ph:0206-0412-0104:initial_folder_10_0205,487,612.591,103.56299999999999,411.597,206,0,389,672.0139999999999,403.69,404.121
388,389,ori_ph:0205-0410-0103:initial_folder_10_0204,484,613.655,103.412,410.401,205,0,390,675.122,403.63199999999995,403.765
389,390,ori_ph:0204-0412-0103:initial_folder_10_0203,460,609.8,103.43,412.065,204,0,391,669.775,403.31699999999995,403.825
390,391,ori_ph:0203-0412-0103:initial_folder_10_0202,459,615.028,103.196,412.50800000000004,203,0,392,672.398,403.98900000000003,403.76800000000003
391,392,ori_ph:0202-0413-0103:initial_folder_10_0201,454,611.841,102.993,412.901,202,0,393,671.018,402.916,404.02
392,393,ori_ph:0201-0412-0101:initial_folder_10_0200,421,612.2869999999999,101.686,413.03,201,0,394,669.8639999999999,404.394,404.10699999999997
393,394,ori_ph:0200-0414-0102:initial_folder_10_0199,406,611.091,102.11,414.402,200,0,395,670.113,404.416,403.79699999999997
394,395,ori_ph:0199-0399-0102:initial_folder_10_0198,791,608.229,101.78399999999999,398.375,199,0,396,669.26,404.523,404.23400000000004
395,396,ori_ph:0198-0400-0102:initial_folder_10_0197,773,606.039,102.249,399.63199999999995,198,0,397,672.242,404.149,403.99199999999996
396,397,ori_ph:0197-0402-0102:initial_folder_10_0196,729,607.576,102.684,401.67699999999996,197,0,398,671.47,404.00800000000004,404.039
397,398,ori_ph:0196-0405-0104:initial_folder_10_0195,586,608.009,104.04799999999999,406.69800000000004,196,0,399,671.753,404.754,403.704
398,399,ori_ph:0195-0405-0104:initial_folder_10_0194,579,606.592,104.223,407.086,195,0,400,670.5010000000001,404.596,403.972
399,400,ori_ph:0194-0405-0104:initial_folder_10_0193,577,609.894,104.208,406.87800000000004,194,0,401,671.1669999999999,404.14599999999996,404.1
400,401,ori_ph:0193-0406-0104:initial_folder_10_0192,584,608.086,104.238,407.11800000000005,193,0,402,671.135,404.24699999999996,403.759
401,402,ori_ph:0192-0406-0104:initial_folder_10_0191,556,606.613,104.316,407.539,192,0,403,671.572,404.44199999999995,404.164
402,403,ori_ph:0191-0406-0104:initial_folder_10_0190,555,608.659,104.52,407.566,191,0,404,673.428,403.542,403.921
403,404,ori_ph:0190-0406-0104:initial_folder_10_0189,560,609.1659999999999,104.32,408.14599999999996,190,0,405,672.512,404.405,403.957
