Slice,Area,file,id_number,TxRed,YFP,integrated_old
431,296,2424,2,93.05599999999998,234.09700000000004,234.09700000000004
430,261,2424,2,103.86500000000001,236.86100000000002,236.86100000000002
429,411,2424,2,96.767,264.446,264.446
428,427,2424,2,97.6,258.952,258.952
427,352,2424,2,99.44900000000004,249.91099999999997,249.91099999999997
426,339,2424,2,104.31299999999999,245.534,245.534
425,267,2424,2,93.51999999999998,227.75499999999997,227.75499999999997
424,272,2424,2,101.036,237.53100000000003,237.53100000000003
423,229,2424,2,100.27000000000001,254.17399999999998,254.17399999999998
422,241,2424,2,105.233,252.63400000000001,252.63400000000001
421,185,2424,2,112.14499999999998,254.29599999999994,254.29599999999994
420,219,2424,2,96.15699999999998,235.395,235.395
419,167,2424,2,106.418,236.985,236.985
418,265,2424,2,98.08100000000002,227.42999999999998,227.42999999999998
417,242,2424,2,101.465,229.18400000000003,229.18400000000003
416,258,2424,2,100.779,239.069,239.069
415,239,2424,2,107.38199999999998,257.83799999999997,257.83799999999997
414,314,2424,2,101.79100000000003,237.54600000000002,237.54600000000002
413,282,2424,2,99.84200000000001,255.16899999999998,255.16899999999998
412,199,2424,2,102.25200000000001,240.859,240.859
411,228,2424,2,91.12100000000001,240.92499999999998,240.92499999999998
410,171,2424,2,100.838,222.857,222.857
409,309,2424,2,98.64100000000002,237.61500000000004,237.61500000000004
408,295,2424,2,105.94299999999998,249.447,249.447
407,251,2424,2,114.029,246.39699999999993,246.39699999999993
406,216,2424,2,100.75200000000001,225.87800000000001,225.87800000000001
405,225,2424,2,107.43400000000003,238.72099999999995,238.72099999999995
404,163,2424,2,120.66300000000001,243.28699999999998,243.28699999999998
403,149,2424,2,124.06700000000001,278.321,278.321
402,161,2424,2,105.91600000000003,238.58800000000002,238.58800000000002
401,135,2424,2,112.452,240.21099999999998,240.21099999999998
400,131,2424,2,105.73099999999997,213.316,213.316
399,303,2424,2,122.577,268.8,268.8
398,225,2424,2,135.41400000000002,274.944,274.944
397,203,2424,2,138.61799999999997,282.41100000000006,282.41100000000006
396,178,2424,2,142.298,288.81899999999996,288.81899999999996
395,166,2424,2,148.813,303.221,303.221
394,150,2424,2,142.14,307.625,307.625
393,201,2424,2,149.138,303.677,303.677
392,149,2424,2,149.008,287.791,287.791
391,317,2424,2,148.29,306.953,306.953
