 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0470-0447-0095:Pos18-1_t0470_c0001,1041,552.684,94.452,448.188,470,1,2,597.970
2,ori_ph:0469-0447-0095:Pos18-1_t0469_c0001,1097,549.313,94.068,447.759,469,0,3,600.089
3,ori_ph:0468-0449-0094:Pos18-1_t0468_c0001,1159,549.106,94.422,449.986,468,0,4,600.669
4,ori_ph:0467-0448-0095:Pos18-1_t0467_c0001,1054,552.759,94.331,448.731,467,0,5,598.431
5,ori_ph:0466-0448-0095:Pos18-1_t0466_c0001,1009,553.272,94.867,448.727,466,0,6,598.243
6,ori_ph:0465-0448-0095:Pos18-1_t0465_c0001,1013,551.888,94.276,448.559,465,0,7,595.952
7,ori_ph:0464-0448-0095:Pos18-1_t0464_c0001,1061,551.588,94.400,448.624,464,0,8,598.135
8,ori_ph:0463-0428-0096:Pos18-1_t0463_c0001,826,444.971,96.887,426.478,463,0,9,440.325
9,ori_ph:0462-0443-0094:Pos18-1_t0462_c0001,815,444.047,94.067,443.131,462,0,10,446.529
10,ori_ph:0461-0448-0095:Pos18-1_t0461_c0001,1187,535.003,93.800,447.479,461,0,11,545.426
11,ori_ph:0460-0448-0092:Pos18-1_t0460_c0001,1095,531.287,92.543,448.028,460,0,12,543.571
12,ori_ph:0459-0447-0093:Pos18-1_t0459_c0001,1183,532.977,93.270,448.480,459,0,13,545.790
13,ori_ph:0458-0447-0095:Pos18-1_t0458_c0001,1242,535.332,93.989,446.997,458,0,14,543.846
14,ori_ph:0457-0448-0095:Pos18-1_t0457_c0001,1196,533.820,93.984,446.920,457,0,15,544.973
15,ori_ph:0456-0447-0094:Pos18-1_t0456_c0001,1156,533.786,93.692,448.067,456,0,16,545.246
16,ori_ph:0455-0447-0094:Pos18-1_t0455_c0001,1179,535.527,93.142,447.564,455,0,17,544.936
17,ori_ph:0454-0448-0094:Pos18-1_t0454_c0001,1165,533.903,93.397,448.772,454,0,18,544.542
18,ori_ph:0453-0448-0093:Pos18-1_t0453_c0001,1144,535.722,93.305,449.831,453,0,19,545.723
19,ori_ph:0452-0448-0093:Pos18-1_t0452_c0001,1155,534.891,93.157,449.157,452,0,20,543.849
20,ori_ph:0451-0448-0093:Pos18-1_t0451_c0001,1147,533.107,93.184,449.360,451,0,21,545.599
21,ori_ph:0450-0448-0093:Pos18-1_t0450_c0001,1142,533.454,93.002,448.704,450,0,22,543.597
22,ori_ph:0449-0448-0093:Pos18-1_t0449_c0001,1122,534.565,93.203,449.370,449,0,23,545.762
23,ori_ph:0448-0447-0093:Pos18-1_t0448_c0001,1192,535.387,93.119,448.626,448,0,24,544.808
24,ori_ph:0447-0449-0093:Pos18-1_t0447_c0001,1153,534.355,93.077,448.878,447,0,25,544.129
25,ori_ph:0446-0448-0093:Pos18-1_t0446_c0001,1197,531.562,93.374,448.628,446,0,26,543.800
26,ori_ph:0445-0449-0093:Pos18-1_t0445_c0001,1153,533.398,93.386,449.725,445,0,27,544.861
27,ori_ph:0444-0448-0093:Pos18-1_t0444_c0001,1152,533.135,93.155,448.690,444,0,28,544.762
28,ori_ph:0443-0448-0093:Pos18-1_t0443_c0001,1171,533.839,93.461,449.090,443,0,29,546.481
29,ori_ph:0442-0449-0093:Pos18-1_t0442_c0001,1129,535.781,93.736,449.151,442,0,30,545.373
30,ori_ph:0441-0447-0093:Pos18-1_t0441_c0001,1135,531.781,93.328,448.865,441,0,31,544.435
31,ori_ph:0440-0449-0093:Pos18-1_t0440_c0001,1184,534.867,93.203,450.118,440,0,32,545.953
32,ori_ph:0439-0447-0093:Pos18-1_t0439_c0001,1155,533.607,93.546,448.402,439,0,33,545.195
33,ori_ph:0438-0447-0093:Pos18-1_t0438_c0001,1206,533.016,93.229,447.492,438,0,34,545.029
34,ori_ph:0437-0447-0093:Pos18-1_t0437_c0001,1199,534.112,93.669,447.913,437,0,35,545.066
35,ori_ph:0436-0449-0094:Pos18-1_t0436_c0001,1253,534.638,93.673,449.492,436,0,36,544.358
36,ori_ph:0435-0449-0094:Pos18-1_t0435_c0001,1145,533.714,93.684,449.752,435,0,37,544.989
37,ori_ph:0434-0449-0093:Pos18-1_t0434_c0001,1178,534.645,93.530,448.377,434,0,38,545.322
38,ori_ph:0433-0447-0094:Pos18-1_t0433_c0001,1193,534.754,93.737,447.916,433,0,39,546.939
39,ori_ph:0432-0448-0093:Pos18-1_t0432_c0001,1224,533.488,93.692,448.994,432,0,40,544.595
40,ori_ph:0431-0448-0093:Pos18-1_t0431_c0001,1188,534.228,93.634,448.795,431,0,41,546.460
41,ori_ph:0430-0448-0093:Pos18-1_t0430_c0001,1175,533.654,93.510,448.060,430,0,42,544.996
42,ori_ph:0429-0448-0093:Pos18-1_t0429_c0001,1188,535.838,93.540,449.065,429,0,43,546.780
43,ori_ph:0428-0448-0093:Pos18-1_t0428_c0001,1119,533.482,93.371,448.817,428,0,44,545.264
44,ori_ph:0427-0449-0094:Pos18-1_t0427_c0001,1155,534.443,93.849,449.065,427,0,45,546.619
45,ori_ph:0426-0449-0093:Pos18-1_t0426_c0001,1274,532.481,93.856,449.327,426,0,46,547.582
46,ori_ph:0425-0450-0093:Pos18-1_t0425_c0001,1180,532.978,93.766,449.850,425,0,47,547.402
47,ori_ph:0424-0449-0093:Pos18-1_t0424_c0001,1211,534.536,93.937,449.988,424,0,48,545.919
48,ori_ph:0423-0448-0093:Pos18-1_t0423_c0001,1187,533.720,93.747,449.422,423,0,49,545.399
49,ori_ph:0422-0447-0093:Pos18-1_t0422_c0001,1177,533.922,93.515,448.779,422,0,50,545.881
50,ori_ph:0421-0449-0094:Pos18-1_t0421_c0001,1258,530.560,93.678,450.540,421,0,51,546.807
51,ori_ph:0420-0448-0093:Pos18-1_t0420_c0001,1202,536.435,93.492,448.885,420,0,52,545.549
52,ori_ph:0419-0449-0093:Pos18-1_t0419_c0001,1169,537.655,93.401,449.156,419,0,53,546.214
53,ori_ph:0418-0448-0093:Pos18-1_t0418_c0001,1207,534.712,93.422,449.587,418,0,54,546.055
54,ori_ph:0417-0449-0093:Pos18-1_t0417_c0001,1129,534.913,93.191,449.808,417,0,55,546.434
