 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0170-0411-0080:Pos25-1_t0170_c0001,500,589.808,78.439,412.049,170,1,2,759.315
2,ori_ph:0169-0407-0079:Pos25-1_t0169_c0001,486,582.504,78.467,408.414,169,0,3,756.022
3,ori_ph:0168-0405-0078:Pos25-1_t0168_c0001,477,577.971,78.337,405.372,168,0,4,752.137
4,ori_ph:0167-0403-0078:Pos25-1_t0167_c0001,443,576.113,78.256,402.934,167,0,5,753.975
5,ori_ph:0166-0401-0079:Pos25-1_t0166_c0001,466,574.745,78.783,401.948,166,0,6,752.710
6,ori_ph:0165-0400-0078:Pos25-1_t0165_c0001,412,576.415,78.433,400.799,165,0,7,756.153
7,ori_ph:0164-0401-0079:Pos25-1_t0164_c0001,431,585.977,78.854,401.925,164,0,8,751.887
8,ori_ph:0163-0400-0079:Pos25-1_t0163_c0001,408,586.542,78.771,401.033,163,0,9,754.868
9,ori_ph:0162-0400-0079:Pos25-1_t0162_c0001,370,587.876,78.422,400.310,162,0,10,757.658
10,ori_ph:0161-0399-0078:Pos25-1_t0161_c0001,326,584.880,78.139,400.281,161,0,11,758.209
11,ori_ph:0160-0406-0078:Pos25-1_t0160_c0001,370,588.711,78.701,407.846,160,0,12,765.626
12,ori_ph:0159-0410-0079:Pos25-1_t0159_c0001,339,582.808,78.855,411.407,159,0,13,756.093
13,ori_ph:0158-0407-0079:Pos25-1_t0158_c0001,605,598.410,78.484,406.997,158,0,14,755.037
14,ori_ph:0157-0408-0078:Pos25-1_t0157_c0001,491,594.859,77.985,410.000,157,0,15,754.920
15,ori_ph:0156-0414-0078:Pos25-1_t0156_c0001,439,587.706,77.841,416.000,156,0,16,755.242
16,ori_ph:0155-0398-0079:Pos25-1_t0155_c0001,866,598.500,78.686,398.085,155,0,17,756.641
17,ori_ph:0154-0408-0080:Pos25-1_t0154_c0001,629,589.792,78.328,412.525,154,0,18,755.631
18,ori_ph:0153-0410-0080:Pos25-1_t0153_c0001,640,589.641,78.607,413.674,153,0,19,755.296
19,ori_ph:0152-0412-0079:Pos25-1_t0152_c0001,574,587.564,78.153,414.115,152,0,20,755.103
20,ori_ph:0151-0414-0079:Pos25-1_t0151_c0001,572,586.809,78.287,415.051,151,0,21,754.573
21,ori_ph:0150-0413-0078:Pos25-1_t0150_c0001,551,588.381,78.240,413.588,150,0,22,755.046
22,ori_ph:0149-0414-0078:Pos25-1_t0149_c0001,544,594.500,78.445,415.071,149,0,23,753.752
23,ori_ph:0148-0416-0079:Pos25-1_t0148_c0001,528,596.350,78.767,415.352,148,0,24,754.379
24,ori_ph:0147-0420-0079:Pos25-1_t0147_c0001,456,594.763,78.431,421.898,147,0,25,752.451
25,ori_ph:0146-0424-0082:Pos25-1_t0146_c0001,465,611.970,80.093,426.506,146,0,26,754.117
26,ori_ph:0145-0409-0082:Pos25-1_t0145_c0001,694,608.630,79.278,413.589,145,0,27,755.849
27,ori_ph:0144-0411-0081:Pos25-1_t0144_c0001,787,614.578,79.683,413.436,144,0,28,756.542
28,ori_ph:0143-0413-0080:Pos25-1_t0143_c0001,706,607.358,79.153,414.688,143,0,29,754.631
29,ori_ph:0142-0413-0080:Pos25-1_t0142_c0001,631,608.544,79.084,417.094,142,0,30,753.272
30,ori_ph:0141-0419-0081:Pos25-1_t0141_c0001,540,606.215,79.422,423.408,141,0,31,753.770
