 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0170-0177-0079:Pos5-3_z0260_c0001,546,612.850,79.259,176.232,170,1,2,727.797
2,ori_ph:0169-0179-0078:Pos5-3_z0259_c0001,491,609.224,79.015,177.608,169,0,3,726.167
3,ori_ph:0168-0196-0079:Pos5-3_z0258_c0001,870,619.232,79.218,196.465,168,0,4,727.550
4,ori_ph:0167-0186-0079:Pos5-3_z0257_c0001,792,617.812,79.264,186.084,167,0,5,730.553
5,ori_ph:0166-0186-0079:Pos5-3_z0256_c0001,743,617.781,79.236,186.047,166,0,6,731.384
6,ori_ph:0165-0183-0079:Pos5-3_z0255_c0001,712,622.605,79.389,183.649,165,0,7,723.053
7,ori_ph:0164-0182-0079:Pos5-3_z0254_c0001,675,609.101,78.960,182.284,164,0,8,729.365
8,ori_ph:0163-0180-0079:Pos5-3_z0253_c0001,605,614.403,79.350,180.616,163,0,9,731.365
9,ori_ph:0162-0175-0079:Pos5-3_z0252_c0001,519,606.424,79.150,173.835,162,0,10,728.549
10,ori_ph:0161-0174-0080:Pos5-3_z0251_c0001,551,608.711,79.337,173.824,161,0,11,729.374
11,ori_ph:0160-0182-0078:Pos5-3_z0250_c0001,854,613.596,78.773,184.204,160,0,12,728.767
12,ori_ph:0159-0183-0078:Pos5-3_z0249_c0001,784,617.562,78.636,184.015,159,0,13,729.536
13,ori_ph:0158-0182-0078:Pos5-3_z0248_c0001,774,617.916,78.625,182.868,158,0,14,732.138
14,ori_ph:0157-0181-0078:Pos5-3_z0247_c0001,755,612.862,78.744,182.590,157,0,15,728.824
15,ori_ph:0156-0175-0078:Pos5-3_z0246_c0001,691,614.609,78.555,176.259,156,0,16,729.544
16,ori_ph:0155-0174-0078:Pos5-3_z0245_c0001,671,613.231,78.556,175.936,155,0,17,729.783
17,ori_ph:0154-0174-0079:Pos5-3_z0244_c0001,661,610.853,78.938,175.818,154,0,18,729.791
18,ori_ph:0153-0174-0078:Pos5-3_z0243_c0001,641,612.666,78.726,175.753,153,0,19,729.885
19,ori_ph:0152-0174-0079:Pos5-3_z0242_c0001,595,610.597,78.737,175.590,152,0,20,730.745
20,ori_ph:0151-0161-0076:Pos5-3_z0241_c0001,516,599.905,76.809,161.348,151,0,21,729.575
21,ori_ph:0150-0160-0078:Pos5-3_z0240_c0001,503,591.109,77.785,160.250,150,0,22,727.553
22,ori_ph:0149-0160-0077:Pos5-3_z0239_c0001,449,590.488,77.040,160.253,149,0,23,728.590
23,ori_ph:0148-0168-0077:Pos5-3_z0238_c0001,758,596.871,76.481,166.841,148,0,24,731.681
24,ori_ph:0147-0170-0077:Pos5-3_z0237_c0001,787,598.286,77.044,169.640,147,0,25,731.596
