Slice,Area,file,id_number,TxRed,YFP,integrated_old
448,480,1323,2,55.45999999999998,155.44799999999998,155.44799999999998
447,448,1323,2,60.62799999999993,157.6629999999999,157.6629999999999
446,414,1323,2,65.51000000000005,171.77700000000004,171.77700000000004
445,362,1323,2,62.221000000000004,170.3610000000001,170.3610000000001
444,347,1323,2,63.99399999999997,171.204,171.204
443,330,1323,2,61.48999999999995,166.21800000000007,166.21800000000007
442,320,1323,2,56.81699999999995,158.022,158.022
441,546,1323,2,66.04999999999995,183.73399999999998,183.73399999999998
440,484,1323,2,70.85600000000005,190.75300000000004,190.75300000000004
439,474,1323,2,68.85399999999998,180.745,180.745
438,433,1323,2,70.8479999999999,182.95199999999994,182.95199999999994
437,412,1323,2,68.47899999999998,178.52299999999997,178.52299999999997
436,383,1323,2,65.19200000000001,175.24200000000002,175.24200000000002
435,357,1323,2,69.02999999999997,177.233,177.233
434,588,1323,2,69.80599999999998,185.765,185.765
433,559,1323,2,69.37099999999992,184.81600000000003,184.81600000000003
432,533,1323,2,64.14200000000005,171.15099999999995,171.15099999999995
431,487,1323,2,65.85799999999995,168.11200000000002,168.11200000000002
430,455,1323,2,62.34899999999999,165.377,165.377
429,420,1323,2,64.06599999999997,163.76,163.76
428,396,1323,2,64.69299999999993,159.18200000000007,159.18200000000007
427,360,1323,2,68.11499999999995,158.29700000000003,158.29700000000003
426,332,1323,2,58.01999999999998,152.67700000000008,152.67700000000008
425,307,1323,2,68.59500000000003,167.214,167.214
424,595,1323,2,80.25799999999992,201.52399999999994,201.52399999999994
423,545,1323,2,76.75499999999994,195.885,195.885
422,556,1323,2,75.32499999999999,188.913,188.913
421,496,1323,2,74.13900000000001,191.48700000000002,191.48700000000002
420,453,1323,2,77.77400000000006,190.93499999999995,190.93499999999995
419,416,1323,2,75.47800000000001,183.36599999999993,183.36599999999993
418,335,1323,2,84.70899999999995,205.92800000000005,205.92800000000005
417,244,1323,2,90.64699999999999,224.94,224.94
416,477,1323,2,98.4369999999999,246.65600000000006,246.65600000000006
415,434,1323,2,98.11599999999993,238.88600000000002,238.88600000000002
414,340,1323,2,95.392,239.07699999999994,239.07699999999994
413,311,1323,2,91.80100000000004,223.15300000000002,223.15300000000002
412,286,1323,2,95.19600000000008,227.4840000000001,227.4840000000001
411,282,1323,2,95.47699999999998,231.46800000000007,231.46800000000007
410,265,1323,2,93.632,243.29500000000002,243.29500000000002
409,236,1323,2,100.31500000000005,251.39499999999998,251.39499999999998
408,440,1323,2,107.99900000000008,261.11799999999994,261.11799999999994
