Slice,Area,file,id_number,TxRed
152,921,0222,2,126.37299999999999
151,835,0222,2,134.09000000000003
150,821,0222,2,133.3080000000001
149,794,0222,2,136.44799999999998
148,736,0222,2,141.48099999999994
147,748,0222,2,142.85000000000008
146,717,0222,2,143.764
145,696,0222,2,149.03499999999997
144,730,0222,2,144.4989999999999
143,716,0222,2,145.64
142,685,0222,2,147.60499999999996
141,707,0222,2,145.007
140,646,0222,2,139.65199999999993
139,688,0222,2,129.93299999999994
138,691,0222,2,122.77100000000002
137,643,0222,2,125.58599999999996
136,633,0222,2,119.04099999999994
135,617,0222,2,115.32900000000006
134,593,0222,2,117.11200000000002
133,801,0222,2,135.711
132,827,0222,2,128.293
131,755,0222,2,126.13800000000003
130,699,0222,2,127.04599999999999
129,722,0222,2,120.35500000000002
128,695,0222,2,109.77599999999995
127,648,0222,2,104.82
126,619,0222,2,103.83600000000001
125,904,0222,2,121.60300000000007
124,866,0222,2,113.14399999999995
123,824,0222,2,107.11499999999995
122,765,0222,2,107.5560000000001
121,733,0222,2,101.87999999999994
120,701,0222,2,102.44499999999994
119,660,0222,2,100.55900000000008
118,602,0222,2,103.291
117,548,0222,2,103.79999999999995
116,534,0222,2,102.42299999999994
115,490,0222,2,111.40999999999997
114,737,0222,2,127.47900000000004
113,657,0222,2,131.90000000000003
112,653,0222,2,127.19400000000007
111,610,0222,2,122.48599999999999
110,591,0222,2,118.29300000000006
109,524,0222,2,118.3180000000001
108,515,0222,2,117.42399999999992
107,740,0222,2,135.01100000000002
106,704,0222,2,127.55200000000002
105,600,0222,2,134.38
104,589,0222,2,134.39399999999995
103,555,0222,2,130.19400000000002
102,537,0222,2,135.52499999999998
101,497,0222,2,138.002
100,724,0222,2,158.262
99,657,0222,2,169.32
98,618,0222,2,160.724
97,572,0222,2,166.46000000000004
96,553,0222,2,167.76399999999995
95,539,0222,2,166.12
94,486,0222,2,180.45999999999998
93,446,0222,2,180.99300000000005
92,431,0222,2,185.10900000000004
91,651,0222,2,201.28800000000007
90,600,0222,2,213.09200000000004
89,597,0222,2,201.34300000000007
88,545,0222,2,202.921
87,533,0222,2,202.93400000000003
86,521,0222,2,189.31400000000008
85,450,0222,2,190.53000000000003
84,428,0222,2,194.6470000000001
83,453,0222,2,187.101
82,411,0222,2,188.28200000000004
81,370,0222,2,211.94900000000007
80,586,0222,2,227.50600000000009
79,508,0222,2,240.77699999999993
78,532,0222,2,223.902
77,487,0222,2,223.46700000000004
76,475,0222,2,218.03199999999998
75,403,0222,2,236.75900000000007
74,419,0222,2,228.81400000000014
73,385,0222,2,236.28400000000005
72,348,0222,2,218.00000000000006
71,582,0222,2,233.55499999999995
70,529,0222,2,231.03400000000005
69,491,0222,2,227.2199999999999
68,474,0222,2,218.31900000000002
67,415,0222,2,224.8629999999999
66,374,0222,2,220.765
65,367,0222,2,216.09800000000007
64,344,0222,2,214.43099999999993
63,327,0222,2,215.45300000000003
62,292,0222,2,212.44099999999997
61,302,0222,2,194.13499999999993
60,265,0222,2,208.57300000000004
59,475,0222,2,211.11900000000003
58,425,0222,2,219.19
57,409,0222,2,207.58599999999996
56,379,0222,2,196.411
55,358,0222,2,184.49399999999997
54,339,0222,2,169.755
53,587,0222,2,183.76400000000007
52,549,0222,2,186.99500000000006
51,499,0222,2,188.36799999999994
50,473,0222,2,184.67700000000002
49,460,0222,2,174.04000000000002
48,396,0222,2,131.95000000000005
47,344,0222,2,129.15699999999998
46,643,0222,2,130.64800000000002
45,528,0222,2,142.30100000000004
44,522,0222,2,138.63099999999991
43,456,0222,2,137.80399999999997
42,445,0222,2,134.81900000000002
41,398,0222,2,136.317
40,713,0222,2,117.37300000000005
39,651,0222,2,119.01999999999998
38,616,0222,2,122.50799999999992
37,571,0222,2,130.76999999999998
36,845,0222,2,151.14100000000008
35,816,0222,2,155.18900000000008
34,737,0222,2,251.5560000000005
33,595,0222,2,241.86000000000058
32,596,0222,2,233.53399999999965
31,642,0222,2,147.71500000000003
30,577,0222,2,138.97300000000007
29,855,0222,2,158.6839999999999
28,809,0222,2,160.41499999999996
27,744,0222,2,155.21699999999998
26,705,0222,2,152.83799999999997
25,616,0222,2,160.774
24,591,0222,2,161.54599999999994
23,574,0222,2,153.115
22,504,0222,2,161.247
21,489,0222,2,160.83000000000004
20,425,0222,2,164.798
19,682,0222,2,176.562
18,609,0222,2,178.25600000000003
17,583,0222,2,178.12099999999998
16,526,0222,2,186.01500000000004
15,506,0222,2,173.80499999999995
14,475,0222,2,162.78699999999992
13,434,0222,2,158.61900000000003
12,415,0222,2,160.39500000000004
11,361,0222,2,157.87799999999993
10,358,0222,2,166.87300000000005
9,612,0222,2,190.09499999999997
8,561,0222,2,183.72999999999996
7,516,0222,2,185.22999999999996
6,459,0222,2,177.10000000000002
5,448,0222,2,160.28299999999996
4,422,0222,2,158.868
3,413,0222,2,150.06799999999993
2,346,0222,2,168.45600000000002
1,340,0222,2,161.084
