Slice,Area,file,id_number,TxRed
170,500,2521,2,155.88599999999997
169,486,2521,2,157.858
168,477,2521,2,144.17199999999997
167,443,2521,2,137.69800000000004
166,466,2521,2,138.33900000000006
165,412,2521,2,130.72899999999993
164,431,2521,2,123.47000000000003
163,408,2521,2,109.83699999999999
162,370,2521,2,108.4720000000001
161,326,2521,2,124.17500000000001
160,370,2521,2,115.2120000000001
159,339,2521,2,114.21600000000001
158,605,2521,2,153.41899999999998
157,491,2521,2,160.46900000000005
156,439,2521,2,148.06799999999998
155,866,2521,2,162.02900000000005
154,629,2521,2,157.27899999999994
153,640,2521,2,152.894
152,574,2521,2,151.289
151,572,2521,2,150.89999999999998
150,551,2521,2,144.72899999999993
149,544,2521,2,140.519
148,528,2521,2,141.84799999999996
147,456,2521,2,142.503
146,465,2521,2,152.56300000000005
145,694,2521,2,155.91200000000003
144,787,2521,2,164.68
143,706,2521,2,162.92199999999997
142,631,2521,2,160.505
141,540,2521,2,161.01099999999997
140,586,2521,2,166.29200000000003
139,570,2521,2,157.683
138,551,2521,2,153.59999999999997
137,574,2521,2,148.04199999999992
136,545,2521,2,147.55500000000006
135,513,2521,2,143.60800000000006
134,490,2521,2,143.59700000000004
133,443,2521,2,159.39499999999998
132,419,2521,2,157.36700000000002
131,383,2521,2,144.173
130,644,2521,2,161.695
129,587,2521,2,173.72100000000006
128,523,2521,2,165.59399999999994
127,504,2521,2,172.49700000000007
126,478,2521,2,178.20099999999996
125,415,2521,2,186.985
124,370,2521,2,181.12599999999992
123,340,2521,2,182.85300000000007
122,346,2521,2,175.60700000000003
121,333,2521,2,154.90499999999997
120,573,2521,2,181.86299999999994
119,540,2521,2,170.10299999999995
118,515,2521,2,163.85000000000002
117,469,2521,2,158.89000000000004
116,440,2521,2,152.945
115,433,2521,2,152.19299999999998
114,392,2521,2,155.86899999999997
113,356,2521,2,155.62800000000004
112,342,2521,2,159.06300000000005
111,454,2521,2,186.32699999999994
110,398,2521,2,187.57299999999998
109,348,2521,2,186.53400000000005
108,303,2521,2,186.36699999999996
107,306,2521,2,181.079
106,317,2521,2,182.505
105,241,2521,2,193.675
104,251,2521,2,183.781
103,260,2521,2,162.25099999999998
102,239,2521,2,157.688
101,212,2521,2,152.51000000000005
100,358,2521,2,166.55
99,329,2521,2,168.947
98,341,2521,2,157.55900000000008
97,323,2521,2,159.50799999999998
96,219,2521,2,178.8370000000001
95,179,2521,2,180.63099999999997
94,175,2521,2,180.45599999999996
93,377,2521,2,207.49899999999997
92,314,2521,2,210.34699999999992
91,288,2521,2,218.10000000000008
90,235,2521,2,222.60399999999998
89,265,2521,2,227.43799999999993
88,209,2521,2,245.04499999999996
87,189,2521,2,241.41100000000006
86,155,2521,2,268.72499999999997
85,149,2521,2,266.9359999999999
84,173,2521,2,248.24
83,364,2521,2,275.0
82,341,2521,2,279.92599999999993
81,344,2521,2,288.4909999999999
80,293,2521,2,268.76899999999995
79,249,2521,2,263.0760000000001
78,262,2521,2,260.083
77,226,2521,2,267.593
76,193,2521,2,233.08500000000004
75,163,2521,2,235.28199999999993
74,126,2521,2,241.0660000000001
73,105,2521,2,235.67899999999992
72,128,2521,2,205.87100000000004
71,141,2521,2,177.46299999999997
70,274,2521,2,204.59000000000003
69,262,2521,2,202.6919999999999
68,270,2521,2,182.692
67,229,2521,2,170.57600000000002
66,215,2521,2,184.95899999999995
65,255,2521,2,112.79800000000006
64,622,2521,2,153.28300000000002
63,596,2521,2,149.96099999999996
62,536,2521,2,153.72199999999992
61,483,2521,2,149.54400000000004
60,468,2521,2,151.79800000000006
59,449,2521,2,146.3920000000001
58,393,2521,2,149.82100000000003
57,366,2521,2,156.485
56,229,2521,2,182.04599999999994
55,458,2521,2,216.93300000000005
54,417,2521,2,214.69299999999998
53,409,2521,2,215.87999999999994
52,358,2521,2,208.30399999999997
51,369,2521,2,218.99199999999996
50,309,2521,2,223.06499999999994
49,252,2521,2,196.46899999999994
48,232,2521,2,193.74
47,430,2521,2,199.87600000000003
46,449,2521,2,204.12600000000003
45,365,2521,2,204.11800000000005
44,371,2521,2,184.1980000000001
43,341,2521,2,167.23400000000004
42,303,2521,2,159.35099999999994
41,272,2521,2,174.531
40,237,2521,2,170.43000000000006
39,221,2521,2,167.00799999999998
38,248,2521,2,160.603
37,493,2521,2,174.21899999999994
36,481,2521,2,178.37800000000004
35,464,2521,2,173.52500000000003
34,405,2521,2,-103.25199999999859
33,344,2521,2,-145.03800000000047
32,356,2521,2,-186.14000000000124
31,341,2521,2,138.223
30,293,2521,2,139.33499999999998
29,569,2521,2,148.69300000000004
28,469,2521,2,151.61700000000002
27,433,2521,2,157.32899999999995
26,408,2521,2,145.84699999999998
25,369,2521,2,135.14399999999995
24,327,2521,2,130.988
23,623,2521,2,140.236
22,599,2521,2,139.267
21,514,2521,2,152.469
20,487,2521,2,151.399
19,457,2521,2,150.50199999999995
18,408,2521,2,161.70599999999996
17,654,2521,2,170.704
16,621,2521,2,177.25600000000003
15,584,2521,2,175.88600000000002
14,477,2521,2,194.036
13,441,2521,2,188.13
12,412,2521,2,177.9020000000001
11,319,2521,2,208.341
10,279,2521,2,220.24099999999987
9,281,2521,2,210.68500000000006
8,308,2521,2,195.16500000000002
7,281,2521,2,203.22499999999997
6,272,2521,2,191.42199999999997
5,247,2521,2,184.85399999999998
4,211,2521,2,188.9489999999999
3,183,2521,2,211.02499999999998
2,153,2521,2,214.87
1,381,2521,2,226.08499999999992
