Slice,Area,file,id_number,TxRed,YFP
504,477,0532,3,80.981,114.941
503,467,0532,3,89.436,110.47800000000001
502,464,0532,3,87.30699999999999,116.69399999999996
501,477,0532,3,81.602,110.83699999999999
500,469,0532,3,89.83599999999998,122.965
499,470,0532,3,90.34400000000002,118.19999999999999
498,472,0532,3,84.56300000000002,118.447
497,474,0532,3,86.63300000000001,120.338
496,475,0532,3,87.38,121.82700000000003
495,481,0532,3,87.06199999999998,116.46600000000001
494,475,0532,3,87.80599999999998,119.41499999999999
493,479,0532,3,84.94000000000003,126.71700000000001
492,473,0532,3,91.13499999999999,124.465
491,490,0532,3,80.90600000000003,112.90099999999998
490,486,0532,3,85.23599999999999,112.77599999999998
489,477,0532,3,83.91000000000003,116.27200000000002
488,475,0532,3,85.50800000000001,120.03300000000002
487,492,0532,3,85.00200000000001,118.82900000000004
486,482,0532,3,90.416,114.19199999999998
485,477,0532,3,84.394,119.19699999999997
484,474,0532,3,83.29799999999997,114.26399999999998
483,478,0532,3,85.02100000000002,116.10900000000001
482,474,0532,3,87.99199999999999,113.16400000000002
481,486,0532,3,84.46700000000001,111.23799999999997
480,490,0532,3,83.156,117.975
479,480,0532,3,85.96400000000003,115.161
478,488,0532,3,85.256,120.101
477,478,0532,3,84.47099999999998,113.52699999999999
476,487,0532,3,82.958,107.43700000000001
475,478,0532,3,83.33500000000001,114.864
474,476,0532,3,84.26599999999999,124.946
473,488,0532,3,85.45900000000003,109.62700000000001
472,476,0532,3,85.99100000000001,122.38
471,478,0532,3,87.31599999999997,126.07400000000001
470,478,0532,3,87.24700000000001,115.79999999999998
469,490,0532,3,86.374,122.22000000000003
468,482,0532,3,84.30799999999999,119.59799999999998
467,492,0532,3,86.71100000000001,120.69
466,487,0532,3,85.108,125.56600000000003
465,489,0532,3,83.314,117.851
464,487,0532,3,82.97099999999998,120.40799999999999
463,499,0532,3,80.993,118.525
462,495,0532,3,92.87900000000002,114.46799999999999
461,490,0532,3,79.11000000000001,109.08600000000001
460,493,0532,3,82.39100000000002,109.81599999999997
459,492,0532,3,85.93599999999998,115.12299999999999
458,486,0532,3,86.26900000000003,110.83599999999998
457,467,0532,3,83.066,117.79600000000002
456,481,0532,3,86.86599999999999,119.94700000000002
