 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0430-0143-0081:initial_folder_50_0429,218,211.638,80.845,144.438,430,1,2,139.974
2,ori_TxRed:0429-0143-0081:initial_folder_50_0428,230,215.696,80.622,143.747,429,0,3,139.935
3,ori_TxRed:0428-0140-0082:initial_folder_50_0427,197,206.985,82.375,141.479,428,0,4,140.678
4,ori_TxRed:0427-0153-0079:initial_folder_50_0426,334,230.464,79.968,152.347,427,0,5,141.300
5,ori_TxRed:0426-0149-0080:initial_folder_50_0425,339,230.198,81.028,150.570,426,0,6,140.647
6,ori_TxRed:0425-0149-0081:initial_folder_50_0424,244,230.041,80.735,149.218,425,0,7,142.039
7,ori_TxRed:0424-0147-0079:initial_folder_50_0423,312,229.840,80.257,148.223,424,0,8,141.138
8,ori_TxRed:0423-0145-0080:initial_folder_50_0422,293,229.038,80.674,146.375,423,0,9,140.331
9,ori_TxRed:0422-0144-0079:initial_folder_50_0421,272,230.379,79.298,145.335,422,0,10,142.763
10,ori_TxRed:0421-0142-0080:initial_folder_50_0420,238,232.513,80.602,143.158,421,0,11,141.024
11,ori_TxRed:0420-0145-0081:initial_folder_50_0419,255,234.937,79.822,145.101,420,0,12,142.295
12,ori_TxRed:0419-0155-0078:initial_folder_50_0418,365,234.877,78.252,153.219,419,0,13,140.514
13,ori_TxRed:0418-0152-0080:initial_folder_50_0417,351,232.083,79.072,151.374,418,0,14,141.491
14,ori_TxRed:0417-0147-0080:initial_folder_50_0416,298,237.121,80.027,147.681,417,0,15,142.228
15,ori_TxRed:0416-0144-0080:initial_folder_50_0415,248,243.669,80.132,144.216,416,0,16,143.621
16,ori_TxRed:0415-0144-0079:initial_folder_50_0414,289,234.675,80.199,144.637,415,0,17,141.022
17,ori_TxRed:0414-0159-0079:initial_folder_50_0413,468,244.355,79.351,159.083,414,0,18,141.896
18,ori_TxRed:0413-0155-0079:initial_folder_50_0412,389,242.674,79.067,156.031,413,0,19,141.788
19,ori_TxRed:0412-0153-0079:initial_folder_50_0411,371,239.803,79.300,152.892,412,0,20,139.061
20,ori_TxRed:0411-0151-0080:initial_folder_50_0410,348,234.848,80.134,149.987,411,0,21,141.930
21,ori_TxRed:0410-0146-0079:initial_folder_50_0409,295,246.146,79.613,147.011,410,0,22,142.322
22,ori_TxRed:0409-0146-0079:initial_folder_50_0408,246,245.740,79.855,146.978,409,0,23,143.227
23,ori_TxRed:0408-0144-0081:initial_folder_50_0407,225,246.382,81.058,144.213,408,0,24,141.627
24,ori_TxRed:0407-0147-0082:initial_folder_50_0406,229,237.974,82.205,148.031,407,0,25,142.957
25,ori_TxRed:0406-0156-0079:initial_folder_50_0405,421,244.221,78.920,156.645,406,0,26,140.942
26,ori_TxRed:0405-0154-0079:initial_folder_50_0404,382,241.545,78.731,153.845,405,0,27,140.633
27,ori_TxRed:0404-0146-0079:initial_folder_50_0403,318,247.915,79.843,147.010,404,0,28,140.394
28,ori_TxRed:0403-0146-0079:initial_folder_50_0402,283,254.887,79.372,146.710,403,0,29,143.464
29,ori_TxRed:0402-0145-0079:initial_folder_50_0401,237,257.068,79.123,146.975,402,0,30,141.614
30,ori_TxRed:0401-0145-0078:initial_folder_50_0400,234,254.829,79.415,146.774,401,0,31,142.020
31,ori_TxRed:0400-0144-0082:initial_folder_50_0399,228,249.518,81.951,143.605,400,0,32,141.421
32,ori_TxRed:0399-0154-0080:initial_folder_50_0398,415,263.547,79.712,153.746,399,0,33,142.820
