 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0431-0061-0075:initial_folder0_0430,215,221.753,75.091,62.098,431,1,2,137.002
2,ori_TxRed:0430-0055-0074:initial_folder0_0429,191,219.440,75.295,56.255,430,0,3,136.645
3,ori_TxRed:0429-0054-0074:initial_folder0_0428,169,214.201,73.924,55.753,429,0,4,137.786
4,ori_TxRed:0428-0053-0074:initial_folder0_0427,131,209.366,74.460,54.526,428,0,5,139.683
5,ori_TxRed:0427-0057-0074:initial_folder0_0426,195,220.677,74.369,59.318,427,0,6,134.948
6,ori_TxRed:0426-0068-0074:initial_folder0_0425,377,219.825,74.321,70.221,426,0,7,138.736
7,ori_TxRed:0425-0067-0075:initial_folder0_0424,322,224.289,74.798,68.319,425,0,8,140.587
8,ori_TxRed:0424-0067-0074:initial_folder0_0423,379,211.525,74.686,69.322,424,0,9,136.384
9,ori_TxRed:0423-0063-0076:initial_folder0_0422,350,209.120,76.182,65.258,423,0,10,136.461
10,ori_TxRed:0422-0076-0076:initial_folder0_0421,537,224.348,76.713,77.427,422,0,11,139.258
11,ori_TxRed:0421-0074-0078:initial_folder0_0420,474,217.131,78.236,74.661,421,0,12,140.578
12,ori_TxRed:0420-0071-0082:initial_folder0_0419,504,210.339,82.103,72.308,420,0,13,137.113
13,ori_TxRed:0419-0068-0082:initial_folder0_0418,462,222.870,81.725,71.070,419,0,14,141.318
14,ori_TxRed:0418-0067-0082:initial_folder0_0417,426,216.331,81.975,69.507,418,0,15,139.976
15,ori_TxRed:0417-0066-0082:initial_folder0_0416,384,218.510,82.793,66.713,417,0,16,140.479
16,ori_TxRed:0416-0081-0081:initial_folder0_0415,537,225.551,83.155,78.824,416,0,17,141.733
17,ori_TxRed:0415-0078-0081:initial_folder0_0414,554,221.191,83.433,77.482,415,0,18,141.465
18,ori_TxRed:0414-0073-0081:initial_folder0_0413,458,223.869,82.867,72.639,414,0,19,141.882
19,ori_TxRed:0413-0070-0081:initial_folder0_0412,407,220.646,83.080,68.987,413,0,20,140.643
20,ori_TxRed:0412-0068-0081:initial_folder0_0411,392,227.648,83.069,67.397,412,0,21,143.083
21,ori_TxRed:0411-0064-0083:initial_folder0_0410,319,224.125,84.485,64.868,411,0,22,143.233
22,ori_TxRed:0410-0061-0083:initial_folder0_0409,295,213.193,84.497,61.443,410,0,23,145.847
23,ori_TxRed:0409-0062-0083:initial_folder0_0408,302,226.325,84.731,62.959,409,0,24,143.897
24,ori_TxRed:0408-0070-0083:initial_folder0_0407,383,227.742,85.104,69.297,408,0,25,143.240
25,ori_TxRed:0407-0070-0083:initial_folder0_0406,371,230.752,84.654,69.478,407,0,26,143.606
26,ori_TxRed:0406-0069-0083:initial_folder0_0405,369,226.927,84.540,68.281,406,0,27,144.672
27,ori_TxRed:0405-0067-0084:initial_folder0_0404,334,224.769,85.349,66.300,405,0,28,141.808
28,ori_TxRed:0404-0068-0084:initial_folder0_0403,310,224.197,85.687,68.035,404,0,29,141.851
29,ori_TxRed:0403-0078-0086:initial_folder0_0402,498,251.233,87.317,81.629,403,0,30,143.381
30,ori_TxRed:0402-0081-0085:initial_folder0_0401,458,251.162,86.887,80.732,402,0,31,143.044
31,ori_TxRed:0401-0069-0084:initial_folder0_0400,398,239.877,85.347,68.874,401,0,32,143.932
32,ori_TxRed:0400-0068-0083:initial_folder0_0399,390,235.651,83.662,69.299,400,0,33,143.329
33,ori_TxRed:0399-0067-0081:initial_folder0_0398,340,240.203,82.048,67.080,399,0,34,142.636
34,ori_TxRed:0398-0082-0081:initial_folder0_0397,553,251.627,83.353,80.535,398,0,35,143.975
35,ori_TxRed:0397-0079-0082:initial_folder0_0396,499,251.655,83.981,77.701,397,0,36,143.720
36,ori_TxRed:0396-0076-0081:initial_folder0_0395,495,245.034,83.111,75.429,396,0,37,141.950
37,ori_TxRed:0395-0072-0082:initial_folder0_0394,423,240.598,83.548,72.100,395,0,38,142.858
38,ori_TxRed:0394-0069-0082:initial_folder0_0393,387,241.137,83.618,68.409,394,0,39,143.274
39,ori_TxRed:0393-0065-0083:initial_folder0_0392,350,244.157,84.365,65.385,393,0,40,141.531
40,ori_TxRed:0392-0065-0085:initial_folder0_0391,219,258.384,86.322,63.479,392,0,41,146.736
41,ori_TxRed:0391-0075-0086:initial_folder0_0390,387,285.375,86.319,76.798,391,0,42,144.233
42,ori_TxRed:0390-0073-0085:initial_folder0_0389,358,277.609,86.370,72.116,390,0,43,145.879
43,ori_TxRed:0389-0070-0086:initial_folder0_0388,287,281.760,86.532,69.032,389,0,44,146.337
44,ori_TxRed:0388-0066-0086:initial_folder0_0387,347,270.291,86.292,66.972,388,0,45,148.341
45,ori_TxRed:0387-0080-0086:initial_folder0_0386,528,285.771,87.479,80.165,387,0,46,146.296
46,ori_TxRed:0386-0074-0085:initial_folder0_0385,394,292.188,86.175,73.986,386,0,47,148.939
47,ori_TxRed:0385-0075-0085:initial_folder0_0384,415,284.299,87.005,74.666,385,0,48,146.103
48,ori_TxRed:0384-0073-0086:initial_folder0_0383,375,293.203,86.368,72.599,384,0,49,147.133
49,ori_TxRed:0383-0069-0086:initial_folder0_0382,374,288.452,86.822,69.529,383,0,50,147.861
50,ori_TxRed:0382-0066-0086:initial_folder0_0381,258,283.159,86.204,65.310,382,0,51,147.374
51,ori_TxRed:0381-0082-0086:initial_folder0_0380,403,303.300,87.241,81.619,381,0,52,147.774
52,ori_TxRed:0380-0080-0086:initial_folder0_0379,314,313.172,86.691,80.895,380,0,53,147.715
53,ori_TxRed:0379-0076-0086:initial_folder0_0378,353,306.646,86.501,74.146,379,0,54,147.664
54,ori_TxRed:0378-0073-0087:initial_folder0_0377,250,313.644,87.052,72.245,378,0,55,148.303
55,ori_TxRed:0377-0084-0084:initial_folder0_0376,523,294.166,85.265,87.022,377,0,56,148.540
56,ori_TxRed:0376-0082-0084:initial_folder0_0375,516,295.502,85.173,84.253,376,0,57,146.796
57,ori_TxRed:0375-0078-0084:initial_folder0_0374,409,295.636,85.669,81.545,375,0,58,148.715
58,ori_TxRed:0374-0075-0086:initial_folder0_0373,318,305.031,86.250,75.340,374,0,59,148.749
59,ori_TxRed:0373-0068-0087:initial_folder0_0372,175,319.720,86.914,67.923,373,0,60,148.813
60,ori_TxRed:0372-0069-0086:initial_folder0_0371,180,311.606,86.924,68.046,372,0,61,147.185
61,ori_TxRed:0371-0065-0086:initial_folder0_0370,137,306.314,87.224,62.436,371,0,62,147.887
62,ori_TxRed:0370-0079-0086:initial_folder0_0369,391,322.327,86.458,81.575,370,0,63,147.968
63,ori_TxRed:0369-0077-0086:initial_folder0_0368,274,330.661,86.904,78.083,369,0,64,149.537
64,ori_TxRed:0368-0070-0086:initial_folder0_0367,318,317.346,86.516,69.799,368,0,65,149.280
65,ori_TxRed:0367-0064-0085:initial_folder0_0366,282,311.050,85.975,64.029,367,0,66,147.039
66,ori_TxRed:0366-0066-0079:initial_folder0_0365,393,283.059,80.803,67.204,366,0,67,147.065
67,ori_TxRed:0365-0076-0086:initial_folder0_0364,505,317.806,86.234,76.048,365,0,68,150.075
68,ori_TxRed:0364-0073-0084:initial_folder0_0363,417,304.645,85.277,72.245,364,0,69,148.245
69,ori_TxRed:0363-0069-0083:initial_folder0_0362,305,305.554,84.188,66.701,363,0,70,148.209
70,ori_TxRed:0362-0067-0082:initial_folder0_0361,374,290.749,83.266,67.587,362,0,71,148.682
71,ori_TxRed:0361-0081-0081:initial_folder0_0360,567,295.247,83.386,79.674,361,0,72,147.113
72,ori_TxRed:0360-0073-0083:initial_folder0_0359,407,295.216,84.825,71.066,360,0,73,149.907
73,ori_TxRed:0359-0070-0084:initial_folder0_0358,377,296.106,85.255,68.156,359,0,74,151.707
74,ori_TxRed:0358-0069-0083:initial_folder0_0357,403,281.598,83.852,68.494,358,0,75,148.340
75,ori_TxRed:0357-0067-0080:initial_folder0_0356,395,258.608,80.547,67.854,357,0,76,145.184
76,ori_TxRed:0356-0083-0079:initial_folder0_0355,661,288.558,80.283,84.044,356,0,77,147.726
77,ori_TxRed:0355-0079-0077:initial_folder0_0354,576,305.960,77.207,82.021,355,0,78,147.302
78,ori_TxRed:0354-0078-0077:initial_folder0_0353,526,292.675,77.408,78.355,354,0,79,147.303
79,ori_TxRed:0353-0074-0076:initial_folder0_0352,480,300.769,77.180,76.521,353,0,80,147.580
80,ori_TxRed:0352-0069-0076:initial_folder0_0351,403,299.638,75.784,71.338,352,0,81,148.686
81,ori_TxRed:0351-0069-0076:initial_folder0_0350,390,299.297,76.106,70.389,351,0,82,148.777
82,ori_TxRed:0350-0063-0077:initial_folder0_0349,396,290.508,78.747,66.681,350,0,83,148.684
83,ori_TxRed:0349-0066-0081:initial_folder0_0348,320,308.725,81.416,67.341,349,0,84,145.542
84,ori_TxRed:0348-0076-0082:initial_folder0_0347,501,325.858,83.201,75.849,348,0,85,148.075
85,ori_TxRed:0347-0072-0082:initial_folder0_0346,440,322.364,83.357,72.211,347,0,86,149.569
86,ori_TxRed:0346-0067-0083:initial_folder0_0345,417,318.077,83.757,67.800,346,0,87,148.952
87,ori_TxRed:0345-0066-0083:initial_folder0_0344,354,322.839,83.088,66.598,345,0,88,148.465
88,ori_TxRed:0344-0061-0084:initial_folder0_0343,270,298.700,84.568,61.150,344,0,89,149.499
89,ori_TxRed:0343-0079-0084:initial_folder0_0342,464,325.050,85.282,76.693,343,0,90,148.022
90,ori_TxRed:0342-0076-0084:initial_folder0_0341,492,316.703,85.158,75.123,342,0,91,146.916
91,ori_TxRed:0341-0071-0083:initial_folder0_0340,418,307.696,84.255,69.828,341,0,92,147.531
92,ori_TxRed:0340-0066-0084:initial_folder0_0339,345,315.403,84.922,66.038,340,0,93,147.575
93,ori_TxRed:0339-0065-0084:initial_folder0_0338,314,307.611,85.217,64.905,339,0,94,147.298
94,ori_TxRed:0338-0062-0083:initial_folder0_0337,301,300.203,84.607,62.780,338,0,95,150.243
95,ori_TxRed:0337-0061-0083:initial_folder0_0336,227,290.621,83.636,61.499,337,0,96,147.776
96,ori_TxRed:0336-0061-0085:initial_folder0_0335,259,290.869,85.247,61.301,336,0,97,148.346
97,ori_TxRed:0335-0073-0084:initial_folder0_0334,427,305.197,85.082,71.514,335,0,98,147.944
98,ori_TxRed:0334-0071-0083:initial_folder0_0333,411,295.776,84.659,70.860,334,0,99,144.925
