 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_YFP:0476-0103-0099:initial_folder_390_0475,969,571.716,99.352,105.489,476,1,2,449.605
2,ori_YFP:0475-0102-0099:initial_folder_390_0474,958,570.553,99.440,104.540,475,0,3,448.754
3,ori_YFP:0474-0102-0099:initial_folder_390_0473,934,571.737,99.335,103.958,474,0,4,449.913
4,ori_YFP:0473-0100-0099:initial_folder_390_0472,880,574.967,99.537,101.941,473,0,5,449.563
5,ori_YFP:0472-0100-0099:initial_folder_390_0471,862,576.142,99.755,101.432,472,0,6,449.454
6,ori_YFP:0471-0100-0100:initial_folder_390_0470,861,569.787,99.959,101.778,471,0,7,449.635
7,ori_YFP:0470-0099-0100:initial_folder_390_0469,869,572.429,99.905,101.528,470,0,8,449.406
8,ori_YFP:0469-0102-0099:initial_folder_390_0468,811,574.613,99.794,103.160,469,0,9,449.307
9,ori_YFP:0468-0100-0100:initial_folder_390_0467,835,569.293,99.785,101.141,468,0,10,449.131
10,ori_YFP:0467-0100-0099:initial_folder_390_0466,791,571.326,99.618,101.015,467,0,11,449.701
11,ori_YFP:0466-0099-0100:initial_folder_390_0465,786,567.980,99.860,100.902,466,0,12,450.215
12,ori_YFP:0465-0098-0099:initial_folder_390_0464,780,568.678,99.765,100.040,465,0,13,449.444
13,ori_YFP:0464-0096-0099:initial_folder_390_0463,760,573.920,99.976,98.247,464,0,14,449.987
14,ori_YFP:0463-0095-0099:initial_folder_390_0462,757,571.524,99.654,97.825,463,0,15,449.443
15,ori_YFP:0462-0096-0099:initial_folder_390_0461,746,566.256,99.704,97.612,462,0,16,449.464
16,ori_YFP:0461-0095-0099:initial_folder_390_0460,727,567.012,99.761,97.038,461,0,17,449.383
17,ori_YFP:0460-0096-0099:initial_folder_390_0459,728,561.762,99.786,97.549,460,0,18,449.545
18,ori_YFP:0459-0093-0100:initial_folder_390_0458,724,558.826,99.903,95.692,459,0,19,449.576
19,ori_YFP:0458-0092-0099:initial_folder_390_0457,712,556.712,99.879,95.063,458,0,20,449.408
20,ori_YFP:0457-0092-0100:initial_folder_390_0456,707,555.304,99.980,94.560,457,0,21,449.343
21,ori_YFP:0456-0092-0099:initial_folder_390_0455,709,552.701,99.997,94.185,456,0,22,449.138
22,ori_YFP:0455-0091-0100:initial_folder_390_0454,693,551.509,100.168,94.220,455,0,23,448.682
23,ori_YFP:0454-0091-0100:initial_folder_390_0453,682,553.177,100.284,93.042,454,0,24,449.096
24,ori_YFP:0453-0091-0099:initial_folder_390_0452,675,551.277,100.302,92.829,453,0,25,449.801
25,ori_YFP:0452-0090-0099:initial_folder_390_0451,671,547.285,100.244,92.400,452,0,26,448.949
26,ori_YFP:0451-0089-0099:initial_folder_390_0450,642,547.991,100.347,91.940,451,0,27,448.630
27,ori_YFP:0450-0089-0099:initial_folder_390_0449,647,547.326,100.403,91.591,450,0,28,448.924
28,ori_YFP:0449-0089-0099:initial_folder_390_0448,641,545.318,100.396,91.855,449,0,29,449.362
29,ori_YFP:0448-0089-0100:initial_folder_390_0447,650,542.860,100.501,91.200,448,0,30,448.732
30,ori_YFP:0447-0088-0100:initial_folder_390_0446,639,543.412,100.427,90.198,447,0,31,448.976
31,ori_YFP:0446-0087-0100:initial_folder_390_0445,605,545.605,100.406,89.599,446,0,32,449.614
32,ori_YFP:0445-0088-0100:initial_folder_390_0444,611,540.408,100.437,90.061,445,0,33,449.162
33,ori_YFP:0444-0088-0100:initial_folder_390_0443,610,543.326,100.460,89.855,444,0,34,449.367
34,ori_YFP:0443-0088-0100:initial_folder_390_0442,595,540.289,100.362,90.172,443,0,35,449.668
35,ori_YFP:0442-0088-0100:initial_folder_390_0441,608,538.947,100.321,90.085,442,0,36,449.475
36,ori_YFP:0441-0088-0100:initial_folder_390_0440,614,540.774,100.520,90.006,441,0,37,449.476
37,ori_YFP:0440-0088-0100:initial_folder_390_0439,603,534.423,100.666,89.905,440,0,38,449.596
38,ori_YFP:0439-0090-0100:initial_folder_390_0438,591,538.704,100.297,91.416,439,0,39,449.412
39,ori_YFP:0438-0090-0100:initial_folder_390_0437,588,538.139,100.354,91.600,438,0,40,449.602
40,ori_YFP:0437-0089-0100:initial_folder_390_0436,591,538.152,100.331,91.137,437,0,41,449.455
41,ori_YFP:0436-0089-0100:initial_folder_390_0435,569,535.225,100.313,91.121,436,0,42,449.920
42,ori_YFP:0435-0089-0100:initial_folder_390_0434,575,533.273,100.470,90.904,435,0,43,449.885
43,ori_YFP:0434-0090-0100:initial_folder_390_0433,565,536.175,100.230,91.640,434,0,44,449.598
44,ori_YFP:0433-0090-0100:initial_folder_390_0432,567,534.520,100.157,91.794,433,0,45,449.853
45,ori_YFP:0432-0091-0099:initial_folder_390_0431,542,535.277,100.016,92.289,432,0,46,449.727
46,ori_YFP:0431-0092-0100:initial_folder_390_0430,564,533.289,100.087,92.742,431,0,47,450.014
47,ori_YFP:0430-0092-0100:initial_folder_390_0429,561,534.378,100.210,93.089,430,0,48,449.796
48,ori_YFP:0429-0092-0100:initial_folder_390_0428,559,535.841,99.885,93.158,429,0,49,449.439
49,ori_YFP:0428-0093-0100:initial_folder_390_0427,566,534.466,99.973,93.327,428,0,50,449.859
50,ori_YFP:0427-0092-0100:initial_folder_390_0426,550,531.338,99.910,93.346,427,0,51,449.476
51,ori_YFP:0426-0092-0099:initial_folder_390_0425,536,534.642,99.755,93.271,426,0,52,450.583
