 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0476-0100-0093:initial_folder_190_0475,550,550.584,94.028,101.515,476,1,2,449.220
2,ori_TxRed:0475-0100-0093:initial_folder_190_0474,558,550.754,93.715,101.688,475,0,3,449.171
3,ori_TxRed:0474-0099-0092:initial_folder_190_0473,517,552.337,93.641,101.279,474,0,4,449.011
4,ori_TxRed:0473-0100-0093:initial_folder_190_0472,517,549.431,94.101,101.405,473,0,5,449.618
5,ori_TxRed:0472-0100-0093:initial_folder_190_0471,529,547.809,93.824,102.074,472,0,6,448.824
6,ori_TxRed:0471-0100-0093:initial_folder_190_0470,537,543.972,93.833,101.615,471,0,7,449.363
7,ori_TxRed:0470-0101-0093:initial_folder_190_0469,551,539.316,93.987,102.670,470,0,8,449.481
8,ori_TxRed:0469-0101-0093:initial_folder_190_0468,562,538.947,93.747,101.988,469,0,9,449.240
9,ori_TxRed:0468-0100-0093:initial_folder_190_0467,554,541.507,94.000,102.280,468,0,10,449.400
10,ori_TxRed:0467-0100-0093:initial_folder_190_0466,542,542.310,94.356,102.113,467,0,11,449.869
11,ori_TxRed:0466-0101-0093:initial_folder_190_0465,558,539.545,93.972,102.707,466,0,12,449.905
12,ori_TxRed:0465-0101-0093:initial_folder_190_0464,546,539.108,94.014,102.392,465,0,13,449.676
13,ori_TxRed:0464-0100-0093:initial_folder_190_0463,539,540.412,94.147,102.138,464,0,14,450.132
14,ori_TxRed:0463-0100-0094:initial_folder_190_0462,503,538.465,94.313,101.513,463,0,15,450.065
15,ori_TxRed:0462-0100-0093:initial_folder_190_0461,505,537.735,94.047,101.695,462,0,16,449.938
16,ori_TxRed:0461-0099-0094:initial_folder_190_0460,492,535.140,94.189,101.119,461,0,17,449.590
17,ori_TxRed:0460-0100-0093:initial_folder_190_0459,525,535.659,93.754,101.416,460,0,18,449.706
18,ori_TxRed:0459-0100-0094:initial_folder_190_0458,512,534.699,93.603,101.690,459,0,19,450.040
19,ori_TxRed:0458-0100-0092:initial_folder_190_0457,521,531.175,93.498,102.086,458,0,20,449.389
20,ori_TxRed:0457-0101-0093:initial_folder_190_0456,516,531.705,93.685,101.637,457,0,21,449.663
21,ori_TxRed:0456-0100-0093:initial_folder_190_0455,503,530.018,93.747,101.359,456,0,22,450.199
22,ori_TxRed:0455-0101-0093:initial_folder_190_0454,516,525.628,93.814,102.055,455,0,23,449.135
23,ori_TxRed:0454-0100-0094:initial_folder_190_0453,506,525.607,94.012,101.448,454,0,24,449.702
24,ori_TxRed:0453-0100-0094:initial_folder_190_0452,482,564.122,93.841,101.889,453,0,25,484.763
25,ori_TxRed:0452-0100-0093:initial_folder_190_0451,475,526.806,93.860,101.917,452,0,26,449.070
26,ori_TxRed:0451-0100-0093:initial_folder_190_0450,512,526.699,93.681,101.842,451,0,27,449.721
27,ori_TxRed:0450-0100-0093:initial_folder_190_0449,495,527.612,93.728,100.848,450,0,28,449.381
28,ori_TxRed:0449-0100-0093:initial_folder_190_0448,491,524.833,93.751,101.154,449,0,29,449.576
29,ori_TxRed:0448-0100-0093:initial_folder_190_0447,507,522.716,93.609,101.665,448,0,30,448.707
30,ori_TxRed:0447-0101-0094:initial_folder_190_0446,498,524.689,93.715,101.814,447,0,31,449.966
31,ori_TxRed:0446-0100-0093:initial_folder_190_0445,473,524.294,93.851,101.705,446,0,32,449.840
32,ori_TxRed:0445-0099-0093:initial_folder_190_0444,471,524.597,93.965,100.784,445,0,33,450.272
33,ori_TxRed:0444-0100-0093:initial_folder_190_0443,478,525.772,93.972,101.136,444,0,34,450.259
34,ori_TxRed:0443-0100-0093:initial_folder_190_0442,466,522.536,94.133,101.255,443,0,35,450.193
35,ori_TxRed:0442-0100-0094:initial_folder_190_0441,494,524.030,93.714,101.309,442,0,36,450.088
36,ori_TxRed:0441-0100-0093:initial_folder_190_0440,486,523.302,94.260,100.863,441,0,37,450.066
37,ori_TxRed:0440-0100-0095:initial_folder_190_0439,462,520.972,95.464,100.674,440,0,38,450.196
38,ori_TxRed:0439-0099-0095:initial_folder_190_0438,483,524.625,95.153,100.622,439,0,39,449.937
39,ori_TxRed:0438-0100-0094:initial_folder_190_0437,483,522.592,95.073,100.670,438,0,40,449.647
40,ori_TxRed:0437-0099-0094:initial_folder_190_0436,482,516.608,95.163,100.553,437,0,41,450.119
41,ori_TxRed:0436-0099-0095:initial_folder_190_0435,457,527.190,96.123,99.404,436,0,42,449.912
42,ori_TxRed:0435-0099-0095:initial_folder_190_0434,463,524.780,95.941,99.946,435,0,43,449.412
43,ori_TxRed:0434-0097-0095:initial_folder_190_0433,441,527.014,95.489,98.340,434,0,44,450.063
44,ori_TxRed:0433-0097-0093:initial_folder_190_0432,427,528.300,94.319,98.713,433,0,45,450.539
45,ori_TxRed:0432-0098-0094:initial_folder_190_0431,418,527.476,94.788,99.558,432,0,46,450.620
46,ori_TxRed:0431-0098-0097:initial_folder_190_0430,414,523.657,96.600,100.877,431,0,47,450.647
