 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0429-0331-0080:initial_folder_30_0428,889,164.395,79.265,330.655,429,1,2,152.007
2,ori_ph:0428-0333-0080:initial_folder_30_0427,875,164.534,79.159,331.331,428,0,3,152.150
3,ori_ph:0427-0332-0078:initial_folder_30_0426,758,165.441,78.501,331.842,427,0,4,151.852
4,ori_ph:0426-0334-0079:initial_folder_30_0425,829,164.814,79.127,335.093,426,0,5,152.129
5,ori_ph:0425-0334-0079:initial_folder_30_0424,790,164.494,78.924,335.240,425,0,6,152.158
6,ori_ph:0424-0336-0080:initial_folder_30_0423,756,164.296,79.428,336.936,424,0,7,152.191
7,ori_ph:0423-0340-0076:initial_folder_30_0422,625,166.338,77.363,340.524,423,0,8,152.248
8,ori_ph:0422-0339-0077:initial_folder_30_0421,642,165.274,77.911,337.796,422,0,9,152.122
9,ori_ph:0421-0342-0078:initial_folder_30_0420,657,164.855,78.123,341.762,421,0,10,152.013
10,ori_ph:0420-0345-0078:initial_folder_30_0419,636,165.142,78.214,343.954,420,0,11,151.841
11,ori_ph:0419-0345-0077:initial_folder_30_0418,620,163.952,77.827,345.056,419,0,12,151.359
12,ori_ph:0418-0347-0077:initial_folder_30_0417,614,164.233,77.926,345.582,418,0,13,151.389
13,ori_ph:0417-0349-0078:initial_folder_30_0416,562,164.187,78.297,348.806,417,0,14,151.656
14,ori_ph:0416-0351-0078:initial_folder_30_0415,585,164.863,78.445,349.776,416,0,15,152.220
15,ori_ph:0415-0350-0078:initial_folder_30_0414,563,164.979,78.313,349.537,415,0,16,152.070
16,ori_ph:0414-0350-0077:initial_folder_30_0413,511,164.616,78.041,350.717,414,0,17,152.167
17,ori_ph:0413-0352-0077:initial_folder_30_0412,510,165.114,78.175,351.102,413,0,18,152.013
18,ori_ph:0412-0352-0077:initial_folder_30_0411,491,165.367,77.467,350.832,412,0,19,152.249
19,ori_ph:0411-0352-0077:initial_folder_30_0410,494,164.947,77.322,351.202,411,0,20,152.115
20,ori_ph:0410-0354-0078:initial_folder_30_0409,528,164.758,78.422,352.787,410,0,21,151.822
21,ori_ph:0409-0354-0077:initial_folder_30_0408,472,164.983,78.259,353.697,409,0,22,152.081
22,ori_ph:0408-0354-0079:initial_folder_30_0407,472,165.146,78.939,354.014,408,0,23,152.239
23,ori_ph:0407-0355-0077:initial_folder_30_0406,480,164.683,78.031,353.953,407,0,24,152.008
24,ori_ph:0406-0355-0077:initial_folder_30_0405,462,165.335,77.851,355.151,406,0,25,152.216
25,ori_ph:0405-0357-0080:initial_folder_30_0404,423,165.764,79.723,356.474,405,0,26,152.278
26,ori_ph:0404-0337-0078:initial_folder_30_0403,800,164.403,78.274,336.994,404,0,27,151.804
27,ori_ph:0403-0339-0078:initial_folder_30_0402,788,164.187,78.818,338.679,403,0,28,151.817
28,ori_ph:0402-0340-0078:initial_folder_30_0401,754,164.883,78.612,340.331,402,0,29,151.672
29,ori_ph:0401-0343-0078:initial_folder_30_0400,730,164.716,78.835,342.329,401,0,30,152.040
30,ori_ph:0400-0342-0078:initial_folder_30_0399,691,164.656,78.641,340.957,400,0,31,152.030
31,ori_ph:0399-0344-0078:initial_folder_30_0398,694,164.465,78.165,342.939,399,0,32,152.007
32,ori_ph:0398-0345-0078:initial_folder_30_0397,703,165.434,78.573,343.870,398,0,33,152.118
33,ori_ph:0397-0345-0077:initial_folder_30_0396,672,164.826,77.442,343.667,397,0,34,152.324
34,ori_ph:0396-0346-0078:initial_folder_30_0395,629,165.172,78.102,345.494,396,0,35,151.854
35,ori_ph:0395-0346-0079:initial_folder_30_0394,632,164.509,78.551,346.386,395,0,36,151.983
