 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0429-0414-0090:initial_folder_20_0428,300,176.867,90.334,411.273,429,1,2,149.937
2,ori_ph:0428-0415-0089:initial_folder_20_0427,261,177.513,89.145,414.478,428,0,3,149.788
3,ori_ph:0427-0415-0089:initial_folder_20_0426,236,178.525,89.407,414.408,427,0,4,150.056
4,ori_ph:0426-0404-0087:initial_folder_20_0425,423,175.593,87.440,405.390,426,0,5,149.679
5,ori_ph:0425-0403-0089:initial_folder_20_0424,449,174.390,88.886,401.747,425,0,6,149.840
6,ori_ph:0424-0404-0090:initial_folder_20_0423,381,175.346,90.397,404.024,424,0,7,149.659
7,ori_ph:0423-0404-0091:initial_folder_20_0422,366,176.221,90.433,402.663,423,0,8,149.959
8,ori_ph:0422-0408-0090:initial_folder_20_0421,245,175.429,89.715,407.646,422,0,9,149.831
9,ori_ph:0421-0410-0091:initial_folder_20_0420,289,176.526,90.388,408.380,421,0,10,149.689
10,ori_ph:0420-0412-0089:initial_folder_20_0419,248,175.698,89.187,411.102,420,0,11,150.024
11,ori_ph:0419-0413-0090:initial_folder_20_0418,274,174.854,90.429,411.110,419,0,12,149.872
12,ori_ph:0418-0416-0089:initial_folder_20_0417,280,175.004,89.009,413.774,418,0,13,149.531
13,ori_ph:0417-0414-0089:initial_folder_20_0416,263,176.087,89.789,412.990,417,0,14,149.506
14,ori_ph:0416-0416-0089:initial_folder_20_0415,282,176.330,89.528,414.948,416,0,15,149.834
15,ori_ph:0415-0415-0089:initial_folder_20_0414,273,176.707,89.121,413.618,415,0,16,149.504
16,ori_ph:0414-0419-0089:initial_folder_20_0413,176,177.500,88.877,418.446,414,0,17,149.858
17,ori_ph:0413-0418-0088:initial_folder_20_0412,202,176.955,88.586,417.198,413,0,18,149.601
18,ori_ph:0412-0401-0089:initial_folder_20_0411,427,175.646,89.550,400.443,412,0,19,149.886
19,ori_ph:0411-0402-0091:initial_folder_20_0410,506,175.154,90.889,400.211,411,0,20,149.605
20,ori_ph:0410-0403-0090:initial_folder_20_0409,458,175.448,89.710,401.837,410,0,21,149.699
21,ori_ph:0409-0404-0090:initial_folder_20_0408,334,175.967,90.264,401.865,409,0,22,149.665
22,ori_ph:0408-0401-0090:initial_folder_20_0407,364,175.327,89.651,399.461,408,0,23,149.523
23,ori_ph:0407-0406-0089:initial_folder_20_0406,360,174.983,89.650,405.736,407,0,24,149.489
24,ori_ph:0406-0408-0089:initial_folder_20_0405,393,175.061,89.504,408.009,406,0,25,149.384
25,ori_ph:0405-0409-0089:initial_folder_20_0404,309,175.883,88.885,407.543,405,0,26,149.845
26,ori_ph:0404-0413-0090:initial_folder_20_0403,273,174.762,89.959,410.992,404,0,27,149.540
27,ori_ph:0403-0414-0088:initial_folder_20_0402,301,174.934,88.080,411.517,403,0,28,149.473
28,ori_ph:0402-0412-0089:initial_folder_20_0401,279,175.749,89.782,410.363,402,0,29,149.750
29,ori_ph:0401-0415-0090:initial_folder_20_0400,285,175.905,89.881,413.143,401,0,30,150.086
30,ori_ph:0400-0413-0089:initial_folder_20_0399,309,175.181,89.500,412.000,400,0,31,149.826
31,ori_ph:0399-0414-0090:initial_folder_20_0398,274,175.686,89.868,413.444,399,0,32,149.571
32,ori_ph:0398-0413-0090:initial_folder_20_0397,289,176.803,90.936,412.975,398,0,33,149.519
33,ori_ph:0397-0413-0089:initial_folder_20_0396,212,175.156,89.227,412.328,397,0,34,149.835
34,ori_ph:0396-0413-0089:initial_folder_20_0395,254,175.555,89.575,413.195,396,0,35,149.343
35,ori_ph:0395-0413-0090:initial_folder_20_0394,311,176.678,90.855,414.290,395,0,36,149.778
36,ori_ph:0394-0413-0089:initial_folder_20_0393,213,178.582,89.237,411.607,394,0,37,149.679
37,ori_ph:0393-0403-0091:initial_folder_20_0392,414,177.527,90.863,401.446,393,0,38,149.550
38,ori_ph:0392-0406-0090:initial_folder_20_0391,474,176.941,90.720,403.931,392,0,39,149.744
39,ori_ph:0391-0411-0090:initial_folder_20_0390,335,176.233,90.116,413.248,391,0,40,149.858
40,ori_ph:0390-0409-0091:initial_folder_20_0389,344,175.817,90.902,410.161,390,0,41,149.952
41,ori_ph:0389-0408-0091:initial_folder_20_0388,322,177.140,90.936,407.711,389,0,42,149.758
42,ori_ph:0388-0412-0090:initial_folder_20_0387,246,176.520,90.375,412.434,388,0,43,149.832
43,ori_ph:0387-0411-0090:initial_folder_20_0386,257,176.051,90.584,412.120,387,0,44,149.652
44,ori_ph:0386-0414-0089:initial_folder_20_0385,383,176.961,89.775,415.109,386,0,45,149.847
45,ori_ph:0385-0413-0090:initial_folder_20_0384,234,176.487,90.704,412.946,385,0,46,149.729
46,ori_ph:0384-0414-0090:initial_folder_20_0383,247,177.097,90.899,414.818,384,0,47,149.739
47,ori_ph:0383-0416-0089:initial_folder_20_0382,239,175.046,89.702,416.828,383,0,48,149.700
48,ori_ph:0382-0415-0090:initial_folder_20_0381,230,176.400,90.435,415.617,382,0,49,149.986
49,ori_ph:0381-0417-0092:initial_folder_20_0380,278,177.122,91.601,416.317,381,0,50,149.936
50,ori_ph:0380-0416-0089:initial_folder_20_0379,271,177.269,89.618,415.499,380,0,51,149.925
51,ori_ph:0379-0420-0089:initial_folder_20_0378,259,177.127,89.388,419.972,379,0,52,149.498
52,ori_ph:0378-0418-0088:initial_folder_20_0377,249,176.755,88.575,418.179,378,0,53,149.731
53,ori_ph:0377-0413-0090:initial_folder_20_0376,337,176.021,90.571,413.469,377,0,54,149.785
54,ori_ph:0376-0414-0089:initial_folder_20_0375,355,175.552,89.686,414.649,376,0,55,149.837
55,ori_ph:0375-0413-0091:initial_folder_20_0374,277,176.094,90.817,412.479,375,0,56,149.779
56,ori_ph:0374-0415-0091:initial_folder_20_0373,337,176.929,91.078,414.072,374,0,57,151.348
57,ori_ph:0373-0415-0090:initial_folder_20_0372,252,177.107,90.710,413.166,373,0,58,149.594
58,ori_ph:0372-0412-0090:initial_folder_20_0371,418,176.931,90.326,411.950,372,0,59,149.709
59,ori_ph:0371-0407-0090:initial_folder_20_0370,445,176.355,89.053,406.780,371,0,60,149.643
60,ori_ph:0370-0407-0088:initial_folder_20_0369,273,174.788,87.750,406.995,370,0,61,149.682
61,ori_ph:0369-0407-0089:initial_folder_20_0368,345,175.203,88.937,407.876,369,0,62,149.606
62,ori_ph:0368-0407-0089:initial_folder_20_0367,429,175.438,88.887,406.830,368,0,63,149.726
63,ori_ph:0367-0408-0089:initial_folder_20_0366,340,175.332,89.623,409.623,367,0,64,149.789
64,ori_ph:0366-0408-0090:initial_folder_20_0365,402,176.878,89.836,406.980,366,0,65,149.698
65,ori_ph:0365-0406-0090:initial_folder_20_0364,316,176.680,90.140,406.811,365,0,66,149.844
66,ori_ph:0364-0411-0091:initial_folder_20_0363,308,177.763,90.896,409.855,364,0,67,150.002
67,ori_ph:0363-0395-0093:initial_folder_20_0362,793,166.602,95.796,391.335,363,0,68,149.712
68,ori_ph:0362-0396-0093:initial_folder_20_0361,753,167.875,95.838,392.609,362,0,69,149.982
69,ori_ph:0361-0394-0093:initial_folder_20_0360,735,168.083,95.873,390.499,361,0,70,150.061
70,ori_ph:0360-0396-0092:initial_folder_20_0359,686,166.850,95.565,392.224,360,0,71,149.788
71,ori_ph:0359-0400-0092:initial_folder_20_0358,666,168.197,94.629,397.672,359,0,72,149.799
72,ori_ph:0358-0402-0092:initial_folder_20_0357,597,167.843,94.664,399.102,358,0,73,149.574
73,ori_ph:0357-0400-0092:initial_folder_20_0356,610,167.987,94.496,397.363,357,0,74,149.669
74,ori_ph:0356-0404-0092:initial_folder_20_0355,622,168.584,94.130,401.684,356,0,75,149.913
75,ori_ph:0355-0406-0092:initial_folder_20_0354,579,168.273,94.293,403.621,355,0,76,149.755
76,ori_ph:0354-0407-0092:initial_folder_20_0353,541,167.603,94.157,403.583,354,0,77,149.891
77,ori_ph:0353-0407-0092:initial_folder_20_0352,499,168.609,94.323,405.106,353,0,78,149.636
78,ori_ph:0352-0411-0092:initial_folder_20_0351,516,168.376,94.369,408.574,352,0,79,149.704
79,ori_ph:0351-0409-0092:initial_folder_20_0350,573,169.106,94.565,407.659,351,0,80,150.391
80,ori_ph:0350-0411-0092:initial_folder_20_0349,523,168.725,94.710,409.241,350,0,81,150.236
81,ori_ph:0349-0412-0092:initial_folder_20_0348,509,167.927,94.526,410.257,349,0,82,150.250
82,ori_ph:0348-0413-0094:initial_folder_20_0347,375,169.307,95.679,409.775,348,0,83,150.478
83,ori_ph:0347-0414-0092:initial_folder_20_0346,365,169.438,94.640,410.794,347,0,84,150.086
84,ori_ph:0346-0414-0092:initial_folder_20_0345,368,169.641,94.444,411.078,346,0,85,149.972
85,ori_ph:0345-0416-0090:initial_folder_20_0344,322,170.227,93.111,412.570,345,0,86,149.736
86,ori_ph:0344-0413-0090:initial_folder_20_0343,362,172.409,92.448,411.426,344,0,87,149.731
87,ori_ph:0343-0415-0089:initial_folder_20_0342,315,172.997,91.542,412.966,343,0,88,149.987
88,ori_ph:0342-0417-0090:initial_folder_20_0341,309,175.812,91.014,414.600,342,0,89,150.016
89,ori_ph:0341-0417-0090:initial_folder_20_0340,289,175.353,92.800,415.075,341,0,90,149.887
90,ori_ph:0340-0413-0096:initial_folder_20_0339,303,171.017,96.447,411.156,340,0,91,149.621
91,ori_ph:0339-0414-0095:initial_folder_20_0338,391,172.959,95.578,413.372,339,0,92,149.626
92,ori_ph:0338-0389-0094:initial_folder_20_0337,809,169.513,94.705,387.933,338,0,93,149.805
93,ori_ph:0337-0393-0092:initial_folder_20_0336,810,168.981,94.428,390.259,337,0,94,149.850
94,ori_ph:0336-0386-0092:initial_folder_20_0335,750,167.980,94.283,386.157,336,0,95,149.933
95,ori_ph:0335-0397-0092:initial_folder_20_0334,872,168.132,94.752,395.461,335,0,96,149.663
96,ori_ph:0334-0397-0092:initial_folder_20_0333,813,168.399,94.577,394.073,334,0,97,149.640
97,ori_ph:0333-0399-0092:initial_folder_20_0332,785,169.171,94.271,396.401,333,0,98,149.822
98,ori_ph:0332-0400-0092:initial_folder_20_0331,732,167.240,94.115,398.666,332,0,99,149.567
99,ori_ph:0331-0401-0092:initial_folder_20_0330,773,168.336,94.215,398.929,331,0,100,149.877
100,ori_ph:0330-0403-0092:initial_folder_20_0329,708,166.859,94.192,399.728,330,0,101,149.847
101,ori_ph:0329-0402-0092:initial_folder_20_0328,655,167.478,94.083,398.757,329,0,102,149.744
102,ori_ph:0328-0403-0092:initial_folder_20_0327,703,167.337,94.191,399.797,328,0,103,149.653
103,ori_ph:0327-0403-0092:initial_folder_20_0326,651,167.846,93.865,400.649,327,0,104,149.564
104,ori_ph:0326-0401-0092:initial_folder_20_0325,628,167.568,94.185,399.664,326,0,105,150.130
105,ori_ph:0325-0402-0092:initial_folder_20_0324,608,167.212,94.226,400.514,325,0,106,149.860
106,ori_ph:0324-0406-0092:initial_folder_20_0323,566,167.521,93.964,402.222,324,0,107,149.968
107,ori_ph:0323-0407-0091:initial_folder_20_0322,575,167.762,93.345,405.097,323,0,108,149.841
108,ori_ph:0322-0408-0092:initial_folder_20_0321,607,166.647,94.499,404.914,322,0,109,149.948
109,ori_ph:0321-0408-0091:initial_folder_20_0320,562,166.208,93.890,405.680,321,0,110,149.633
110,ori_ph:0320-0409-0092:initial_folder_20_0319,595,166.533,94.043,406.749,320,0,111,149.762
111,ori_ph:0319-0410-0091:initial_folder_20_0318,539,166.113,93.658,407.237,319,0,112,149.648
112,ori_ph:0318-0408-0091:initial_folder_20_0317,525,166.411,93.574,406.530,318,0,113,149.935
113,ori_ph:0317-0408-0091:initial_folder_20_0316,532,166.508,93.760,406.714,317,0,114,149.737
114,ori_ph:0316-0409-0091:initial_folder_20_0315,528,167.070,93.347,407.440,316,0,115,149.801
115,ori_ph:0315-0411-0091:initial_folder_20_0314,525,166.352,93.404,408.918,315,0,116,149.620
116,ori_ph:0314-0409-0091:initial_folder_20_0313,504,166.323,93.080,408.480,314,0,117,149.645
117,ori_ph:0313-0410-0091:initial_folder_20_0312,513,166.070,93.649,408.710,313,0,118,149.620
118,ori_ph:0312-0410-0091:initial_folder_20_0311,481,166.898,93.473,409.318,312,0,119,149.779
119,ori_ph:0311-0410-0091:initial_folder_20_0310,494,166.338,93.633,408.780,311,0,120,149.655
120,ori_ph:0310-0411-0091:initial_folder_20_0309,490,166.369,93.706,409.325,310,0,121,149.531
121,ori_ph:0309-0411-0091:initial_folder_20_0308,466,166.760,93.341,410.063,309,0,122,149.713
122,ori_ph:0308-0411-0091:initial_folder_20_0307,443,166.869,93.926,409.736,308,0,123,149.574
123,ori_ph:0307-0410-0091:initial_folder_20_0306,478,166.241,93.564,409.700,307,0,124,149.438
124,ori_ph:0306-0411-0091:initial_folder_20_0305,440,166.841,92.983,410.847,306,0,125,149.841
125,ori_ph:0305-0410-0091:initial_folder_20_0304,451,165.918,92.902,410.153,305,0,126,149.700
126,ori_ph:0304-0380-0091:initial_folder_20_0303,1029,167.799,93.207,382.883,304,0,127,149.442
127,ori_ph:0303-0384-0091:initial_folder_20_0302,928,167.775,93.517,385.501,303,0,128,149.964
128,ori_ph:0302-0384-0091:initial_folder_20_0301,881,167.096,93.163,385.941,302,0,129,149.680
129,ori_ph:0301-0386-0092:initial_folder_20_0300,892,167.043,93.778,385.787,301,0,130,149.985
130,ori_ph:0300-0386-0091:initial_folder_20_0299,895,167.426,93.099,388.244,300,0,131,149.649
131,ori_ph:0299-0386-0091:initial_folder_20_0298,895,167.349,93.310,386.989,299,0,132,149.685
132,ori_ph:0298-0388-0091:initial_folder_20_0297,835,167.765,93.316,389.126,298,0,133,149.935
133,ori_ph:0297-0387-0093:initial_folder_20_0296,807,167.783,93.461,388.117,297,0,134,149.610
134,ori_ph:0296-0389-0091:initial_folder_20_0295,836,167.956,93.026,390.704,296,0,135,149.675
135,ori_ph:0295-0390-0091:initial_folder_20_0294,820,167.335,93.079,391.126,295,0,136,149.595
136,ori_ph:0294-0391-0091:initial_folder_20_0293,795,167.809,92.900,393.014,294,0,137,149.946
137,ori_ph:0293-0392-0091:initial_folder_20_0292,799,166.984,92.938,393.700,293,0,138,149.686
138,ori_ph:0292-0392-0091:initial_folder_20_0291,806,167.529,93.119,393.849,292,0,139,149.566
139,ori_ph:0291-0392-0094:initial_folder_20_0290,714,167.874,93.626,393.178,291,0,140,149.913
140,ori_ph:0290-0392-0091:initial_folder_20_0289,758,167.914,92.902,393.448,290,0,141,149.785
141,ori_ph:0289-0389-0094:initial_folder_20_0288,687,169.479,93.585,388.963,289,0,142,150.387
142,ori_ph:0288-0390-0094:initial_folder_20_0287,690,169.265,93.349,390.589,288,0,143,150.322
143,ori_ph:0287-0391-0091:initial_folder_20_0286,729,168.112,92.835,392.980,287,0,144,149.474
144,ori_ph:0286-0391-0091:initial_folder_20_0285,572,169.708,92.313,394.036,286,0,145,149.367
145,ori_ph:0285-0395-0094:initial_folder_20_0284,513,170.018,92.418,396.596,285,0,146,149.450
146,ori_ph:0284-0395-0091:initial_folder_20_0283,565,170.184,91.678,398.968,284,0,147,149.917
