 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0190-0172-0087:Pos5-2_t0190_c0001,972,657.629,87.628,172.637,190,1,2,698.707
2,ori_ph:0189-0170-0088:Pos5-2_t0189_c0001,885,652.844,87.871,171.549,189,0,3,694.465
3,ori_ph:0188-0166-0088:Pos5-2_t0188_c0001,803,649.436,87.685,167.526,188,0,4,694.972
4,ori_ph:0187-0163-0088:Pos5-2_t0187_c0001,754,655.607,87.683,164.036,187,0,5,697.118
5,ori_ph:0186-0161-0088:Pos5-2_t0186_c0001,690,659.220,87.786,161.655,186,0,6,697.445
6,ori_ph:0185-0160-0087:Pos5-2_t0185_c0001,653,655.992,87.564,160.121,185,0,7,699.111
7,ori_ph:0184-0158-0087:Pos5-2_t0184_c0001,591,656.151,87.508,157.919,184,0,8,701.685
8,ori_ph:0183-0156-0088:Pos5-2_t0183_c0001,527,647.338,88.273,156.720,183,0,9,700.235
9,ori_ph:0182-0173-0088:Pos5-2_t0182_c0001,894,655.489,88.518,173.116,182,0,10,700.508
10,ori_ph:0181-0169-0088:Pos5-2_t0181_c0001,830,652.055,88.355,169.808,181,0,11,700.794
11,ori_ph:0180-0163-0089:Pos5-2_t0180_c0001,777,653.865,88.007,164.162,180,0,12,699.055
12,ori_ph:0179-0158-0088:Pos5-2_t0179_c0001,722,647.400,87.209,159.092,179,0,13,697.351
13,ori_ph:0178-0157-0087:Pos5-2_t0178_c0001,668,653.464,87.216,157.978,178,0,14,704.911
14,ori_ph:0177-0156-0088:Pos5-2_t0177_c0001,663,645.205,87.278,157.249,177,0,15,697.362
15,ori_ph:0176-0156-0088:Pos5-2_t0176_c0001,671,655.380,87.273,157.206,176,0,16,701.859
16,ori_ph:0175-0155-0088:Pos5-2_t0175_c0001,659,654.376,87.177,156.093,175,0,17,700.350
17,ori_ph:0174-0152-0087:Pos5-2_t0174_c0001,616,647.870,86.765,153.825,174,0,18,698.866
18,ori_ph:0173-0153-0087:Pos5-2_t0173_c0001,559,656.667,86.693,153.433,173,0,19,702.205
19,ori_ph:0172-0152-0086:Pos5-2_t0172_c0001,506,649.933,86.358,153.005,172,0,20,701.449
20,ori_ph:0171-0177-0087:Pos5-2_t0171_c0001,1045,656.959,87.689,176.509,171,0,21,704.095
21,ori_ph:0170-0173-0087:Pos5-2_t0170_c0001,994,661.028,87.937,173.499,170,0,22,700.680
22,ori_ph:0169-0170-0087:Pos5-2_t0169_c0001,957,652.011,87.676,170.265,169,0,23,699.546
