 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0190-0346-0072:Pos19-3_t0190_c0001,607,670.952,71.237,346.427,190,1,2,852.225
2,ori_ph:0189-0349-0071:Pos19-3_t0189_c0001,533,667.240,70.875,348.923,189,0,3,854.697
3,ori_ph:0188-0350-0071:Pos19-3_t0188_c0001,516,664.434,70.694,350.042,188,0,4,855.425
4,ori_ph:0187-0351-0072:Pos19-3_t0187_c0001,468,671.818,71.655,351.717,187,0,5,855.732
5,ori_ph:0186-0354-0072:Pos19-3_t0186_c0001,452,667.593,71.545,353.717,186,0,6,855.969
6,ori_ph:0185-0354-0072:Pos19-3_t0185_c0001,412,670.153,71.661,353.658,185,0,7,855.784
7,ori_ph:0184-0356-0071:Pos19-3_t0184_c0001,353,662.567,70.922,356.412,184,0,8,856.279
8,ori_ph:0183-0359-0070:Pos19-3_t0183_c0001,297,658.973,70.078,359.320,183,0,9,856.566
9,ori_ph:0182-0359-0072:Pos19-3_t0182_c0001,333,672.922,71.485,358.773,182,0,10,859.375
10,ori_ph:0181-0360-0070:Pos19-3_t0181_c0001,282,656.422,70.322,359.249,181,0,11,856.938
11,ori_ph:0180-0352-0070:Pos19-3_t0180_c0001,476,667.958,70.503,352.199,180,0,12,855.675
12,ori_ph:0179-0355-0070:Pos19-3_t0179_c0001,446,662.930,70.548,355.187,179,0,13,854.700
13,ori_ph:0178-0358-0070:Pos19-3_t0178_c0001,400,666.918,70.400,356.807,178,0,14,855.388
14,ori_ph:0177-0358-0071:Pos19-3_t0177_c0001,375,673.419,70.959,357.573,177,0,15,855.224
15,ori_ph:0176-0361-0070:Pos19-3_t0176_c0001,324,663.506,70.584,360.136,176,0,16,854.619
16,ori_ph:0175-0361-0071:Pos19-3_t0175_c0001,285,665.667,70.517,360.928,175,0,17,854.608
17,ori_ph:0174-0352-0071:Pos19-3_t0174_c0001,491,667.426,70.446,351.124,174,0,18,854.472
18,ori_ph:0173-0355-0071:Pos19-3_t0173_c0001,452,673.418,70.966,355.231,173,0,19,855.396
19,ori_ph:0172-0360-0068:Pos19-3_t0172_c0001,304,661.234,68.730,360.056,172,0,20,855.459
20,ori_ph:0171-0359-0069:Pos19-3_t0171_c0001,311,680.222,69.512,359.710,171,0,21,857.646
21,ori_ph:0170-0361-0069:Pos19-3_t0170_c0001,296,680.686,69.652,361.546,170,0,22,857.940
22,ori_ph:0169-0362-0069:Pos19-3_t0169_c0001,246,663.894,69.252,363.108,169,0,23,854.529
23,ori_ph:0168-0364-0069:Pos19-3_t0168_c0001,197,660.645,68.593,365.325,168,0,24,856.893
24,ori_ph:0167-0354-0070:Pos19-3_t0167_c0001,380,680.071,69.459,354.571,167,0,25,855.439
25,ori_ph:0166-0354-0068:Pos19-3_t0166_c0001,329,669.511,68.572,354.702,166,0,26,856.933
26,ori_ph:0165-0355-0069:Pos19-3_t0165_c0001,358,672.939,69.079,355.336,165,0,27,851.915
27,ori_ph:0164-0357-0069:Pos19-3_t0164_c0001,314,676.796,69.152,357.783,164,0,28,857.347
28,ori_ph:0163-0358-0069:Pos19-3_t0163_c0001,279,672.061,68.715,359.071,163,0,29,856.423
29,ori_ph:0162-0358-0069:Pos19-3_t0162_c0001,279,666.036,69.302,358.301,162,0,30,851.704
30,ori_ph:0161-0359-0069:Pos19-3_t0161_c0001,263,677.859,69.301,359.027,161,0,31,865.082
