 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0190-0200-0074:Pos3-1_t0190_c0001,401,666.506,74.331,201.234,190,1,2,682.841
2,ori_ph:0189-0199-0074:Pos3-1_t0189_c0001,366,671.374,75.032,198.474,189,0,3,689.268
3,ori_ph:0188-0195-0075:Pos3-1_t0188_c0001,351,669.558,75.305,195.709,188,0,4,687.267
4,ori_ph:0187-0208-0074:Pos3-1_t0187_c0001,578,671.730,74.743,208.457,187,0,5,684.099
5,ori_ph:0186-0205-0075:Pos3-1_t0186_c0001,530,666.802,74.883,205.097,186,0,6,683.778
6,ori_ph:0185-0202-0075:Pos3-1_t0185_c0001,449,671.659,75.207,202.087,185,0,7,684.448
7,ori_ph:0184-0200-0074:Pos3-1_t0184_c0001,413,671.266,74.798,200.775,184,0,8,685.579
8,ori_ph:0183-0198-0075:Pos3-1_t0183_c0001,363,671.433,75.263,198.478,183,0,9,686.585
9,ori_ph:0182-0196-0075:Pos3-1_t0182_c0001,346,675.919,75.340,196.599,182,0,10,684.186
10,ori_ph:0181-0206-0075:Pos3-1_t0181_c0001,555,674.407,75.371,206.320,181,0,11,682.922
11,ori_ph:0180-0202-0076:Pos3-1_t0180_c0001,529,675.456,75.293,203.231,180,0,12,682.592
12,ori_ph:0179-0200-0074:Pos3-1_t0179_c0001,458,671.817,75.168,200.165,179,0,13,683.205
13,ori_ph:0178-0199-0075:Pos3-1_t0178_c0001,411,678.367,75.206,198.446,178,0,14,684.175
14,ori_ph:0177-0198-0075:Pos3-1_t0177_c0001,366,677.128,75.127,197.415,177,0,15,682.546
15,ori_ph:0176-0195-0075:Pos3-1_t0176_c0001,314,673.207,75.397,195.197,176,0,16,685.492
16,ori_ph:0175-0190-0075:Pos3-1_t0175_c0001,283,670.403,75.634,191.212,175,0,17,687.697
17,ori_ph:0174-0203-0074:Pos3-1_t0174_c0001,503,665.427,74.654,203.559,174,0,18,682.413
18,ori_ph:0173-0198-0075:Pos3-1_t0173_c0001,436,678.007,75.319,199.736,173,0,19,688.476
19,ori_ph:0172-0198-0075:Pos3-1_t0172_c0001,393,673.715,75.315,197.703,172,0,20,684.279
20,ori_ph:0171-0194-0075:Pos3-1_t0171_c0001,354,671.723,75.109,195.098,171,0,21,682.371
21,ori_ph:0170-0193-0075:Pos3-1_t0170_c0001,306,665.556,74.869,193.020,170,0,22,682.337
22,ori_ph:0169-0190-0074:Pos3-1_t0169_c0001,287,669.923,74.774,190.610,169,0,23,685.767
23,ori_ph:0168-0201-0074:Pos3-1_t0168_c0001,494,667.735,74.735,201.618,168,0,24,684.767
24,ori_ph:0167-0197-0074:Pos3-1_t0167_c0001,435,665.418,74.535,197.529,167,0,25,684.471
25,ori_ph:0166-0192-0074:Pos3-1_t0166_c0001,383,663.010,74.950,192.692,166,0,26,682.766
