Slice,Area,file,id_number,TxRed
819,1207,1102,0,1.9920000000000755
818,1280,1102,0,1.2589999999999577
817,1274,1102,0,1.6919999999999504
816,1262,1102,0,1.322999999999979
815,1280,1102,0,1.2410000000000423
814,1213,1102,0,1.6720000000000255
813,1183,1102,0,1.549000000000035
812,1193,1102,0,1.6870000000000118
811,1109,1102,0,1.575999999999965
810,1122,1102,0,1.961999999999989
809,1190,1102,0,1.3789999999999623
808,1150,1102,0,0.8169999999999504
807,1195,1102,0,1.0209999999999582
806,1128,1102,0,1.6059999999999945
805,1134,1102,0,1.539000000000044
804,1122,1102,0,1.4149999999999636
803,1248,1102,0,1.650000000000034
802,1173,1102,0,1.1679999999999495
801,1206,1102,0,1.4039999999999964
800,1174,1102,0,1.2469999999999573
799,1165,1102,0,1.5889999999999418
798,1181,1102,0,1.51400000000001
797,1131,1102,0,0.7390000000000327
796,1167,1102,0,1.5989999999999895
795,1147,1102,0,1.960999999999956
794,1220,1102,0,1.8540000000000418
792,1109,1102,0,1.733000000000004
791,1098,1102,0,1.6549999999999727
790,1141,1102,0,1.002999999999986
789,1050,1102,0,1.5109999999999673
788,1111,1102,0,1.2340000000000373
787,1100,1102,0,1.0559999999999832
786,1042,1102,0,1.4219999999999686
785,1154,1102,0,1.9569999999999368
784,1107,1102,0,1.3120000000000118
783,996,1102,0,1.2269999999999754
782,938,1102,0,1.3410000000000082
781,889,1102,0,0.9900000000000091
780,1020,1102,0,0.9759999999999991
779,979,1102,0,1.1969999999999459
778,1018,1102,0,1.5709999999999695
777,920,1102,0,1.4990000000000236
776,1018,1102,0,1.3000000000000114
775,1012,1102,0,1.6650000000000205
774,965,1102,0,0.5320000000000391
773,940,1102,0,0.9839999999999804
772,930,1102,0,1.5269999999999868
771,998,1102,0,1.813000000000045
770,983,1102,0,1.2569999999999482
769,979,1102,0,1.920000000000016
768,996,1102,0,1.523999999999944
767,942,1102,0,1.363999999999919
766,977,1102,0,1.6549999999999727
765,1087,1102,0,1.3969999999999345
764,1037,1102,0,1.4230000000000018
763,980,1102,0,1.41599999999994
762,917,1102,0,2.5400000000000205
761,952,1102,0,1.2390000000000327
760,1017,1102,0,0.16699999999997317
759,1026,1102,0,1.2940000000000396
758,1018,1102,0,0.9120000000000914
757,978,1102,0,2.214999999999975
756,1020,1102,0,0.8640000000000327
755,933,1102,0,1.342999999999961
754,999,1102,0,1.0279999999999063
753,944,1102,0,1.8290000000000077
752,971,1102,0,1.5340000000000487
751,1013,1102,0,1.2210000000000036
750,953,1102,0,1.066000000000031
749,981,1102,0,1.7030000000000314
748,986,1102,0,1.6060000000000514
747,1000,1102,0,1.5020000000000664
746,929,1102,0,0.7650000000000432
745,926,1102,0,1.5209999999999582
744,990,1102,0,0.6899999999999977
743,950,1102,0,0.5450000000000159
742,999,1102,0,2.047999999999945
741,945,1102,0,1.2170000000000414
740,982,1102,0,1.202000000000055
739,962,1102,0,2.055000000000007
738,949,1102,0,1.0680000000000405
737,950,1102,0,0.6299999999999955
736,989,1102,0,0.7769999999999868
735,919,1102,0,1.6899999999999977
734,1028,1102,0,0.7240000000000464
733,983,1102,0,1.5560000000000969
732,959,1102,0,1.1029999999999518
731,1010,1102,0,1.0669999999999504
730,1016,1102,0,2.100999999999999
729,976,1102,0,0.8989999999999441
728,957,1102,0,1.8920000000000528
727,916,1102,0,1.6050000000000182
726,950,1102,0,2.202000000000055
725,902,1102,0,1.4099999999999682
724,917,1102,0,1.0389999999999873
723,961,1102,0,0.5440000000000396
722,997,1102,0,1.204999999999984
721,919,1102,0,0.9050000000000296
720,897,1102,0,1.2889999999999304
719,932,1102,0,0.2189999999999941
