 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0190-0333-0090:Pos13-5_t0190_c0002,297,497.545,90.600,333.443,190,1,2,470.900
2,ori_TxRed:0189-0333-0090:Pos13-5_t0189_c0002,319,496.599,90.517,332.871,189,0,3,470.992
3,ori_TxRed:0188-0333-0090:Pos13-5_t0188_c0002,307,499.534,90.422,333.084,188,0,4,471.221
4,ori_TxRed:0187-0332-0090:Pos13-5_t0187_c0002,328,498.348,90.150,332.399,187,0,5,471.733
5,ori_TxRed:0186-0333-0090:Pos13-5_t0186_c0002,313,495.326,90.480,333.930,186,0,6,471.422
6,ori_TxRed:0185-0334-0090:Pos13-5_t0185_c0002,302,495.000,90.396,334.741,185,0,7,469.772
7,ori_TxRed:0184-0336-0090:Pos13-5_t0184_c0002,277,493.560,89.984,335.913,184,0,8,468.789
8,ori_TxRed:0183-0336-0089:Pos13-5_t0183_c0002,286,492.825,90.005,336.711,183,0,9,469.551
9,ori_TxRed:0182-0338-0092:Pos13-5_t0182_c0002,283,487.509,93.029,337.229,182,0,10,468.916
10,ori_TxRed:0181-0321-0090:Pos13-5_t0181_c0002,600,497.813,89.917,320.207,181,0,11,468.670
11,ori_TxRed:0180-0323-0090:Pos13-5_t0180_c0002,585,495.046,90.466,321.743,180,0,12,468.506
12,ori_TxRed:0179-0319-0090:Pos13-5_t0179_c0002,579,493.245,91.108,318.372,179,0,13,468.004
13,ori_TxRed:0178-0320-0092:Pos13-5_t0178_c0002,499,490.962,92.776,318.900,178,0,14,467.896
14,ori_TxRed:0177-0318-0092:Pos13-5_t0177_c0002,498,494.054,91.558,316.723,177,0,15,468.620
15,ori_TxRed:0176-0317-0091:Pos13-5_t0176_c0002,459,489.778,91.602,316.250,176,0,16,469.141
16,ori_TxRed:0175-0319-0094:Pos13-5_t0175_c0002,416,487.214,93.708,318.103,175,0,17,468.341
17,ori_TxRed:0174-0304-0091:Pos13-5_t0174_c0002,795,495.122,92.131,302.978,174,0,18,467.735
18,ori_TxRed:0173-0309-0090:Pos13-5_t0173_c0002,737,493.024,91.520,308.151,173,0,19,467.745
19,ori_TxRed:0172-0312-0090:Pos13-5_t0172_c0002,633,493.221,91.411,311.778,172,0,20,469.197
20,ori_TxRed:0171-0315-0092:Pos13-5_t0171_c0002,583,490.470,93.118,314.009,171,0,21,468.358
21,ori_TxRed:0170-0308-0090:Pos13-5_t0170_c0002,837,495.677,90.626,304.858,170,0,22,467.761
22,ori_TxRed:0169-0309-0090:Pos13-5_t0169_c0002,787,495.405,89.705,308.758,169,0,23,467.980
23,ori_TxRed:0168-0310-0090:Pos13-5_t0168_c0002,743,496.339,89.857,308.417,168,0,24,467.944
24,ori_TxRed:0167-0308-0091:Pos13-5_t0167_c0002,644,494.121,91.388,305.669,167,0,25,467.586
25,ori_TxRed:0166-0301-0092:Pos13-5_t0166_c0002,870,499.313,92.652,300.453,166,0,26,467.925
26,ori_TxRed:0165-0303-0091:Pos13-5_t0165_c0002,829,498.049,92.321,301.471,165,0,27,468.247
27,ori_TxRed:0164-0305-0090:Pos13-5_t0164_c0002,740,497.755,91.434,303.467,164,0,28,468.070
28,ori_TxRed:0163-0307-0090:Pos13-5_t0163_c0002,725,496.142,91.326,306.672,163,0,29,468.206
29,ori_TxRed:0162-0315-0090:Pos13-5_t0162_c0002,637,497.543,90.829,315.003,162,0,30,469.012
30,ori_TxRed:0161-0317-0094:Pos13-5_t0161_c0002,609,495.721,93.935,316.505,161,0,31,469.454
31,ori_TxRed:0160-0304-0090:Pos13-5_t0160_c0002,920,499.804,90.856,302.342,160,0,32,468.145
32,ori_TxRed:0159-0304-0090:Pos13-5_t0159_c0002,848,499.482,90.257,302.952,159,0,33,468.474
33,ori_TxRed:0158-0308-0090:Pos13-5_t0158_c0002,778,497.541,90.402,307.675,158,0,34,468.094
34,ori_TxRed:0157-0310-0090:Pos13-5_t0157_c0002,710,497.455,90.822,309.337,157,0,35,468.586
35,ori_TxRed:0156-0314-0090:Pos13-5_t0156_c0002,638,496.353,90.644,313.956,156,0,36,468.737
36,ori_TxRed:0155-0317-0092:Pos13-5_t0155_c0002,533,498.987,92.988,315.890,155,0,37,468.372
37,ori_TxRed:0154-0304-0090:Pos13-5_t0154_c0002,834,498.980,91.128,302.835,154,0,38,468.194
38,ori_TxRed:0153-0307-0090:Pos13-5_t0153_c0002,796,498.313,91.002,305.905,153,0,39,468.175
39,ori_TxRed:0152-0307-0090:Pos13-5_t0152_c0002,729,498.863,90.575,306.457,152,0,40,467.763
40,ori_TxRed:0151-0313-0090:Pos13-5_t0151_c0002,644,496.155,91.380,312.214,151,0,41,467.110
41,ori_TxRed:0150-0315-0090:Pos13-5_t0150_c0002,627,495.678,91.252,313.368,150,0,42,467.253
42,ori_TxRed:0149-0317-0090:Pos13-5_t0149_c0002,580,497.602,91.129,316.605,149,0,43,467.277
43,ori_TxRed:0148-0298-0091:Pos13-5_t0148_c0002,933,501.983,91.174,298.412,148,0,44,468.804
44,ori_TxRed:0147-0303-0091:Pos13-5_t0147_c0002,819,502.476,90.979,302.195,147,0,45,466.890
45,ori_TxRed:0146-0307-0090:Pos13-5_t0146_c0002,770,509.535,90.357,307.153,146,0,46,474.717
46,ori_TxRed:0145-0313-0090:Pos13-5_t0145_c0002,651,502.968,90.832,312.383,145,0,47,466.718
47,ori_TxRed:0144-0315-0090:Pos13-5_t0144_c0002,592,504.385,90.763,314.457,144,0,48,467.992
48,ori_TxRed:0143-0311-0093:Pos13-5_t0143_c0002,558,503.281,93.145,310.595,143,0,49,469.078
49,ori_TxRed:0142-0298-0091:Pos13-5_t0142_c0002,880,505.637,91.133,297.804,142,0,50,467.797
50,ori_TxRed:0141-0301-0090:Pos13-5_t0141_c0002,805,505.899,91.012,299.864,141,0,51,467.407
51,ori_TxRed:0140-0306-0090:Pos13-5_t0140_c0002,743,503.248,90.973,304.892,140,0,52,466.906
52,ori_TxRed:0139-0312-0090:Pos13-5_t0139_c0002,670,505.484,90.658,311.785,139,0,53,467.673
53,ori_TxRed:0138-0313-0090:Pos13-5_t0138_c0002,607,502.287,90.236,313.078,138,0,54,467.775
54,ori_TxRed:0137-0314-0090:Pos13-5_t0137_c0002,556,502.137,90.145,313.981,137,0,55,469.524
55,ori_TxRed:0136-0311-0091:Pos13-5_t0136_c0002,512,499.000,91.376,311.148,136,0,56,468.340
56,ori_TxRed:0135-0298-0091:Pos13-5_t0135_c0002,801,505.280,92.186,297.914,135,0,57,470.673
57,ori_TxRed:0134-0305-0090:Pos13-5_t0134_c0002,745,502.870,91.757,304.247,134,0,58,468.669
58,ori_TxRed:0133-0308-0090:Pos13-5_t0133_c0002,659,497.693,91.338,307.071,133,0,59,467.525
59,ori_TxRed:0132-0311-0090:Pos13-5_t0132_c0002,619,498.837,91.006,310.433,132,0,60,467.180
60,ori_TxRed:0131-0317-0090:Pos13-5_t0131_c0002,563,502.142,91.013,315.688,131,0,61,472.128
61,ori_TxRed:0130-0323-0094:Pos13-5_t0130_c0002,532,495.820,94.343,321.801,130,0,62,467.953
62,ori_TxRed:0129-0324-0094:Pos13-5_t0129_c0002,445,495.308,94.341,322.735,129,0,63,466.474
63,ori_TxRed:0128-0330-0093:Pos13-5_t0128_c0002,307,492.511,93.958,329.772,128,0,64,467.552
64,ori_TxRed:0127-0314-0090:Pos13-5_t0127_c0002,611,501.908,90.518,313.272,127,0,65,467.882
65,ori_TxRed:0126-0318-0090:Pos13-5_t0126_c0002,573,507.262,90.732,316.459,126,0,66,471.001
66,ori_TxRed:0125-0318-0093:Pos13-5_t0125_c0002,462,534.416,93.316,317.359,125,0,67,497.985
67,ori_TxRed:0124-0317-0093:Pos13-5_t0124_c0002,479,510.065,93.468,316.667,124,0,68,472.796
68,ori_TxRed:0123-0310-0091:Pos13-5_t0123_c0002,713,535.540,91.940,308.917,123,0,69,498.504
69,ori_TxRed:0122-0315-0091:Pos13-5_t0122_c0002,547,514.143,92.405,313.689,122,0,70,469.236
70,ori_TxRed:0121-0326-0090:Pos13-5_t0121_c0002,535,513.256,90.571,324.644,121,0,71,467.590
71,ori_TxRed:0120-0323-0092:Pos13-5_t0120_c0002,430,512.570,92.856,320.840,120,0,72,467.479
72,ori_TxRed:0119-0309-0090:Pos13-5_t0119_c0002,707,521.123,90.812,307.190,119,0,73,468.369
73,ori_TxRed:0118-0314-0090:Pos13-5_t0118_c0002,607,519.699,90.986,312.644,118,0,74,467.863
74,ori_TxRed:0117-0318-0090:Pos13-5_t0117_c0002,548,516.927,91.186,316.291,117,0,75,468.397
75,ori_TxRed:0116-0325-0091:Pos13-5_t0116_c0002,462,520.994,91.978,324.336,116,0,76,467.858
76,ori_TxRed:0115-0307-0090:Pos13-5_t0115_c0002,779,527.575,90.501,306.159,115,0,77,467.563
77,ori_TxRed:0114-0307-0090:Pos13-5_t0114_c0002,728,532.268,90.723,306.844,114,0,78,470.920
78,ori_TxRed:0113-0309-0091:Pos13-5_t0113_c0002,606,535.429,91.490,309.468,113,0,79,469.790
79,ori_TxRed:0112-0317-0092:Pos13-5_t0112_c0002,536,535.362,92.520,315.691,112,0,80,468.055
80,ori_TxRed:0111-0320-0091:Pos13-5_t0111_c0002,508,536.980,91.308,319.142,111,0,81,468.359
81,ori_TxRed:0110-0300-0093:Pos13-5_t0110_c0002,842,544.466,93.320,299.810,110,0,82,470.386
