 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0190-0214-0090:Pos0-1_t0190_c0002,396,502.932,90.975,214.732,190,1,2,464.020
2,ori_TxRed:0189-0211-0090:Pos0-1_t0189_c0002,317,501.776,90.670,212.103,189,0,3,464.363
3,ori_TxRed:0188-0215-0093:Pos0-1_t0188_c0002,345,496.414,92.717,215.574,188,0,4,464.221
4,ori_TxRed:0187-0227-0089:Pos0-1_t0187_c0002,648,493.861,91.038,229.092,187,0,5,462.986
5,ori_TxRed:0186-0218-0090:Pos0-1_t0186_c0002,492,498.722,90.887,221.125,186,0,6,463.745
6,ori_TxRed:0185-0214-0090:Pos0-1_t0185_c0002,432,498.113,90.760,215.323,185,0,7,464.335
7,ori_TxRed:0184-0213-0090:Pos0-1_t0184_c0002,371,494.302,90.752,214.736,184,0,8,462.986
8,ori_TxRed:0183-0211-0093:Pos0-1_t0183_c0002,327,495.205,93.861,212.844,183,0,9,462.836
9,ori_TxRed:0182-0223-0090:Pos0-1_t0182_c0002,619,496.544,91.039,224.823,182,0,10,463.721
10,ori_TxRed:0181-0219-0091:Pos0-1_t0181_c0002,491,498.511,91.918,220.368,181,0,11,462.808
11,ori_TxRed:0180-0218-0090:Pos0-1_t0180_c0002,458,495.983,91.405,219.730,180,0,12,462.255
12,ori_TxRed:0179-0230-0091:Pos0-1_t0179_c0002,770,501.903,91.858,231.192,179,0,13,463.375
13,ori_TxRed:0178-0224-0089:Pos0-1_t0178_c0002,664,506.245,91.183,226.558,178,0,14,463.925
14,ori_TxRed:0177-0223-0090:Pos0-1_t0177_c0002,588,509.043,91.658,224.281,177,0,15,464.015
15,ori_TxRed:0176-0218-0090:Pos0-1_t0176_c0002,507,506.951,91.625,219.924,176,0,16,464.053
16,ori_TxRed:0175-0218-0091:Pos0-1_t0175_c0002,430,511.340,91.785,219.584,175,0,17,463.525
17,ori_TxRed:0174-0230-0090:Pos0-1_t0174_c0002,756,510.926,90.839,230.591,174,0,18,463.764
18,ori_TxRed:0173-0228-0089:Pos0-1_t0173_c0002,754,506.950,90.188,229.607,173,0,19,463.056
19,ori_TxRed:0172-0221-0090:Pos0-1_t0172_c0002,607,510.956,90.220,223.330,172,0,20,463.422
20,ori_TxRed:0171-0222-0090:Pos0-1_t0171_c0002,566,505.627,90.217,223.627,171,0,21,463.521
21,ori_TxRed:0170-0218-0090:Pos0-1_t0170_c0002,491,504.974,90.750,219.262,170,0,22,463.330
22,ori_TxRed:0169-0220-0093:Pos0-1_t0169_c0002,441,501.601,93.704,220.152,169,0,23,463.599
23,ori_TxRed:0168-0235-0089:Pos0-1_t0168_c0002,876,501.934,91.109,237.183,168,0,24,464.219
24,ori_TxRed:0167-0227-0089:Pos0-1_t0167_c0002,761,500.777,91.030,230.535,167,0,25,463.122
25,ori_TxRed:0166-0230-0086:Pos0-1_t0166_c0002,752,501.614,87.157,230.867,166,0,26,463.410
26,ori_TxRed:0165-0231-0088:Pos0-1_t0165_c0002,665,500.866,88.506,231.994,165,0,27,463.782
27,ori_TxRed:0164-0227-0088:Pos0-1_t0164_c0002,610,500.739,88.963,227.645,164,0,28,464.043
28,ori_TxRed:0163-0244-0092:Pos0-1_t0163_c0002,969,505.966,91.813,242.196,163,0,29,463.840
29,ori_TxRed:0162-0240-0092:Pos0-1_t0162_c0002,840,505.510,91.647,238.205,162,0,30,463.352
30,ori_TxRed:0161-0235-0092:Pos0-1_t0161_c0002,737,509.299,92.188,233.959,161,0,31,464.429
31,ori_TxRed:0160-0235-0093:Pos0-1_t0160_c0002,668,508.395,93.218,233.976,160,0,32,464.443
32,ori_TxRed:0159-0229-0093:Pos0-1_t0159_c0002,548,510.531,93.583,227.913,159,0,33,463.644
33,ori_TxRed:0158-0205-0093:Pos0-1_t0158_c0002,1019,494.821,92.805,205.429,158,0,34,463.445
34,ori_TxRed:0157-0201-0092:Pos0-1_t0157_c0002,944,492.361,91.745,201.237,157,0,35,463.376
35,ori_TxRed:0156-0197-0092:Pos0-1_t0156_c0002,874,490.461,91.544,197.483,156,0,36,463.321
36,ori_TxRed:0155-0194-0092:Pos0-1_t0155_c0002,797,488.777,91.132,194.144,155,0,37,462.558
37,ori_TxRed:0154-0194-0092:Pos0-1_t0154_c0002,752,488.548,91.304,194.299,154,0,38,462.285
38,ori_TxRed:0153-0206-0093:Pos0-1_t0153_c0002,1004,492.534,92.932,203.649,153,0,39,462.122
39,ori_TxRed:0152-0203-0094:Pos0-1_t0152_c0002,932,491.421,93.894,202.504,152,0,40,462.678
40,ori_TxRed:0151-0198-0092:Pos0-1_t0151_c0002,917,491.025,91.043,198.776,151,0,41,462.837
41,ori_TxRed:0150-0216-0093:Pos0-1_t0150_c0002,1291,496.098,93.108,216.406,150,0,42,462.376
