No,Index,Frame,Age,Div_Age,Generation_time
,1,815,16,3,104
,1,854,17,4,78
,,,,,
24_3,-1,17,0,-11,132
,-1,83,1,-10,86
,-1,126,2,-9,124
,-1,188,3,-8,64
,-1,220,4,-7,106
,-1,273,5,-6,70
,-1,308,6,-5,112
,-1,364,7,-4,116
,-1,422,8,-3,94
,-1,469,9,-2,136
,-1,537,10,-1,100
,-1,587,11,0,
,1,632,12,0,
,1,670,13,1,76
,1,718,14,2,96
,1,734,15,3,32
,1,762,16,4,56
,1,797,17,5,70
,1,829,18,6,64
,1,879,19,7,100
,1,922,20,8,86
,1,955,21,9,66
,1,1002,22,10,94
,1,1062,23,11,120
,1,1090,24,12,56
,1,1123,25,13,66
,1,1158,26,14,70
,1,1198,27,15,80
,1,1259,28,16,122
,,,,,
24_4,-1,15,0,-14,66
,-1,48,1,-13,66
,-1,81,2,-12,62
,-1,112,3,-11,84
,-1,154,4,-10,98
,-1,203,5,-9,104
,-1,255,6,-8,86
,-1,298,7,-7,90
,-1,343,8,-6,76
,-1,381,9,-5,94
,-1,428,10,-4,86
,-1,471,11,-3,68
,-1,505,12,-2,74
,-1,542,13,-1,92
,-1,588,14,0,
,1,624,15,0,
,1,693,16,1,138
,1,732,17,2,78
,1,753,18,3,42
,1,788,19,4,70
,1,851,20,5,126
,1,896,21,6,90
,1,936,22,7,80
,1,979,23,8,86
,1,1040,24,9,122
,1,1072,25,10,64
,1,1110,26,11,76
,,,,,
24_5,-1,16,0,-16,86
,-1,59,1,-15,64
,-1,91,2,-14,72
,-1,127,3,-13,92
,-1,173,4,-12,62
,-1,204,5,-11,66
,-1,237,6,-10,78
,-1,276,7,-9,132
,-1,342,8,-8,62
,-1,373,9,-7,40
,-1,393,10,-6,60
,-1,423,11,-5,42
,-1,444,12,-4,74
,-1,481,13,-3,60
,-1,511,14,-2,74
,-1,548,15,-1,68
,-1,582,16,0,
,0,609,17,0,
,1,640,18,0,
,1,671,19,1,62
,1,724,20,2,106
,1,775,21,3,102
,1,824,22,4,98
,1,853,23,5,58
,1,886,24,6,66
,1,914,25,7,56
,,,,,
25_1,-1,3,0,-12,86
,-1,46,1,-11,68
,-1,80,2,-10,104
,-1,132,3,-9,118
,-1,191,4,-8,46
,-1,214,5,-7,66
,-1,247,6,-6,72
,-1,283,7,-5,102
,-1,334,8,-4,166
,-1,417,9,-3,110
,-1,472,10,-2,66
,-1,505,11,-1,86
,-1,548,12,0,
,0,608,13,0,
,1,674,14,0,
,1,718,15,1,88
,1,762,16,2,88
,1,790,17,3,56
,,,,,
25_2,-1,40,0,-14,64
,-1,72,1,-13,48
,-1,96,2,-12,46
,-1,119,3,-11,76
,-1,157,4,-10,62
,-1,188,5,-9,54
,-1,215,6,-8,48
,-1,239,7,-7,58
,-1,268,8,-6,100
,-1,318,9,-5,140
,-1,388,10,-4,80
,-1,428,11,-3,56
,-1,456,12,-2,156
,-1,534,13,-1,62
,-1,565,14,0,
,0,601,15,0,
,1,636,16,0,
,1,686,17,1,100
,1,727,18,2,82
,1,770,19,3,86
,1,804,20,4,68
,1,867,21,5,126
,1,919,22,6,104
,1,953,23,7,68
,1,1006,24,8,106
,1,1051,25,9,90
,1,1102,26,10,102
,1,1178,27,11,152
,1,1231,28,12,106
,1,1254,29,13,46
,1,1292,30,14,76
,,,,,
25_3,-1,30,0,-12,70
,-1,65,1,-11,114
,-1,122,2,-10,74
,-1,159,3,-9,74
,-1,196,4,-8,98
,-1,245,5,-7,90
,-1,290,6,-6,62
,-1,321,7,-5,60
,-1,351,8,-4,72
,-1,387,9,-3,114
,-1,444,10,-2,64
,-1,476,11,-1,94
,-1,523,12,0,
,1,625,13,0,
,1,669,14,1,88
,1,707,15,2,76
,1,735,16,3,56
,1,761,17,4,52
,1,807,18,5,92
,1,838,19,6,62
,1,871,20,7,66
,1,936,21,8,130
,1,964,22,9,56
,1,1017,23,10,106
,1,1118,24,11,202
,1,1155,25,12,74
,1,1180,26,13,50
,1,1229,27,14,98
,1,1261,28,15,64
,,,,,
25_4,-1,18,0,-12,94
,-1,65,1,-11,82
,-1,106,2,-10,70
,-1,141,3,-9,124
,-1,203,4,-8,80
,-1,243,5,-7,66
,-1,276,6,-6,118
,-1,335,7,-5,122
,-1,396,8,-4,138
,-1,465,9,-3,58
,-1,494,10,-2,58
,-1,523,11,-1,74
,-1,560,12,0,
,0,615,13,0,
,1,687,14,0,
,1,732,15,1,90
,1,788,16,2,112
,1,829,17,3,82
,1,879,18,4,100
,1,904,19,5,50
,,,,,
25_5,-1,54,0,-12,172
,-1,140,1,-11,62
,-1,171,2,-10,78
,-1,210,3,-9,102
,-1,261,4,-8,64
,-1,293,5,-7,76
,-1,331,6,-6,48
,-1,355,7,-5,88
,-1,399,8,-4,112
,-1,455,9,-3,84
,-1,497,10,-2,66
,-1,530,11,-1,90
,-1,575,12,0,
,1,618,13,0,
,1,680,14,1,124
,1,723,15,2,86
,1,760,16,3,74
,1,808,17,4,96
,1,832,18,5,48
,1,872,19,6,80
,1,936,20,7,128
,1,969,21,8,66
,1,1007,22,9,76
,1,1030,23,10,46
,1,1096,24,11,132
,1,1126,25,12,60
,1,1185,26,13,118
,1,1273,27,14,176
,,,,,
26_1,-1,49,0,-13,76
,-1,87,1,-12,70
,-1,122,2,-11,100
,-1,172,3,-10,66
,-1,205,4,-9,98
,-1,254,5,-8,104
,-1,306,6,-7,86
,-1,349,7,-6,70
,-1,384,8,-5,82
,-1,425,9,-4,82
,-1,466,10,-3,88
,-1,510,11,-2,72
,-1,546,12,-1,76
,-1,584,13,0,
,1,616,14,0,
,1,690,15,1,148
,1,718,16,2,56
,1,734,17,3,32
,1,766,18,4,64
,1,789,19,5,46
,1,812,20,6,46
,1,855,21,7,86
,,,,,
26_2,-1,26,0,-13,100
,-1,76,1,-12,72
,-1,112,2,-11,120
,-1,172,3,-10,26
,-1,185,4,-9,66
,-1,218,5,-8,118
,-1,277,6,-7,82
,-1,318,7,-6,102
,-1,369,8,-5,102
,-1,420,9,-4,184
,-1,512,10,-3,36
,-1,530,11,-2,40
,-1,550,12,-1,80
,-1,590,13,0,
,1,635,14,0,
,1,680,15,1,90
,1,721,16,2,82
,1,764,17,3,86
,1,818,18,4,108
,1,853,19,5,70
,1,937,20,6,168
,1,955,21,7,36
,1,986,22,8,62
,1,1018,23,9,64
,1,1056,24,10,76
,1,1098,25,11,84
,1,1146,26,12,96
,1,1183,27,13,74
,1,1228,28,14,90
,1,1278,29,15,100
,,,,,
27_1,-1,30,0,-16,84
,-1,72,1,-15,64
,-1,104,2,-14,50
,-1,129,3,-13,54
,-1,156,4,-12,30
,-1,171,5,-11,50
,-1,196,6,-10,80
,-1,236,7,-9,94
,-1,283,8,-8,58
,-1,312,9,-7,64
,-1,344,10,-6,128
,-1,408,11,-5,90
,-1,453,12,-4,48
,-1,477,13,-3,124
,-1,539,14,-2,22
,-1,550,15,-1,34
,-1,567,16,0,
,0,611,17,0,
,1,657,18,0,
,1,694,19,1,74
,1,742,20,2,96
,1,796,21,3,108
,1,832,22,4,72
,,,,,
27_2,-1,34,0,-11,126
,-1,97,1,-10,98
,-1,146,2,-9,134
,-1,213,3,-8,82
,-1,254,4,-7,108
,-1,308,5,-6,102
,-1,359,6,-5,60
,-1,389,7,-4,126
,-1,452,8,-3,54
,-1,479,9,-2,68
,-1,513,10,-1,116
,-1,571,11,0,
,1,619,12,0,
,1,665,13,1,92
,1,708,14,2,86
,1,745,15,3,74
,1,798,16,4,106
,1,836,17,5,76
,,,,,
27_3,-1,7,0,-13,98
,-1,56,1,-12,84
,-1,98,2,-11,76
,-1,136,3,-10,102
,-1,187,4,-9,88
,-1,231,5,-8,88
,-1,275,6,-7,106
,-1,328,7,-6,90
,-1,373,8,-5,112
,-1,429,9,-4,80
,-1,469,10,-3,66
,-1,502,11,-2,76
,-1,540,12,-1,100
,-1,590,13,0,
,1,630,14,0,
,1,662,15,1,64
,1,707,16,2,90
,1,759,17,3,104
,1,809,18,4,100
,,,,,
28_1,-1,31,0,-12,68
,-1,65,1,-11,112
,-1,121,2,-10,124
,-1,183,3,-9,28
,-1,197,4,-8,90
,-1,242,5,-7,58
,-1,271,6,-6,84
,-1,313,7,-5,182
,-1,404,8,-4,60
,-1,434,9,-3,112
,-1,490,10,-2,112
,-1,546,11,-1,64
,-1,578,12,0,
,0,607,13,0,
,1,640,14,0,
,1,680,15,1,80
,1,720,16,2,80
,1,836,17,3,232
,1,870,18,4,68
,1,896,19,5,52
,1,923,20,6,54
,1,1016,21,7,186
,1,1040,22,8,48
,1,1115,23,9,150
,1,1164,24,10,98
,1,1203,25,11,78
,1,1232,26,12,58
,1,1284,27,13,104
,,,,,
28_2,-1,12,0,-14,94
,-1,59,1,-13,58
,-1,88,2,-12,48
,-1,112,3,-11,88
,-1,156,4,-10,66
,-1,189,5,-9,62
,-1,220,6,-8,196
,-1,318,7,-7,106
,-1,371,8,-6,46
,-1,394,9,-5,68
,-1,428,10,-4,28
,-1,442,11,-3,56
,-1,470,12,-2,64
,-1,502,13,-1,104
,-1,554,14,0,
,0,601,15,0,
,1,636,16,0,
,1,685,17,1,98
,1,719,18,2,68
,1,744,19,3,50
,1,772,20,4,56
,1,805,21,5,66
,1,838,22,6,66
,1,877,23,7,78
,1,910,24,8,66
,1,977,25,9,134
,1,1016,26,10,78
,1,1051,27,11,70
,1,1080,28,12,58
,1,1119,29,13,78
,1,1158,30,14,78
,,,,,
28_3,-1,21,0,-19,84
,-1,63,1,-18,48
,-1,87,2,-17,46
,-1,110,3,-16,60
,-1,140,4,-15,80
,-1,180,5,-14,52
,-1,206,6,-13,36
,-1,224,7,-12,112
,-1,280,8,-11,42
,-1,301,9,-10,46
,-1,324,10,-9,76
,-1,362,11,-8,46
,-1,385,12,-7,82
,-1,426,13,-6,60
,-1,456,14,-5,42
,-1,477,15,-4,68
,-1,511,16,-3,54
,-1,538,17,-2,60
,-1,568,18,-1,24
,-1,580,19,0,
,1,621,20,0,
,1,672,21,1,102
,1,720,22,2,96
,1,749,23,3,58
,1,802,24,4,106
,1,837,25,5,70
,1,881,26,6,88
,1,927,27,7,92
,1,969,28,8,84
,1,1009,29,9,80
,1,1036,30,10,54
,,,,,
28_4,-1,17,0,-13,106
,-1,70,1,-12,64
,-1,102,2,-11,84
,-1,144,3,-10,74
,-1,181,4,-9,72
,-1,217,5,-8,88
,-1,261,6,-7,108
,-1,315,7,-6,66
,-1,348,8,-5,88
,-1,392,9,-4,82
,-1,433,10,-3,106
,-1,486,11,-2,106
,-1,539,12,-1,78
,-1,578,13,0,
,1,631,14,0,
,1,658,15,1,54
,1,695,16,2,74
,1,735,17,3,80
,1,783,18,4,96
,1,829,19,5,92
,1,867,20,6,76
,1,895,21,7,56
,1,928,22,8,66
,1,990,23,9,124
,1,1028,24,10,76
,1,1055,25,11,54
,,,,,
29_1,-1,31,0,-12,108
,-1,85,1,-11,42
,-1,106,2,-10,124
,-1,168,3,-9,60
,-1,198,4,-8,66
,-1,231,5,-7,72
,-1,267,6,-6,82
,-1,308,7,-5,106
,-1,361,8,-4,98
,-1,410,9,-3,84
,-1,452,10,-2,114
,-1,509,11,-1,104
,-1,561,12,0,
,1,623,13,0,
,1,671,14,1,96
,1,703,15,2,64
,1,758,16,3,110
,1,791,17,4,66
,1,835,18,5,88
,1,861,19,6,52
,1,889,20,7,56
,1,926,21,8,74
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
