 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0190-0388-0084:Pos16-2_t0190_c0002,478,498.038,83.743,388.947,190,1,2,465.063
2,ori_TxRed:0189-0391-0085:Pos16-2_t0189_c0002,438,494.626,84.749,391.221,189,0,3,465.652
3,ori_TxRed:0188-0378-0084:Pos16-2_t0188_c0002,709,500.819,83.958,378.522,188,0,4,465.054
4,ori_TxRed:0187-0382-0085:Pos16-2_t0187_c0002,662,498.630,85.201,383.458,187,0,5,465.580
5,ori_TxRed:0186-0386-0083:Pos16-2_t0186_c0002,526,498.740,82.814,386.410,186,0,6,465.728
6,ori_TxRed:0185-0389-0084:Pos16-2_t0185_c0002,501,500.828,83.835,388.773,185,0,7,466.123
7,ori_TxRed:0184-0367-0086:Pos16-2_t0184_c0002,893,504.665,86.467,368.269,184,0,8,465.928
8,ori_TxRed:0183-0378-0086:Pos16-2_t0183_c0002,769,506.861,86.181,377.314,183,0,9,466.286
9,ori_TxRed:0182-0382-0086:Pos16-2_t0182_c0002,682,509.274,86.016,381.390,182,0,10,466.386
10,ori_TxRed:0181-0385-0086:Pos16-2_t0181_c0002,605,511.203,86.342,385.302,181,0,11,466.190
11,ori_TxRed:0180-0389-0085:Pos16-2_t0180_c0002,528,510.112,85.447,388.609,180,0,12,466.255
12,ori_TxRed:0179-0372-0086:Pos16-2_t0179_c0002,881,514.715,85.865,373.126,179,0,13,466.283
13,ori_TxRed:0178-0377-0085:Pos16-2_t0178_c0002,762,516.912,85.017,376.447,178,0,14,466.041
14,ori_TxRed:0177-0376-0085:Pos16-2_t0177_c0002,730,513.400,85.193,376.661,177,0,15,466.604
15,ori_TxRed:0176-0383-0085:Pos16-2_t0176_c0002,562,515.763,84.890,385.175,176,0,16,466.174
16,ori_TxRed:0175-0386-0084:Pos16-2_t0175_c0002,448,519.754,83.948,386.236,175,0,17,467.430
17,ori_TxRed:0174-0389-0083:Pos16-2_t0174_c0002,389,515.923,83.048,389.989,174,0,18,468.972
18,ori_TxRed:0173-0390-0083:Pos16-2_t0173_c0002,393,516.041,83.215,390.378,173,0,19,468.189
19,ori_TxRed:0172-0391-0083:Pos16-2_t0172_c0002,361,512.432,82.694,392.326,172,0,20,467.955
20,ori_TxRed:0171-0391-0083:Pos16-2_t0171_c0002,274,516.515,82.813,392.170,171,0,21,468.047
21,ori_TxRed:0170-0396-0083:Pos16-2_t0170_c0002,286,512.378,82.894,395.346,170,0,22,468.154
22,ori_TxRed:0169-0393-0082:Pos16-2_t0169_c0002,279,510.283,82.667,393.264,169,0,23,467.372
23,ori_TxRed:0168-0396-0081:Pos16-2_t0168_c0002,217,513.005,81.868,396.689,168,0,24,466.923
24,ori_TxRed:0167-0399-0085:Pos16-2_t0167_c0002,268,506.388,84.934,399.633,167,0,25,467.146
25,ori_TxRed:0166-0400-0085:Pos16-2_t0166_c0002,240,506.346,84.945,400.451,166,0,26,466.951
26,ori_TxRed:0165-0390-0084:Pos16-2_t0165_c0002,368,509.851,82.984,391.910,165,0,27,467.164
27,ori_TxRed:0164-0395-0083:Pos16-2_t0164_c0002,300,510.233,82.296,395.858,164,0,28,467.220
28,ori_TxRed:0163-0394-0082:Pos16-2_t0163_c0002,247,513.551,81.589,396.150,163,0,29,466.889
29,ori_TxRed:0162-0397-0082:Pos16-2_t0162_c0002,237,512.363,81.565,398.254,162,0,30,466.776
30,ori_TxRed:0161-0398-0081:Pos16-2_t0161_c0002,206,513.044,81.413,398.410,161,0,31,467.889
31,ori_TxRed:0160-0399-0081:Pos16-2_t0160_c0002,188,508.032,81.519,399.782,160,0,32,469.286
32,ori_TxRed:0159-0387-0081:Pos16-2_t0159_c0002,366,514.391,81.565,386.931,159,0,33,469.577
33,ori_TxRed:0158-0391-0081:Pos16-2_t0158_c0002,290,513.721,80.635,390.874,158,0,34,468.752
34,ori_TxRed:0157-0392-0081:Pos16-2_t0157_c0002,253,512.818,81.436,392.794,157,0,35,469.022
35,ori_TxRed:0156-0397-0081:Pos16-2_t0156_c0002,216,513.593,80.879,397.509,156,0,36,467.671
36,ori_TxRed:0155-0398-0081:Pos16-2_t0155_c0002,212,510.948,81.547,398.077,155,0,37,467.073
37,ori_TxRed:0154-0384-0081:Pos16-2_t0154_c0002,403,510.444,81.375,384.075,154,0,38,467.428
38,ori_TxRed:0153-0385-0081:Pos16-2_t0153_c0002,355,510.707,80.941,384.495,153,0,39,466.605
39,ori_TxRed:0152-0388-0080:Pos16-2_t0152_c0002,355,505.163,80.767,388.674,152,0,40,465.984
40,ori_TxRed:0151-0392-0081:Pos16-2_t0151_c0002,265,512.215,81.162,391.529,151,0,41,466.004
41,ori_TxRed:0150-0398-0081:Pos16-2_t0150_c0002,216,509.773,81.201,397.373,150,0,42,466.230
42,ori_TxRed:0149-0400-0081:Pos16-2_t0149_c0002,177,512.379,80.998,399.395,149,0,43,466.217
43,ori_TxRed:0148-0399-0081:Pos16-2_t0148_c0002,175,514.794,80.797,399.171,148,0,44,466.444
44,ori_TxRed:0147-0387-0082:Pos16-2_t0147_c0002,381,510.871,81.633,387.157,147,0,45,466.354
45,ori_TxRed:0146-0392-0082:Pos16-2_t0146_c0002,292,514.274,81.911,392.982,146,0,46,467.437
