Slice,Area,file,id_number,TxRed
190,410,0921,2,54.77099999999996
189,381,0921,2,47.80199999999991
188,340,0921,2,46.32499999999999
187,271,0921,2,48.13199999999995
186,268,0921,2,45.638999999999896
185,248,0921,2,39.19900000000007
184,414,0921,2,44.25599999999997
183,339,0921,2,41.75900000000007
182,292,0921,2,47.16800000000006
181,331,0921,2,41.18299999999999
180,323,0921,2,43.139999999999986
179,284,0921,2,43.31400000000002
178,417,0921,2,47.946000000000026
177,334,0921,2,48.05200000000002
176,327,0921,2,44.39400000000006
175,295,0921,2,47.61200000000002
174,270,0921,2,42.24799999999999
173,244,0921,2,44.161
172,182,0921,2,41.678999999999974
171,456,0921,2,40.80000000000001
170,389,0921,2,40.222999999999956
169,357,0921,2,37.004999999999995
168,321,0921,2,35.31099999999998
167,278,0921,2,34.506000000000085
166,507,0921,2,37.93799999999999
165,447,0921,2,34.62900000000002
164,392,0921,2,32.47300000000001
163,372,0921,2,30.726
162,316,0921,2,32.03699999999998
161,529,0921,2,29.493999999999915
160,434,0921,2,30.81200000000007
159,766,0921,2,29.110999999999933
158,671,0921,2,31.19300000000004
157,578,0921,2,32.459
156,887,0921,2,23.218999999999994
155,779,0921,2,22.32099999999997
154,704,0921,2,22.170999999999992
153,1063,0921,2,26.334000000000003
152,949,0921,2,25.533999999999992
151,857,0921,2,27.427999999999997
150,763,0921,2,28.595000000000027
149,668,0921,2,23.302000000000078
148,904,0921,2,30.648999999999944
147,842,0921,2,30.04699999999997
146,742,0921,2,27.192000000000007
145,658,0921,2,24.36700000000002
144,986,0921,2,29.942999999999984
143,915,0921,2,28.878000000000043
142,844,0921,2,28.50299999999993
141,687,0921,2,26.631999999999948
140,640,0921,2,27.006999999999948
139,585,0921,2,26.730999999999995
138,776,0921,2,32.174000000000035
137,731,0921,2,30.51400000000001
136,686,0921,2,28.508000000000038
135,654,0921,2,28.461000000000013
134,588,0921,2,30.932000000000016
133,784,0921,2,35.31700000000001
132,728,0921,2,32.581999999999994
131,615,0921,2,34.06999999999999
130,613,0921,2,31.607000000000028
129,529,0921,2,30.004999999999995
128,458,0921,2,27.687999999999988
127,715,0921,2,35.41399999999999
126,633,0921,2,26.19900000000007
125,607,0921,2,33.803000000000054
124,910,0921,2,35.49000000000001
