Slice,Area,file,id_number,TxRed
190,236,1322,2,50.867999999999995
189,216,1322,2,38.952
188,171,1322,2,41.15899999999999
187,171,1322,2,44.14699999999999
186,142,1322,2,41.587000000000046
185,282,1322,2,47.75800000000004
184,245,1322,2,44.278999999999996
183,236,1322,2,45.182999999999936
182,237,1322,2,46.27499999999998
181,574,1322,2,45.62399999999997
180,532,1322,2,43.74400000000003
179,462,1322,2,47.75599999999997
178,455,1322,2,44.35500000000002
177,397,1322,2,45.724999999999966
176,765,1322,2,31.640000000000043
175,684,1322,2,28.468000000000075
174,607,1322,2,27.926999999999964
173,949,1322,2,31.410000000000025
172,860,1322,2,30.665999999999997
171,790,1322,2,29.180000000000007
170,726,1322,2,26.41500000000002
169,690,1322,2,23.952999999999975
168,1006,1322,2,27.451999999999998
167,923,1322,2,25.758000000000038
166,839,1322,2,24.99599999999998
165,760,1322,2,24.31299999999993
164,726,1322,2,26.241999999999962
163,1070,1322,2,31.19599999999997
162,980,1322,2,30.384000000000015
161,872,1322,2,30.605999999999995
160,781,1322,2,29.289999999999964
159,713,1322,2,29.586000000000013
158,1007,1322,2,36.73999999999995
157,952,1322,2,34.754999999999995
156,837,1322,2,33.293999999999926
155,730,1322,2,34.486999999999966
154,674,1322,2,33.88900000000001
153,634,1322,2,32.412000000000035
152,577,1322,2,30.87700000000001
151,905,1322,2,37.38499999999999
150,815,1322,2,36.811999999999955
149,740,1322,2,35.02600000000001
148,665,1322,2,33.58699999999999
147,673,1322,2,30.22800000000001
146,964,1322,2,31.94599999999997
145,853,1322,2,39.134000000000015
144,741,1322,2,39.77999999999997
143,673,1322,2,41.44
142,1003,1322,2,42.19900000000001
141,943,1322,2,39.49800000000005
140,864,1322,2,35.54400000000004
139,795,1322,2,32.54199999999997
138,721,1322,2,31.808999999999912
137,658,1322,2,31.37200000000007
136,582,1322,2,27.253000000000043
135,903,1322,2,27.444000000000017
134,789,1322,2,28.906000000000006
133,735,1322,2,27.988
132,606,1322,2,27.855999999999995
131,555,1322,2,27.358999999999924
130,855,1322,2,28.05000000000001
129,748,1322,2,32.10599999999994
128,670,1322,2,27.086000000000013
127,579,1322,2,29.212000000000046
126,527,1322,2,33.99399999999997
125,822,1322,2,38.81699999999995
124,703,1322,2,42.514999999999986
123,585,1322,2,42.06200000000007
122,903,1322,2,48.29299999999995
121,802,1322,2,50.228000000000065
120,746,1322,2,48.73499999999996
119,590,1322,2,52.478999999999985
118,536,1322,2,54.149
117,806,1322,2,64.44499999999994
116,742,1322,2,67.92899999999997
115,656,1322,2,71.00800000000004
114,579,1322,2,72.3719999999999
113,532,1322,2,71.92400000000004
112,499,1322,2,68.63900000000001
111,451,1322,2,71.75700000000006
110,411,1322,2,69.63400000000001
109,873,1322,2,90.26900000000006
108,843,1322,2,83.70699999999994
107,751,1322,2,84.62199999999996
106,736,1322,2,77.17099999999994
105,716,1322,2,74.07699999999994
104,643,1322,2,75.882
103,588,1322,2,75.68599999999998
102,569,1322,2,68.18699999999995
101,561,1322,2,59.803
100,534,1322,2,55.52600000000001
99,535,1322,2,50.17799999999994
98,532,1322,2,49.01900000000006
97,481,1322,2,47.60100000000011
96,437,1322,2,45.43399999999997
95,694,1322,2,47.269000000000005
94,607,1322,2,50.309999999999945
93,512,1322,2,42.99599999999998
92,532,1322,2,42.04400000000004
91,838,1322,2,37.56700000000001
90,730,1322,2,43.09400000000005
89,660,1322,2,42.83800000000002
88,554,1322,2,41.45300000000003
87,539,1322,2,43.09800000000001
86,848,1322,2,46.44200000000001
85,771,1322,2,50.587000000000046
84,658,1322,2,46.992999999999995
83,602,1322,2,51.47599999999994
82,540,1322,2,53.61799999999994
81,776,1322,2,65.70799999999997
80,698,1322,2,68.52700000000004
79,622,1322,2,64.19600000000003
78,536,1322,2,71.95900000000006
77,804,1322,2,81.30000000000001
76,730,1322,2,78.30800000000005
75,683,1322,2,81.51499999999999
74,665,1322,2,78.96900000000005
73,630,1322,2,77.35900000000004
72,591,1322,2,76.72700000000003
71,573,1322,2,71.78800000000001
70,531,1322,2,73.84700000000004
