No,Index,Frame,Age,Div_Age,Generation_time
,-1,469,15,-4,62
,-1,500,16,-3,62
,-1,531,17,-2,90
,-1,576,18,-1,34
,-1,593,19,0,
,1,640,20,0,
,1,693,21,1,106
,1,733,22,2,80
,1,798,23,3,130
,1,832,24,4,68
,1,873,25,5,82
,1,917,26,6,88
,1,941,27,7,48
,1,969,28,8,56
,1,1001,29,9,64
,1,1025,30,10,48
,1,1053,31,11,56
,1,1085,32,12,64
,1,1103,33,13,36
,1,1123,34,14,40
,1,1146,35,15,46
,1,1169,36,16,46
,1,1188,37,17,38
,1,1219,38,18,62
,,,,,
11_2,-1,14,0,-18,44
,-1,36,1,-17,58
,-1,65,2,-16,76
,-1,103,3,-15,130
,-1,168,4,-14,44
,-1,190,5,-13,62
,-1,221,6,-12,58
,-1,250,7,-11,50
,-1,275,8,-10,58
,-1,304,9,-9,74
,-1,341,10,-8,90
,-1,386,11,-7,40
,-1,406,12,-6,48
,-1,430,13,-5,102
,-1,481,14,-4,40
,-1,501,15,-3,60
,-1,531,16,-2,64
,-1,563,17,-1,72
,-1,599,18,0,
,1,641,19,0,
,1,667,20,1,52
,1,687,21,2,40
,1,715,22,3,56
,1,739,23,4,48
,1,768,24,5,58
,1,794,25,6,52
,1,826,26,7,64
,1,848,27,8,44
,1,879,28,9,62
,1,919,29,10,80
,1,941,30,11,44
,1,976,31,12,70
,1,1015,32,13,78
,1,1040,33,14,50
,1,1062,34,15,44
,1,1105,35,16,86
,1,1140,36,17,70
,1,1167,37,18,54
,1,1199,38,19,64
,,,,,
11_3,-1,37,0,-15,100
,-1,87,1,-14,102
,-1,138,2,-13,106
,-1,191,3,-12,78
,-1,230,4,-11,72
,-1,266,5,-10,74
,-1,303,6,-9,72
,-1,339,7,-8,44
,-1,361,8,-7,54
,-1,388,9,-6,76
,-1,426,10,-5,94
,-1,473,11,-4,82
,-1,514,12,-3,28
,-1,528,13,-2,40
,-1,548,14,-1,68
,-1,582,15,0,
,0,607,16,,
,1,647,17,0,
,1,684,18,1,74
,1,706,19,2,44
,1,724,20,3,36
,1,754,21,4,60
,1,798,22,5,88
,1,824,23,6,52
,1,873,24,7,98
,1,901,25,8,56
,1,933,26,9,64
,1,948,27,10,30
,1,963,28,11,30
,1,984,29,12,42
,1,1008,30,13,48
,1,1035,31,14,54
,1,1056,32,15,42
,1,1081,33,16,50
,1,1108,34,17,54
,1,1133,35,18,50
,1,1154,36,19,42
,1,1175,37,20,42
,1,1192,38,21,34
,,,,,
12_1,-1,21,0,-17,68
,-1,55,1,-16,44
,-1,77,2,-15,54
,-1,104,3,-14,64
,-1,136,4,-13,74
,-1,173,5,-12,74
,-1,210,6,-11,82
,-1,251,7,-10,56
,-1,279,8,-9,52
,-1,305,9,-8,76
,-1,343,10,-7,70
,-1,378,11,-6,52
,-1,404,12,-5,70
,-1,439,13,-4,96
,-1,487,14,-3,64
,-1,519,15,-2,48
,-1,543,16,-1,52
,-1,569,17,0,
,0,608,18,,
,1,655,19,0,
,1,689,20,1,68
,1,720,21,2,62
,1,741,22,3,42
,1,764,23,4,46
,1,801,24,5,74
,1,829,25,6,56
,1,858,26,7,58
,1,891,27,8,66
,1,919,28,9,56
,1,943,29,10,48
,1,962,30,11,38
,1,988,31,12,52
,1,1005,32,13,34
,1,1025,33,14,40
,1,1045,34,15,40
,1,1072,35,16,54
,1,1096,36,17,48
,1,1127,37,18,62
,1,1159,38,19,64
,1,1185,39,20,52
,,,,,
12_2,-1,41,0,-14,82
,-1,82,1,-13,134
,-1,149,2,-12,34
,-1,166,3,-11,58
,-1,195,4,-10,86
,-1,238,5,-9,94
,-1,285,6,-8,64
,-1,317,7,-7,58
,-1,346,8,-6,66
,-1,379,9,-5,68
,-1,413,10,-4,84
,-1,455,11,-3,62
,-1,486,12,-2,84
,-1,528,13,-1,112
,-1,584,14,0,
,1,624,15,0,
,1,665,16,1,82
,1,703,17,2,76
,1,740,18,3,74
,1,772,19,4,64
,1,806,20,5,68
,1,844,21,6,76
,1,864,22,7,40
,1,880,23,8,32
,1,901,24,9,42
,1,922,25,10,42
,1,956,26,11,68
,1,968,27,12,24
,1,987,28,13,38
,1,1002,29,14,30
,1,1022,30,15,40
,1,1054,31,16,64
,1,1083,32,17,58
,1,1116,33,18,66
,1,1151,34,19,70
,1,1179,35,20,56
,,,,,
12_3,-1,23,0,-14,72
,-1,59,1,-13,74
,-1,96,2,-12,118
,-1,155,3,-11,70
,-1,190,4,-10,70
,-1,225,5,-9,64
,-1,257,6,-8,42
,-1,278,7,-7,80
,-1,318,8,-6,146
,-1,391,9,-5,98
,-1,440,10,-4,124
,-1,502,11,-3,98
,-1,551,12,-2,46
,-1,574,13,-1,46
,-1,597,14,0,
,1,625,15,0,
,1,675,16,1,100
,1,715,17,2,80
,1,735,18,3,40
,1,758,19,4,46
,1,793,20,5,70
,1,822,21,6,58
,1,840,22,7,36
,1,867,23,8,54
,1,917,24,9,100
,1,964,25,10,94
,1,994,26,11,60
,1,1025,27,12,62
,1,1057,28,13,64
,1,1098,29,14,82
,1,1148,30,15,100
,1,1182,31,16,68
,,,,,
12_4,-1,30,0,-16,92
,-1,76,1,-15,60
,-1,106,2,-14,66
,-1,139,3,-13,76
,-1,177,4,-12,130
,-1,242,5,-11,54
,-1,269,6,-10,44
,-1,291,7,-9,64
,-1,323,8,-8,50
,-1,348,9,-7,96
,-1,396,10,-6,48
,-1,420,11,-5,46
,-1,443,12,-4,76
,-1,481,13,-3,88
,-1,525,14,-2,50
,-1,550,15,-1,74
,-1,587,16,0,
,0,613,17,,
,1,648,18,0,
,1,687,19,1,78
,1,732,20,2,90
,1,756,21,3,48
,1,807,22,4,102
,1,829,23,5,44
,1,852,24,6,46
,1,875,25,7,46
,1,895,26,8,40
,1,912,27,9,34
,1,931,28,10,38
,1,959,29,11,56
,1,995,30,12,72
,1,1029,31,13,68
,1,1059,32,14,60
,1,1086,33,15,54
,1,1120,34,16,68
,1,1141,35,17,42
,1,1169,36,18,56
,1,1208,37,19,78
,,,,,
16_1,-1,103,0,-13,58
,-1,132,1,-12,72
,-1,168,2,-11,92
,-1,214,3,-10,28
,-1,228,4,-9,40
,-1,248,5,-8,48
,-1,272,6,-7,74
,-1,309,7,-6,156
,-1,387,8,-5,70
,-1,422,9,-4,86
,-1,465,10,-3,86
,-1,508,11,-2,60
,-1,538,12,-1,106
,-1,591,13,0,
,0,609,14,,
,1,662,15,0,
,1,686,16,1,48
,1,721,17,2,70
,1,766,18,3,90
,1,798,19,4,64
,1,828,20,5,60
,1,864,21,6,72
,1,897,22,7,66
,1,938,23,8,82
,1,976,24,9,76
,1,1001,25,10,50
,1,1031,26,11,60
,1,1066,27,12,70
,1,1114,28,13,96
,1,1140,29,14,52
,1,1166,30,15,52
,1,1193,31,16,54
,1,1214,32,17,42
,,,,,
16_2,-1,21,0,-17,68
,-1,55,1,-16,56
,-1,83,2,-15,50
,-1,108,3,-14,76
,-1,146,4,-13,106
,-1,199,5,-12,104
,-1,251,6,-11,44
,-1,273,7,-10,44
,-1,295,8,-9,60
,-1,325,9,-8,48
,-1,349,10,-7,90
,-1,394,11,-6,54
,-1,421,12,-5,54
,-1,448,13,-4,52
,-1,474,14,-3,70
,-1,509,15,-2,62
,-1,540,16,-1,70
,-1,575,17,0,
,1,621,18,0,
,1,653,19,1,64
,1,682,20,2,58
,1,700,21,3,36
,1,732,22,4,64
,1,762,23,5,60
,1,782,24,6,40
,1,806,25,7,48
,1,827,26,8,42
,1,854,27,9,54
,1,879,28,10,50
,1,905,29,11,52
,1,929,30,12,48
,1,960,31,13,62
,1,990,32,14,60
,1,1005,33,15,30
,1,1034,34,16,58
,1,1064,35,17,60
,1,1088,36,18,48
,1,1111,37,19,46
,1,1130,38,20,38
,1,1148,39,21,36
,1,1164,40,22,32
,1,1185,41,23,42
,,,,,
17_1,-1,30,0,-18,118
,-1,89,1,-17,82
,-1,130,2,-16,52
,-1,156,3,-15,86
,-1,199,4,-14,40
,-1,219,5,-13,46
,-1,242,6,-12,56
,-1,270,7,-11,64
,-1,302,8,-10,44
,-1,324,9,-9,62
,-1,355,10,-8,52
,-1,381,11,-7,54
,-1,408,12,-6,32
,-1,424,13,-5,62
,-1,455,14,-4,72
,-1,491,15,-3,88
,-1,535,16,-2,56
,-1,563,17,-1,50
,-1,588,18,0,
,1,623,19,0,
,1,655,20,1,64
,1,690,21,2,70
,1,718,22,3,56
,1,745,23,4,54
,1,767,24,5,44
,1,794,25,6,54
,1,824,26,7,60
,1,849,27,8,50
,1,880,28,9,62
,1,902,29,10,44
,1,937,30,11,70
,1,959,31,12,44
,1,983,32,13,48
,1,1007,33,14,48
,1,1030,34,15,46
,1,1052,35,16,44
,1,1074,36,17,44
,1,1096,37,18,44
,1,1107,38,19,22
,1,1127,39,20,40
,1,1167,40,21,80
,,,,,
17_2,-1,35,0,-17,54
,-1,62,1,-16,66
,-1,95,2,-15,86
,-1,138,3,-14,68
,-1,172,4,-13,104
,-1,224,5,-12,62
,-1,255,6,-11,58
,-1,284,7,-10,56
,-1,312,8,-9,122
,-1,373,9,-8,60
,-1,403,10,-7,82
,-1,444,11,-6,40
,-1,464,12,-5,54
,-1,491,13,-4,54
,-1,518,14,-3,58
,-1,547,15,-2,52
,-1,573,16,-1,50
,-1,598,17,0,
,1,637,18,0,
,1,682,19,1,90
,1,700,20,2,36
,1,724,21,3,48
,1,746,22,4,44
,1,772,23,5,52
,1,803,24,6,62
,1,836,25,7,66
,1,877,26,8,82
,1,921,27,9,88
,1,954,28,10,66
,1,978,29,11,48
,1,1004,30,12,52
,1,1028,31,13,48
,1,1052,32,14,48
,1,1074,33,15,44
,1,1085,34,16,22
,1,1100,35,17,30
,1,1133,36,18,66
,1,1182,37,19,98
,,,,,
17_3,-1,165,0,-16,20
,-1,175,1,-15,24
,-1,187,2,-14,40
,-1,207,3,-13,46
,-1,230,4,-12,44
,-1,252,5,-11,40
,-1,272,6,-10,56
,-1,300,7,-9,54
,-1,327,8,-8,64
,-1,359,9,-7,52
,-1,385,10,-6,66
,-1,418,11,-5,64
,-1,450,12,-4,120
,-1,510,13,-3,66
,-1,543,14,-2,58
,-1,572,15,-1,52
,-1,598,16,0,
,1,625,17,0,
,1,661,18,1,72
,1,695,19,2,68
,1,717,20,3,44
,1,740,21,4,46
,1,772,22,5,64
,1,827,23,6,110
,1,862,24,7,70
,1,892,25,8,60
,1,920,26,9,56
,1,943,27,10,46
,1,968,28,11,50
,1,991,29,12,46
,1,1018,30,13,54
,1,1045,31,14,54
,1,1091,32,15,92
,1,1108,33,16,34
,1,1132,34,17,48
,1,1158,35,18,52
,1,1184,36,19,52
,1,1209,37,20,50
,,,,,
19_1,-1,15,0,-18,102
,-1,66,1,-17,58
,-1,95,2,-16,68
,-1,129,3,-15,58
,-1,158,4,-14,88
,-1,202,5,-13,66
,-1,235,6,-12,44
,-1,257,7,-11,68
,-1,291,8,-10,46
,-1,314,9,-9,46
,-1,337,10,-8,64
,-1,369,11,-7,32
,-1,385,12,-6,58
,-1,414,13,-5,92
,-1,460,14,-4,100
,-1,510,15,-3,60
,-1,540,16,-2,62
,-1,571,17,-1,56
,-1,599,18,0,
,1,635,19,0,
,1,670,20,1,70
,1,722,21,2,104
,1,768,22,3,92
,1,791,23,4,46
,1,812,24,5,42
,1,886,25,6,148
,1,927,26,7,82
,1,946,27,8,38
,1,972,28,9,52
,1,1000,29,10,56
,1,1019,30,11,38
,1,1033,31,12,28
,1,1052,32,13,38
,1,1081,33,14,58
,1,1119,34,15,76
,1,1165,35,16,92
,1,1189,36,17,48
,,,,,
19_2,-1,9,0,-20,82
,-1,50,1,-19,72
,-1,86,2,-18,74
,-1,123,3,-17,50
,-1,148,4,-16,82
,-1,189,5,-15,116
,-1,247,6,-14,44
,-1,269,7,-13,34
,-1,286,8,-12,42
,-1,307,9,-11,52
,-1,333,10,-10,60
,-1,363,11,-9,58
,-1,392,12,-8,30
,-1,407,13,-7,32
,-1,423,14,-6,50
,-1,448,15,-5,68
,-1,482,16,-4,54
,-1,509,17,-3,50
,-1,534,18,-2,48
,-1,558,19,-1,66
,-1,591,20,0,
,1,622,21,0,
,1,659,22,1,74
,1,691,23,2,64
,1,731,24,3,80
,1,770,25,4,78
,1,820,26,5,100
,1,842,27,6,44
,1,877,28,7,70
,1,908,29,8,62
,1,929,30,9,42
,1,953,31,10,48
,1,971,32,11,36
,1,986,33,12,30
,1,1009,34,13,46
,1,1030,35,14,42
,1,1069,36,15,78
,1,1105,37,16,72
,1,1149,38,17,88
,,,,,
19_3,-1,18,0,-17,54
