No,Index,Frame,Age,Div_Age,Generation_time
,-1,348,10,-8,78
,-1,387,11,-7,44
,-1,409,12,-6,68
,-1,443,13,-5,52
,-1,469,14,-4,38
,-1,488,15,-3,60
,-1,518,16,-2,42
,-1,539,17,-1,66
,-1,572,18,0,
,1,616,19,0,
,1,648,20,1,64
,1,681,21,2,66
,1,719,22,3,76
,1,739,23,4,40
,1,784,24,5,90
,1,814,25,6,60
,1,852,26,7,76
,1,884,27,8,64
,1,901,28,9,34
,1,931,29,10,60
,1,960,30,11,58
,1,991,31,12,62
,1,1035,32,13,88
,1,1062,33,14,54
,1,1090,34,15,56
,1,1111,35,16,42
,1,1140,36,17,58
,1,1193,37,18,106
,1,1231,38,19,76
,1,1270,39,20,78
,1,1296,40,21,52
,1,1313,41,22,34
,1,1347,42,23,68
,1,1382,43,24,70
,,,,,
21_2,-1,29,0,-19,58
,-1,58,1,-18,106
,-1,111,2,-17,82
,-1,152,3,-16,52
,-1,178,4,-15,72
,-1,214,5,-14,58
,-1,243,6,-13,44
,-1,265,7,-12,34
,-1,282,8,-11,34
,-1,299,9,-10,40
,-1,319,10,-9,50
,-1,344,11,-8,60
,-1,374,12,-7,120
,-1,434,13,-6,46
,-1,457,14,-5,62
,-1,488,15,-4,54
,-1,515,16,-3,46
,-1,538,17,-2,48
,-1,562,18,-1,48
,-1,586,19,0,
,1,619,20,0,
,1,655,21,1,72
,1,679,22,2,48
,1,703,23,3,48
,1,731,24,4,56
,1,751,25,5,40
,1,771,26,6,40
,1,819,27,7,96
,1,833,28,8,28
,1,860,29,9,54
,1,890,30,10,60
,1,922,31,11,64
,1,951,32,12,58
,1,989,33,13,76
,1,1013,34,14,48
,1,1043,35,15,60
,1,1056,36,16,26
,1,1080,37,17,48
,1,1107,38,18,54
,1,1128,39,19,42
,1,1152,40,20,48
,1,1183,41,21,62
,1,1211,42,22,56
,1,1252,43,23,82
,1,1292,44,24,80
,1,1335,45,25,86
,1,1366,46,26,62
,,,,,
21_3,-1,57,0,-16,52
,-1,83,1,-15,70
,-1,118,2,-14,62
,-1,149,3,-13,150
,-1,224,4,-12,84
,-1,266,5,-11,54
,-1,293,6,-10,66
,-1,326,7,-9,50
,-1,351,8,-8,36
,-1,369,9,-7,38
,-1,388,10,-6,58
,-1,417,11,-5,48
,-1,441,12,-4,58
,-1,470,13,-3,70
,-1,505,14,-2,80
,-1,545,15,-1,94
,-1,592,16,0,
,1,635,17,0,
,1,662,18,1,54
,1,681,19,2,38
,1,697,20,3,32
,1,727,21,4,60
,1,752,22,5,50
,1,785,23,6,66
,1,868,24,7,166
,1,921,25,8,106
,1,959,26,9,76
,1,993,27,10,68
,1,1015,28,11,44
,1,1034,29,12,38
,1,1055,30,13,42
,1,1085,31,14,60
,1,1124,32,15,78
,1,1148,33,16,48
,1,1169,34,17,42
,1,1201,35,18,64
,1,1224,36,19,46
,1,1248,37,20,48
,1,1274,38,21,52
,1,1308,39,22,68
,1,1339,40,23,62
,1,1371,41,24,64
,1,1389,42,25,36
,,,,,
22_1,-1,19,0,-18,84
,-1,61,1,-17,80
,-1,101,2,-16,44
,-1,123,3,-15,58
,-1,152,4,-14,62
,-1,183,5,-13,54
,-1,210,6,-12,80
,-1,250,7,-11,50
,-1,275,8,-10,52
,-1,301,9,-9,74
,-1,338,10,-8,54
,-1,365,11,-7,58
,-1,394,12,-6,92
,-1,440,13,-5,56
,-1,468,14,-4,56
,-1,496,15,-3,48
,-1,520,16,-2,62
,-1,551,17,-1,64
,-1,583,18,0,
,0,604,19,,
,1,628,20,0,
,1,647,21,1,38
,1,673,22,2,52
,1,695,23,3,44
,1,719,24,4,48
,1,766,25,5,94
,1,826,26,6,120
,1,850,27,7,48
,1,874,28,8,48
,1,902,29,9,56
,1,922,30,10,40
,1,945,31,11,46
,1,973,32,12,56
,1,1049,33,13,152
,1,1073,34,14,48
,1,1096,35,15,46
,1,1138,36,16,84
,1,1171,37,17,66
,1,1192,38,18,42
,1,1231,39,19,78
,1,1260,40,20,58
,1,1292,41,21,64
,1,1332,42,22,80
,1,1359,43,23,54
,1,1389,44,24,60
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
