Slice,Area,file,id_number,TxRed
819,269,0422,2,46.62399999999997
818,245,0422,2,46.54099999999994
817,179,0422,2,49.92399999999998
816,172,0422,2,48.18900000000002
815,176,0422,2,45.11400000000003
814,324,0422,2,46.11800000000005
813,302,0422,2,45.09800000000007
812,324,0422,2,44.777000000000044
811,236,0422,2,51.60000000000002
810,235,0422,2,42.295999999999935
809,227,0422,2,41.732000000000085
808,206,0422,2,48.02000000000004
807,195,0422,2,47.456000000000074
806,128,0422,2,49.233999999999924
805,303,0422,2,41.480999999999995
804,274,0422,2,44.65199999999999
803,229,0422,2,46.85900000000004
802,227,0422,2,47.516999999999996
801,236,0422,2,45.632000000000005
800,181,0422,2,44.650000000000034
799,339,0422,2,46.389999999999986
798,327,0422,2,45.44
797,305,0422,2,43.16699999999997
796,241,0422,2,40.17700000000002
795,342,0422,2,39.57900000000001
794,311,0422,2,26.68199999999996
793,262,0422,2,61.51700000000005
792,312,0422,2,36.702999999999975
791,274,0422,2,38.057000000000016
790,224,0422,2,39.379999999999995
789,495,0422,2,30.242999999999938
788,433,0422,2,30.062999999999988
787,406,0422,2,33.09000000000003
786,365,0422,2,34.73400000000004
785,392,0422,2,31.06600000000003
784,541,0422,2,37.561000000000035
783,560,0422,2,36.263000000000034
782,487,0422,2,35.82000000000005
781,444,0422,2,36.35299999999995
780,425,0422,2,36.84899999999999
779,405,0422,2,36.14099999999996
778,383,0422,2,32.99300000000005
777,526,0422,2,39.146000000000015
776,483,0422,2,37.48900000000003
775,430,0422,2,37.03899999999999
774,392,0422,2,38.93099999999998
773,443,0422,2,41.44400000000002
772,387,0422,2,40.384000000000015
771,377,0422,2,41.73000000000002
770,343,0422,2,43.80500000000001
769,374,0422,2,39.271000000000015
768,603,0422,2,38.297999999999945
767,514,0422,2,40.58800000000002
766,422,0422,2,40.12800000000004
765,359,0422,2,36.896000000000015
764,396,0422,2,40.63499999999999
763,422,0422,2,38.587000000000046
762,393,0422,2,35.764999999999986
761,348,0422,2,34.073000000000036
760,317,0422,2,35.238999999999976
759,311,0422,2,36.48299999999995
758,468,0422,2,37.11200000000002
757,414,0422,2,37.64499999999998
756,394,0422,2,36.87700000000001
755,371,0422,2,37.238999999999976
754,346,0422,2,37.186999999999955
753,580,0422,2,41.666
752,487,0422,2,42.724999999999966
751,480,0422,2,42.15499999999997
750,435,0422,2,42.64199999999994
749,358,0422,2,41.45600000000002
748,348,0422,2,38.75
747,327,0422,2,39.851000000000056
746,314,0422,2,41.03200000000004
745,274,0422,2,40.480999999999995
744,395,0422,2,38.666
743,409,0422,2,38.039999999999964
742,364,0422,2,39.71100000000001
741,360,0422,2,37.40199999999999
740,317,0422,2,38.31700000000001
739,309,0422,2,42.53299999999996
738,449,0422,2,39.95400000000001
737,441,0422,2,41.52499999999998
736,357,0422,2,46.90599999999995
735,349,0422,2,44.124000000000024
734,348,0422,2,41.81
733,330,0422,2,43.64300000000003
732,294,0422,2,41.20100000000002
731,263,0422,2,38.06799999999993
730,436,0422,2,40.101
729,372,0422,2,41.74399999999997
728,365,0422,2,39.11500000000001
727,326,0422,2,36.209
726,298,0422,2,34.76999999999998
725,285,0422,2,34.69799999999998
724,441,0422,2,35.90100000000001
723,449,0422,2,39.089999999999975
722,387,0422,2,36.03099999999995
721,351,0422,2,36.68399999999991
720,345,0422,2,34.56200000000007
719,321,0422,2,35.067000000000064
718,266,0422,2,38.83899999999994
717,489,0422,2,39.57900000000001
716,419,0422,2,38.620000000000005
715,432,0422,2,39.174000000000035
714,382,0422,2,42.34499999999997
713,556,0422,2,40.460999999999956
712,513,0422,2,39.745000000000005
711,445,0422,2,41.26400000000007
710,392,0422,2,42.571000000000026
709,380,0422,2,42.43200000000007
708,570,0422,2,53.07699999999994
707,515,0422,2,56.03000000000003
706,468,0422,2,56.31400000000002
705,438,0422,2,57.56999999999999
704,365,0422,2,63.76500000000004
703,622,0422,2,64.74000000000001
702,562,0422,2,64.719
701,558,0422,2,69.85300000000001
700,555,0422,2,64.11000000000001
699,544,0422,2,64.80799999999994
698,502,0422,2,65.25399999999996
697,552,0422,2,65.64099999999996
696,507,0422,2,64.98000000000002
695,461,0422,2,67.565
694,440,0422,2,69.219
693,410,0422,2,73.17799999999994
692,374,0422,2,75.30900000000003
691,389,0422,2,79.21999999999997
690,384,0422,2,77.74200000000002
689,365,0422,2,77.14100000000002
688,391,0422,2,78.48599999999999
687,345,0422,2,82.01999999999998
686,342,0422,2,74.64900000000006
685,334,0422,2,74.82999999999998
684,320,0422,2,70.46800000000007
683,321,0422,2,70.459
682,313,0422,2,63.50199999999995
681,287,0422,2,63.964
680,274,0422,2,61.303000000000054
679,249,0422,2,61.18000000000001
678,459,0422,2,55.360000000000014
677,449,0422,2,54.846000000000004
676,424,0422,2,48.17199999999997
675,375,0422,2,48.992000000000075
674,340,0422,2,50.37099999999998
673,302,0422,2,48.91500000000002
672,514,0422,2,53.56900000000002
671,478,0422,2,54.12800000000004
670,411,0422,2,59.29199999999997
669,400,0422,2,58.245000000000005
668,334,0422,2,60.68299999999999
667,297,0422,2,55.51800000000003
666,254,0422,2,58.39300000000003
665,247,0422,2,55.09099999999995
664,240,0422,2,57.52900000000005
663,363,0422,2,57.91900000000004
662,381,0422,2,57.218999999999994
661,315,0422,2,58.67599999999999
660,319,0422,2,53.97599999999994
659,298,0422,2,56.57499999999999
658,554,0422,2,56.30000000000001
657,480,0422,2,50.591999999999985
656,487,0422,2,53.19199999999995
655,471,0422,2,50.75599999999997
654,399,0422,2,52.14999999999998
653,365,0422,2,58.25999999999999
652,335,0422,2,51.67599999999999
651,334,0422,2,51.27999999999997
650,536,0422,2,55.202
649,484,0422,2,54.50799999999998
648,415,0422,2,54.990999999999985
647,425,0422,2,54.68399999999991
646,389,0422,2,53.002000000000066
645,586,0422,2,52.60600000000011
644,581,0422,2,53.65500000000003
643,548,0422,2,53.66500000000002
642,550,0422,2,52.90799999999996
641,511,0422,2,55.70599999999996
640,435,0422,2,53.97900000000004
639,432,0422,2,56.063000000000045
638,391,0422,2,58.678
637,334,0422,2,55.47700000000003
636,305,0422,2,53.499000000000024
635,322,0422,2,42.04599999999999
634,350,0422,2,36.934000000000026
633,471,0422,2,40.277000000000044
632,413,0422,2,42.48400000000004
631,415,0422,2,41.217999999999904
630,374,0422,2,41.132999999999925
629,378,0422,2,41.743999999999915
628,353,0422,2,43.26700000000005
627,456,0422,2,48.60700000000003
626,491,0422,2,46.51800000000003
625,440,0422,2,42.686000000000035
624,394,0422,2,51.938000000000045
623,360,0422,2,54.682000000000016
622,358,0422,2,51.88199999999995
621,314,0422,2,53.41199999999998
620,504,0422,2,59.63500000000005
619,463,0422,2,64.86899999999997
618,404,0422,2,64.21800000000002
617,336,0422,2,77.06599999999997
616,351,0422,2,73.11699999999996
615,332,0422,2,73.22300000000001
614,292,0422,2,76.28799999999995
613,245,0422,2,72.13600000000002
612,238,0422,2,67.50800000000004
611,206,0422,2,77.73799999999994
610,138,0422,2,78.96499999999997
609,197,0422,2,78.96800000000002
608,151,0422,2,81.64999999999998
607,150,0422,2,72.60499999999996
606,151,0422,2,79.32599999999996
605,106,0422,2,75.23000000000002
604,261,0422,2,80.27999999999997
603,234,0422,2,82.05800000000005
602,265,0422,2,77.78500000000003
601,244,0422,2,73.88800000000003
600,196,0422,2,72.445
599,234,0422,2,73.41399999999993
598,172,0422,2,67.20300000000003
597,151,0422,2,70.394
596,156,0422,2,67.01800000000003
595,353,0422,2,63.537000000000035
594,253,0422,2,66.05000000000001
593,257,0422,2,63.363
592,274,0422,2,68.81300000000005
591,206,0422,2,59.48900000000003
590,220,0422,2,67.94599999999997
589,201,0422,2,62.341000000000065
588,177,0422,2,62.37200000000007
587,303,0422,2,51.5
586,325,0422,2,51.21600000000001
585,273,0422,2,47.91700000000003
584,499,0422,2,59.12199999999996
583,504,0422,2,55.625
582,518,0422,2,54.932999999999936
581,443,0422,2,55.13299999999998
580,385,0422,2,57.839999999999975
579,395,0422,2,55.64300000000003
578,387,0422,2,57.273000000000025
577,335,0422,2,57.53100000000006
576,325,0422,2,60.172000000000025
575,447,0422,2,63.15100000000007
574,482,0422,2,65.31900000000002
573,432,0422,2,65.28599999999994
572,408,0422,2,63.19999999999999
571,380,0422,2,61.84599999999995
570,337,0422,2,60.78399999999999
569,353,0422,2,57.16900000000004
568,331,0422,2,57.34800000000007
567,327,0422,2,54.625999999999976
566,319,0422,2,54.14400000000006
565,282,0422,2,55.40100000000007
564,238,0422,2,55.06399999999991
563,241,0422,2,57.214
562,414,0422,2,56.82900000000001
561,379,0422,2,53.45900000000006
560,355,0422,2,51.79000000000002
559,312,0422,2,56.039000000000044
558,298,0422,2,52.85700000000003
557,289,0422,2,55.938000000000045
556,290,0422,2,50.351999999999975
555,447,0422,2,52.608999999999924
554,390,0422,2,54.164000000000044
553,379,0422,2,52.33499999999998
552,361,0422,2,47.652000000000044
551,319,0422,2,45.557999999999936
550,290,0422,2,42.57600000000002
549,255,0422,2,46.548
548,435,0422,2,43.84800000000001
547,369,0422,2,46.15500000000003
546,362,0422,2,49.261000000000024
545,338,0422,2,45.801999999999964
544,458,0422,2,47.76400000000001
543,477,0422,2,49.06999999999999
542,412,0422,2,49.94399999999996
541,403,0422,2,50.019000000000005
540,365,0422,2,53.88599999999997
539,277,0422,2,58.12900000000002
538,273,0422,2,59.46500000000003
537,410,0422,2,67.88200000000006
536,437,0422,2,63.85600000000005
535,380,0422,2,70.47999999999996
534,358,0422,2,65.988
533,331,0422,2,64.12699999999995
532,326,0422,2,60.16900000000004
531,307,0422,2,57.11500000000001
530,271,0422,2,54.42199999999997
529,231,0422,2,44.09099999999995
528,222,0422,2,37.986999999999966
527,215,0422,2,34.537999999999954
526,184,0422,2,37.96900000000005
525,190,0422,2,34.533000000000015
524,307,0422,2,41.884000000000015
523,285,0422,2,41.78699999999998
522,260,0422,2,40.983000000000004
521,248,0422,2,45.13099999999997
520,212,0422,2,37.087000000000046
519,229,0422,2,38.54800000000006
518,198,0422,2,35.68799999999999
517,291,0422,2,39.428000000000054
516,312,0422,2,38.58100000000002
