Slice,Area,file,id_number,TxRed
819,704,0822,2,30.700999999999965
818,658,0822,2,30.963000000000022
817,564,0822,2,29.901000000000067
816,582,0822,2,28.998000000000047
815,549,0822,2,26.15700000000004
814,520,0822,2,27.170000000000016
813,474,0822,2,27.16799999999995
812,534,0822,2,31.732999999999947
811,595,0822,2,34.55700000000007
810,592,0822,2,35.31900000000002
809,537,0822,2,35.83800000000002
808,533,0822,2,35.497999999999934
807,472,0822,2,35.250999999999976
806,636,0822,2,39.886999999999944
805,668,0822,2,38.605999999999995
804,558,0822,2,37.91699999999997
803,510,0822,2,36.136999999999944
802,530,0822,2,37.47500000000002
801,481,0822,2,35.76699999999994
800,518,0822,2,35.192000000000064
799,696,0822,2,36.629999999999995
798,658,0822,2,37.15100000000001
797,617,0822,2,36.888000000000034
796,579,0822,2,36.906999999999925
795,510,0822,2,36.87800000000004
794,513,0822,2,36.613999999999976
793,350,0822,2,50.38300000000004
792,455,0822,2,33.754999999999995
791,452,0822,2,35.353999999999985
790,424,0822,2,31.534999999999968
789,423,0822,2,31.726999999999975
788,378,0822,2,34.77600000000001
787,556,0822,2,38.18599999999998
786,497,0822,2,38.363000000000056
785,526,0822,2,36.54700000000008
784,512,0822,2,39.52899999999994
783,473,0822,2,39.30500000000001
782,463,0822,2,38.90799999999996
781,416,0822,2,38.28199999999998
780,360,0822,2,42.1339999999999
779,626,0822,2,45.031000000000006
778,581,0822,2,45.315999999999974
777,528,0822,2,46.210999999999956
776,456,0822,2,48.68199999999996
775,426,0822,2,46.74199999999996
774,425,0822,2,43.176000000000045
773,789,0822,2,47.464999999999975
772,664,0822,2,49.58100000000002
771,605,0822,2,54.17399999999998
770,538,0822,2,55.86400000000003
769,509,0822,2,60.978999999999985
768,473,0822,2,61.615999999999985
767,457,0822,2,58.04699999999997
766,468,0822,2,60.125
765,648,0822,2,68.084
764,631,0822,2,69.78200000000004
763,588,0822,2,66.918
762,552,0822,2,66.27699999999999
761,547,0822,2,63.82299999999998
760,497,0822,2,62.906000000000006
759,782,0822,2,65.03399999999993
758,689,0822,2,68.33099999999996
757,680,0822,2,68.38499999999999
756,629,0822,2,68.42099999999999
755,564,0822,2,65.51400000000001
754,520,0822,2,66.70000000000005
753,495,0822,2,65.31800000000004
752,481,0822,2,69.82199999999995
751,460,0822,2,66.656
750,432,0822,2,65.399
749,439,0822,2,63.625
748,420,0822,2,67.00900000000001
747,436,0822,2,65.13499999999999
746,402,0822,2,62.93000000000001
745,395,0822,2,58.771999999999935
744,712,0822,2,68.05800000000005
743,559,0822,2,68.37600000000003
742,565,0822,2,67.98900000000003
741,600,0822,2,65.23399999999998
740,475,0822,2,65.39499999999998
739,455,0822,2,67.33899999999994
738,445,0822,2,63.18099999999998
737,384,0822,2,61.82299999999998
736,619,0822,2,61.678999999999974
735,546,0822,2,58.706000000000074
734,534,0822,2,57.259000000000015
733,527,0822,2,58.33200000000005
732,462,0822,2,58.686999999999955
731,440,0822,2,59.19599999999997
730,402,0822,2,57.31
729,356,0822,2,63.20599999999996
728,650,0822,2,46.62899999999996
727,615,0822,2,44.325999999999965
726,624,0822,2,51.59600000000006
725,601,0822,2,50.68200000000007
724,927,0822,2,56.811999999999955
723,892,0822,2,53.938999999999965
722,847,0822,2,57.12899999999996
721,777,0822,2,57.474000000000046
720,754,0822,2,52.27499999999998
719,708,0822,2,55.011000000000024
718,661,0822,2,55.773000000000025
717,605,0822,2,53.90399999999994
716,570,0822,2,51.446999999999946
715,538,0822,2,53.48099999999994
714,772,0822,2,52.271000000000015
713,715,0822,2,49.38100000000003
712,722,0822,2,43.559000000000026
711,650,0822,2,43.41300000000007
710,627,0822,2,42.75
709,553,0822,2,41.438000000000045
708,482,0822,2,44.266999999999996
707,709,0822,2,45.88799999999992
706,631,0822,2,48.636999999999944
705,622,0822,2,49.61099999999999
704,589,0822,2,44.964999999999975
703,549,0822,2,47.05000000000001
702,519,0822,2,47.418000000000006
701,491,0822,2,42.38299999999998
700,440,0822,2,41.888000000000034
699,644,0822,2,42.811000000000035
698,615,0822,2,39.13300000000004
697,621,0822,2,37.26999999999998
696,554,0822,2,33.40899999999999
695,527,0822,2,30.314999999999998
694,503,0822,2,30.738000000000056
693,633,0822,2,35.05500000000001
692,608,0822,2,33.287999999999954
691,593,0822,2,29.894000000000005
690,599,0822,2,29.03800000000001
689,534,0822,2,26.391999999999996
688,458,0822,2,31.95300000000003
687,648,0822,2,29.97399999999999
686,633,0822,2,29.789000000000044
685,560,0822,2,26.309999999999945
684,531,0822,2,25.022000000000048
683,510,0822,2,24.509000000000015
682,762,0822,2,27.55000000000001
681,706,0822,2,27.517999999999972
680,638,0822,2,27.97100000000006
679,576,0822,2,27.632000000000005
678,568,0822,2,27.69999999999999
677,484,0822,2,27.930000000000007
