Slice,Area,file,id_number,TxRed
470,1160,0133,3,4.800999999999988
469,1086,0133,3,4.335000000000036
468,1148,0133,3,5.724999999999966
467,1132,0133,3,5.329000000000008
466,1116,0133,3,5.6310000000000855
465,1129,0133,3,5.978999999999985
464,1128,0133,3,5.68300000000005
461,1254,0133,3,7.978000000000009
460,1284,0133,3,8.793000000000006
459,1286,0133,3,7.1510000000000105
458,1301,0133,3,7.383999999999958
457,1108,0133,3,6.736999999999966
456,1164,0133,3,7.014999999999986
455,1174,0133,3,8.432000000000016
454,1278,0133,3,7.203000000000031
453,1216,0133,3,8.035999999999945
452,1254,0133,3,8.013000000000034
451,1298,0133,3,7.186999999999955
450,1176,0133,3,8.043999999999983
449,1211,0133,3,7.334000000000003
448,1347,0133,3,7.53000000000003
447,1323,0133,3,6.079000000000008
446,1255,0133,3,7.83400000000006
445,1237,0133,3,6.466000000000008
444,1277,0133,3,7.201000000000022
443,1253,0133,3,5.940999999999974
442,1337,0133,3,7.048999999999978
441,1192,0133,3,4.967000000000041
440,1233,0133,3,5.80299999999994
439,1269,0133,3,5.639000000000067
438,1298,0133,3,6.882000000000005
437,1255,0133,3,4.713999999999999
436,1340,0133,3,4.850999999999999
435,1459,0133,3,4.884999999999991
434,1359,0133,3,4.893000000000029
433,1299,0133,3,4.814999999999998
432,1361,0133,3,5.276999999999987
431,1312,0133,3,5.2970000000000255
430,1267,0133,3,3.182999999999936
429,1278,0133,3,4.312999999999931
428,1267,0133,3,5.000999999999976
427,1238,0133,3,3.6159999999999854
426,1199,0133,3,4.2379999999999995
425,1379,0133,3,3.9049999999999727
424,1227,0133,3,3.942999999999927
423,1254,0133,3,3.9499999999999886
422,1233,0133,3,4.467000000000098
421,1192,0133,3,3.224999999999966
420,1240,0133,3,4.015999999999963
419,1245,0133,3,4.523000000000025
418,1249,0133,3,4.44199999999995
417,1328,0133,3,4.391999999999939
416,1054,0133,3,4.157000000000039
415,1291,0133,3,4.650999999999954
414,1297,0133,3,4.826999999999998
413,1317,0133,3,4.123999999999967
412,1289,0133,3,4.751000000000033
411,1359,0133,3,5.843999999999937
