 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0190-0236-0080:Pos2-5_t0190_c0002,593,465.641,79.491,235.601,190,1,2,465.219
2,ori_TxRed:0189-0232-0080:Pos2-5_t0189_c0002,501,466.788,80.340,232.282,189,0,3,464.913
3,ori_TxRed:0188-0246-0081:Pos2-5_t0188_c0002,781,466.076,80.986,245.036,188,0,4,464.995
4,ori_TxRed:0187-0241-0080:Pos2-5_t0187_c0002,743,466.253,80.749,241.689,187,0,5,464.658
5,ori_TxRed:0186-0237-0080:Pos2-5_t0186_c0002,635,465.650,80.975,236.743,186,0,6,464.831
6,ori_TxRed:0185-0234-0081:Pos2-5_t0185_c0002,593,470.236,80.980,234.222,185,0,7,467.334
7,ori_TxRed:0184-0232-0080:Pos2-5_t0184_c0002,526,465.709,80.585,231.678,184,0,8,464.396
8,ori_TxRed:0183-0228-0080:Pos2-5_t0183_c0002,477,465.992,79.749,228.589,183,0,9,465.104
9,ori_TxRed:0182-0239-0080:Pos2-5_t0182_c0002,687,467.285,79.713,239.680,182,0,10,465.056
10,ori_TxRed:0181-0236-0080:Pos2-5_t0181_c0002,624,465.575,79.572,236.254,181,0,11,464.771
11,ori_TxRed:0180-0232-0080:Pos2-5_t0180_c0002,606,465.008,79.554,231.253,180,0,12,465.098
12,ori_TxRed:0179-0231-0079:Pos2-5_t0179_c0002,520,465.387,79.487,231.073,179,0,13,464.214
13,ori_TxRed:0178-0231-0080:Pos2-5_t0178_c0002,479,468.480,79.717,229.949,178,0,14,466.243
14,ori_TxRed:0177-0228-0079:Pos2-5_t0177_c0002,446,465.641,79.745,227.601,177,0,15,464.986
15,ori_TxRed:0176-0237-0079:Pos2-5_t0176_c0002,681,467.079,79.388,237.231,176,0,16,464.789
16,ori_TxRed:0175-0235-0079:Pos2-5_t0175_c0002,655,466.258,79.264,235.377,175,0,17,464.447
17,ori_TxRed:0174-0233-0079:Pos2-5_t0174_c0002,578,464.173,79.444,233.782,174,0,18,464.593
18,ori_TxRed:0173-0232-0079:Pos2-5_t0173_c0002,528,465.822,79.464,232.506,173,0,19,464.583
19,ori_TxRed:0172-0226-0079:Pos2-5_t0172_c0002,443,468.273,79.468,226.895,172,0,20,464.667
20,ori_TxRed:0171-0241-0079:Pos2-5_t0171_c0002,715,465.862,79.165,240.704,171,0,21,464.764
21,ori_TxRed:0170-0237-0079:Pos2-5_t0170_c0002,646,467.102,79.327,237.449,170,0,22,464.455
22,ori_TxRed:0169-0232-0079:Pos2-5_t0169_c0002,564,467.051,79.577,232.551,169,0,23,464.526
23,ori_TxRed:0168-0231-0080:Pos2-5_t0168_c0002,505,466.529,79.659,230.953,168,0,24,464.802
24,ori_TxRed:0167-0229-0080:Pos2-5_t0167_c0002,434,465.537,79.957,229.415,167,0,25,465.413
25,ori_TxRed:0166-0224-0079:Pos2-5_t0166_c0002,378,464.196,80.010,223.155,166,0,26,464.840
26,ori_TxRed:0165-0235-0079:Pos2-5_t0165_c0002,650,465.406,79.312,235.603,165,0,27,464.755
27,ori_TxRed:0164-0233-0079:Pos2-5_t0164_c0002,626,465.099,79.128,232.906,164,0,28,464.861
28,ori_TxRed:0163-0229-0079:Pos2-5_t0163_c0002,514,465.957,79.417,229.860,163,0,29,464.596
29,ori_TxRed:0162-0230-0079:Pos2-5_t0162_c0002,484,466.264,79.446,229.503,162,0,30,464.393
30,ori_TxRed:0161-0225-0079:Pos2-5_t0161_c0002,432,466.431,79.563,225.307,161,0,31,464.586
31,ori_TxRed:0160-0223-0080:Pos2-5_t0160_c0002,402,466.060,79.928,223.314,160,0,32,464.584
32,ori_TxRed:0159-0222-0080:Pos2-5_t0159_c0002,383,467.240,80.042,221.926,159,0,33,465.031
33,ori_TxRed:0158-0220-0080:Pos2-5_t0158_c0002,336,466.137,79.988,220.596,158,0,34,464.613
34,ori_TxRed:0157-0223-0080:Pos2-5_t0157_c0002,320,466.347,80.136,222.450,157,0,35,465.024
35,ori_TxRed:0156-0229-0080:Pos2-5_t0156_c0002,512,467.225,80.507,228.927,156,0,36,465.188
36,ori_TxRed:0155-0229-0079:Pos2-5_t0155_c0002,472,466.119,79.770,229.146,155,0,37,464.307
37,ori_TxRed:0154-0226-0080:Pos2-5_t0154_c0002,419,464.936,80.063,226.010,154,0,38,463.780
38,ori_TxRed:0153-0222-0080:Pos2-5_t0153_c0002,381,463.606,80.348,222.848,153,0,39,464.070
39,ori_TxRed:0152-0222-0080:Pos2-5_t0152_c0002,336,466.429,80.051,222.799,152,0,40,464.010
40,ori_TxRed:0151-0222-0080:Pos2-5_t0151_c0002,314,465.968,80.325,221.901,151,0,41,464.402
