 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_TxRed:0190-0269-0082:Pos19-5_t0190_c0002,503,458.730,81.856,270.697,190,1,2,460.446
2,ori_TxRed:0189-0268-0081:Pos19-5_t0189_c0002,466,459.176,81.689,270.326,189,0,3,460.616
3,ori_TxRed:0188-0261-0082:Pos19-5_t0188_c0002,554,458.287,81.380,264.845,188,0,4,459.849
4,ori_TxRed:0187-0263-0082:Pos19-5_t0187_c0002,544,460.844,81.545,266.205,187,0,5,460.080
5,ori_TxRed:0186-0267-0082:Pos19-5_t0186_c0002,487,458.532,81.857,270.484,186,0,6,460.249
6,ori_TxRed:0185-0270-0082:Pos19-5_t0185_c0002,438,459.171,81.546,272.135,185,0,7,460.443
7,ori_TxRed:0184-0269-0081:Pos19-5_t0184_c0002,461,459.822,81.096,271.839,184,0,8,460.389
8,ori_TxRed:0183-0270-0082:Pos19-5_t0183_c0002,438,460.274,82.149,271.162,183,0,9,460.867
9,ori_TxRed:0182-0272-0082:Pos19-5_t0182_c0002,408,457.828,82.013,273.015,182,0,10,460.678
10,ori_TxRed:0181-0264-0082:Pos19-5_t0181_c0002,572,460.395,81.201,266.386,181,0,11,460.761
11,ori_TxRed:0180-0270-0082:Pos19-5_t0180_c0002,462,459.260,81.962,272.267,180,0,12,461.059
12,ori_TxRed:0179-0269-0082:Pos19-5_t0179_c0002,462,461.229,81.508,272.098,179,0,13,460.635
13,ori_TxRed:0178-0270-0082:Pos19-5_t0178_c0002,428,458.629,81.873,272.001,178,0,14,460.833
14,ori_TxRed:0177-0268-0083:Pos19-5_t0177_c0002,392,457.133,82.450,271.723,177,0,15,460.705
15,ori_TxRed:0176-0271-0082:Pos19-5_t0176_c0002,394,459.985,81.754,272.282,176,0,16,460.942
16,ori_TxRed:0175-0260-0082:Pos19-5_t0175_c0002,633,462.081,81.321,263.037,175,0,17,461.724
17,ori_TxRed:0174-0263-0082:Pos19-5_t0174_c0002,489,459.564,82.249,267.299,174,0,18,461.610
18,ori_TxRed:0173-0270-0081:Pos19-5_t0173_c0002,481,459.796,80.896,271.786,173,0,19,461.572
19,ori_TxRed:0172-0275-0080:Pos19-5_t0172_c0002,430,460.844,80.143,276.529,172,0,20,461.598
20,ori_TxRed:0171-0270-0081:Pos19-5_t0171_c0002,303,460.789,80.813,271.895,171,0,21,461.012
21,ori_TxRed:0170-0295-0081:Pos19-5_t0170_c0002,701,461.485,81.219,297.152,170,0,22,462.495
22,ori_TxRed:0169-0297-0080:Pos19-5_t0169_c0002,673,459.856,80.809,297.614,169,0,23,461.986
23,ori_TxRed:0168-0301-0080:Pos19-5_t0168_c0002,587,459.656,80.861,302.394,168,0,24,461.427
24,ori_TxRed:0167-0287-0081:Pos19-5_t0167_c0002,909,461.114,81.380,288.790,167,0,25,461.265
25,ori_TxRed:0166-0293-0081:Pos19-5_t0166_c0002,881,459.464,81.317,294.143,166,0,26,461.397
26,ori_TxRed:0165-0296-0080:Pos19-5_t0165_c0002,809,460.100,81.609,296.121,165,0,27,461.479
