Slice,Area,file,id_number,TxRed
447,2129,0913,1,1.7779999999999632
446,2046,0913,1,2.548999999999978
445,1997,0913,1,2.1499999999999773
444,1995,0913,1,2.2930000000000064
443,1886,0913,1,1.3389999999999418
442,1884,0913,1,1.511000000000024
441,1820,0913,1,1.9040000000000532
440,1785,0913,1,1.4700000000000273
439,1699,0913,1,1.6319999999999482
438,1696,0913,1,2.209000000000003
437,1687,0913,1,1.8690000000000282
436,1584,0913,1,2.51299999999992
435,1599,0913,1,1.5020000000000664
434,1535,0913,1,1.7989999999999782
433,1540,0913,1,1.54200000000003
432,1478,0913,1,1.336999999999989
431,1470,0913,1,1.8799999999999955
430,1401,0913,1,1.8029999999999404
429,1399,0913,1,1.632000000000005
428,1347,0913,1,1.5960000000000036
427,1322,0913,1,2.323000000000036
426,1321,0913,1,2.120999999999981
425,1261,0913,1,2.2159999999999513
424,1285,0913,1,1.636000000000024
423,1263,0913,1,2.1429999999999154
422,1263,0913,1,2.038000000000011
421,1258,0913,1,1.1599999999999682
420,1235,0913,1,1.2349999999999568
419,1234,0913,1,1.6680000000000064
418,1244,0913,1,0.5399999999999636
417,1223,0913,1,1.1219999999999573
416,1187,0913,1,1.8920000000000528
415,1221,0913,1,1.6620000000000346
414,1148,0913,1,0.7379999999999427
413,1136,0913,1,0.8059999999999832
412,1144,0913,1,1.6440000000000055
411,1209,0913,1,1.0990000000000464
410,1133,0913,1,1.36099999999999
409,1085,0913,1,1.8330000000000268
408,1044,0913,1,1.7730000000000246
407,1088,0913,1,1.2909999999999968
406,1071,0913,1,1.3439999999999372
405,1023,0913,1,1.6190000000000282
404,1013,0913,1,1.3770000000000095
403,1015,0913,1,1.1910000000000878
402,1037,0913,1,0.5
401,1024,0913,1,0.9549999999999841
400,996,0913,1,2.1200000000000045
399,985,0913,1,1.257000000000005
398,951,0913,1,0.9850000000000136
397,1017,0913,1,0.6369999999999436
396,998,0913,1,0.7599999999999909
395,981,0913,1,1.492999999999995
394,954,0913,1,1.2469999999999573
393,949,0913,1,1.424000000000035
392,964,0913,1,0.5190000000000055
391,949,0913,1,0.5929999999999609
