Slice,Area,file,id_number,TxRed,YFP
476,203,3001,0,63.80200000000002,97.65100000000007
475,195,3001,0,53.847999999999956,85.38100000000003
474,175,3001,0,62.71199999999999,88.83999999999997
473,454,3001,0,56.45900000000006,85.12600000000003
472,509,3001,0,56.61099999999999,86.19199999999995
471,514,3001,0,58.745000000000005,87.40599999999995
470,432,3001,0,60.00299999999993,91.832
469,446,3001,0,60.05200000000008,88.00699999999995
468,406,3001,0,60.24599999999998,93.64499999999998
467,369,3001,0,62.69799999999998,91.67399999999998
466,370,3001,0,56.84899999999999,90.83799999999997
465,366,3001,0,60.511000000000024,91.54699999999997
464,357,3001,0,60.07900000000001,87.09200000000004
463,250,3001,0,68.84500000000003,90.11399999999998
462,221,3001,0,68.971,108.18599999999998
461,530,3001,0,68.26699999999994,103.05599999999998
460,508,3001,0,69.56399999999991,101.30899999999997
459,536,3001,0,66.096,103.92000000000002
458,494,3001,0,63.115999999999985,97.77399999999994
457,470,3001,0,61.273000000000025,99.04300000000006
456,462,3001,0,57.08499999999998,87.94399999999996
455,480,3001,0,55.363,83.24499999999995
454,426,3001,0,54.10000000000002,86.35200000000003
453,391,3001,0,56.83200000000005,89.87600000000003
452,370,3001,0,62.148000000000025,88.53099999999995
451,392,3001,0,59.24300000000005,88.709
450,393,3001,0,59.172999999999945,91.52600000000007
449,289,3001,0,63.01800000000003,93.52399999999989
448,254,3001,0,66.28600000000012,86.62299999999999
447,276,3001,0,61.28499999999997,74.16999999999996
446,632,3001,0,70.73599999999999,89.64000000000004
445,602,3001,0,74.85699999999997,88.40200000000004
444,583,3001,0,69.48899999999998,91.06200000000001
443,532,3001,0,75.51100000000002,94.18100000000004
442,516,3001,0,75.406,92.63
441,524,3001,0,75.94600000000008,91.394
440,432,3001,0,76.3370000000001,91.44299999999998
439,462,3001,0,73.51499999999999,85.46700000000004
438,493,3001,0,65.19399999999996,80.99000000000001
437,478,3001,0,68.89600000000007,75.2519999999999
436,443,3001,0,65.63200000000006,76.15300000000002
435,423,3001,0,64.68500000000006,73.50699999999995
434,416,3001,0,59.71999999999997,70.91999999999996
433,382,3001,0,62.44200000000001,74.30700000000002
432,377,3001,0,60.90299999999996,69.4369999999999
431,361,3001,0,57.158000000000015,66.70299999999997
430,358,3001,0,57.289000000000044,67.28500000000003
429,348,3001,0,55.69900000000001,65.11500000000001
428,362,3001,0,52.637,68.28900000000004
427,722,3001,0,57.759000000000015,77.33199999999994
426,686,3001,0,59.37300000000005,75.34499999999997
425,662,3001,0,55.09100000000001,77.78500000000003
424,619,3001,0,55.887,74.8529999999999
423,618,3001,0,55.37600000000003,75.86400000000003
422,621,3001,0,52.93600000000009,70.25499999999994
421,622,3001,0,49.75799999999998,69.93199999999996
420,602,3001,0,49.16300000000001,69.28800000000001
419,583,3001,0,46.52400000000006,68.582
418,555,3001,0,49.834,66.91899999999998
417,551,3001,0,48.815999999999974,67.68599999999998
416,501,3001,0,49.709,68.03000000000003
415,498,3001,0,50.84199999999993,72.58500000000004
414,476,3001,0,47.59499999999997,68.48199999999997
413,454,3001,0,50.32499999999999,73.964
412,471,3001,0,48.599000000000046,70.024
411,452,3001,0,50.238999999999976,68.10600000000005
410,461,3001,0,50.396000000000015,69.327
409,449,3001,0,48.710000000000036,72.18900000000002
408,445,3001,0,53.06299999999993,72.16300000000001
407,444,3001,0,51.938000000000045,72.29799999999994
406,496,3001,0,48.38299999999998,71.83800000000008
405,449,3001,0,48.83299999999991,72.84200000000004
404,448,3001,0,51.64299999999997,75.17799999999994
403,413,3001,0,54.870000000000005,77.565
402,412,3001,0,52.61400000000003,77.04899999999998
401,418,3001,0,55.37300000000005,73.38400000000007
400,442,3001,0,57.59199999999993,77.20100000000002
399,415,3001,0,59.567999999999984,81.32499999999999
398,432,3001,0,67.60499999999996,93.77199999999999
397,378,3001,0,64.15699999999998,93.54900000000009
396,379,3001,0,67.52300000000008,96.29400000000004
395,383,3001,0,66.85300000000001,87.66400000000004
393,281,3001,0,19.561999999999898,-11.81000000000006
392,283,3001,0,69.68500000000006,84.12
391,320,3001,0,65.65099999999995,88.20999999999998
390,298,3001,0,71.47900000000004,86.07300000000004
389,299,3001,0,61.896999999999935,86.66400000000004
388,279,3001,0,70.49699999999996,84.42699999999996
387,247,3001,0,73.36399999999998,86.89999999999998
386,252,3001,0,79.185,88.02099999999996
385,241,3001,0,74.46300000000008,85.863
384,213,3001,0,78.80200000000008,92.457
383,209,3001,0,83.78699999999992,92.74699999999996
382,210,3001,0,79.69900000000007,86.61999999999995
381,187,3001,0,80.21699999999993,93.168
380,204,3001,0,79.51800000000003,85.87299999999999
379,200,3001,0,83.923,89.61000000000001
378,194,3001,0,83.14499999999998,82.745
377,500,3001,0,90.25199999999995,95.90199999999999
376,482,3001,0,91.21399999999994,95.82900000000001
375,493,3001,0,91.04800000000006,99.459
374,467,3001,0,93.03300000000002,95.45400000000001
373,493,3001,0,92.43200000000002,92.84000000000003
372,447,3001,0,91.27499999999998,98.06800000000004
371,445,3001,0,94.94299999999993,95.892
370,392,3001,0,96.08999999999997,97.043
369,399,3001,0,95.52400000000006,97.15699999999998
368,469,3001,0,85.29599999999994,88.80700000000007
367,786,3001,0,99.44900000000001,99.62399999999991
366,761,3001,0,98.07099999999991,102.59400000000005
365,734,3001,0,100.043,101.46199999999993
364,686,3001,0,99.017,98.50400000000002
363,676,3001,0,99.85399999999998,101.13900000000007
362,661,3001,0,99.12099999999998,105.47899999999998
361,614,3001,0,98.512,101.26800000000009
360,585,3001,0,101.04199999999997,101.88600000000002
359,530,3001,0,98.67699999999996,106.24599999999992
358,555,3001,0,93.10699999999997,109.83500000000004
357,540,3001,0,97.404,101.92500000000001
356,511,3001,0,94.41699999999997,102.644
355,458,3001,0,96.93700000000001,102.21700000000004
354,459,3001,0,88.67800000000005,90.72300000000001
353,457,3001,0,85.02699999999993,88.07099999999997
352,424,3001,0,85.596,95.76600000000002
351,424,3001,0,87.673,89.78499999999997
350,384,3001,0,80.40999999999997,82.75099999999998
349,388,3001,0,79.88999999999999,89.07
348,438,3001,0,84.5,91.82399999999996
347,392,3001,0,79.14600000000002,89.48800000000006
346,359,3001,0,74.60699999999991,88.06700000000001
345,359,3001,0,73.98399999999998,81.11400000000003
344,378,3001,0,69.055,81.661
343,685,3001,0,70.55600000000004,89.57400000000001
342,665,3001,0,65.61400000000003,91.97100000000006
341,570,3001,0,63.78399999999999,82.92600000000004
340,560,3001,0,60.096000000000004,84.25600000000003
339,534,3001,0,57.20799999999997,81.195
338,487,3001,0,59.271000000000015,81.69700000000006
337,467,3001,0,54.16500000000002,82.56900000000002
336,413,3001,0,53.59000000000003,81.59599999999995
335,374,3001,0,53.80599999999998,92.42099999999994
334,328,3001,0,52.07499999999999,82.16699999999992
333,321,3001,0,53.77899999999994,80.62299999999999
332,276,3001,0,53.89900000000006,85.09099999999995
331,252,3001,0,55.61900000000003,89.76700000000005
330,205,3001,0,57.08099999999996,91.35000000000002
329,473,3001,0,59.658000000000015,110.0979999999999
328,461,3001,0,58.954999999999984,105.10000000000002
327,341,3001,0,65.12799999999999,110.68
326,343,3001,0,68.56000000000006,109.22400000000005
325,298,3001,0,69.99899999999997,109.61099999999993
324,294,3001,0,67.24699999999996,103.54599999999994
323,276,3001,0,67.77699999999993,104.81699999999995
322,230,3001,0,69.18899999999996,112.92000000000007
321,194,3001,0,69.75499999999994,106.07800000000003
320,208,3001,0,67.31700000000001,98.69600000000003
319,196,3001,0,71.09900000000005,104.90999999999997
318,170,3001,0,77.24099999999999,103.66100000000006
317,138,3001,0,87.10699999999997,129.344
316,144,3001,0,88.82,127.15499999999997
315,136,3001,0,80.01999999999998,122.47900000000004
314,124,3001,0,85.24799999999999,119.09999999999997
