Slice,Area,file,id_number,TxRed,YFP
476,593,0912,1,119.53200000000004,79.81599999999997
475,590,0912,1,114.11400000000003,77.70099999999991
474,602,0912,1,115.00600000000003,79.72699999999998
473,595,0912,1,116.065,82.66899999999998
472,573,0912,1,119.68900000000002,85.63199999999995
471,595,0912,1,118.68500000000006,81.19600000000003
470,603,0912,1,116.33400000000006,82.18099999999998
469,615,0912,1,112.46599999999995,79.22300000000007
468,596,0912,1,119.92099999999994,82.27800000000002
467,585,0912,1,122.04400000000004,84.62100000000004
466,562,0912,1,124.78899999999999,85.40000000000003
465,585,0912,1,123.56399999999991,86.37299999999999
464,611,0912,1,118.24900000000002,81.22900000000004
463,600,0912,1,121.68699999999995,83.01799999999997
462,589,0912,1,115.79299999999995,86.755
461,605,0912,1,119.32499999999999,84.13399999999996
460,627,0912,1,114.84399999999994,77.41700000000003
459,615,0912,1,115.84600000000006,81.58600000000001
458,616,0912,1,117.78300000000002,80.50599999999991
457,610,0912,1,119.45399999999995,78.38900000000001
456,597,0912,1,121.19,84.83599999999996
455,601,0912,1,121.36999999999995,81.99599999999992
454,601,0912,1,119.76700000000005,83.40499999999997
453,619,0912,1,117.007,81.52799999999996
452,601,0912,1,123.65100000000001,81.52300000000002
451,613,0912,1,121.719,83.88700000000006
450,629,0912,1,114.51299999999992,82.29000000000002
449,609,0912,1,119.13399999999996,80.69000000000005
448,598,0912,1,117.43199999999996,81.57499999999999
447,617,0912,1,120.75599999999991,81.0220000000001
446,613,0912,1,117.16000000000003,80.07399999999996
445,607,0912,1,122.36200000000002,81.02600000000001
444,607,0912,1,120.96499999999997,85.56
443,623,0912,1,120.33399999999995,82.68700000000001
442,597,0912,1,120.47399999999993,84.22200000000004
441,606,0912,1,121.98700000000008,83.14299999999997
440,609,0912,1,119.77300000000002,86.36500000000001
439,590,0912,1,122.32100000000003,84.077
438,610,0912,1,120.71399999999994,83.30099999999993
437,601,0912,1,119.62499999999994,88.72899999999998
436,607,0912,1,122.695,83.27499999999998
435,610,0912,1,119.43099999999993,82.20999999999998
434,593,0912,1,119.95199999999994,84.93400000000003
433,586,0912,1,124.94600000000003,84.37900000000002
432,593,0912,1,121.19599999999997,84.74400000000003
431,581,0912,1,123.74900000000002,87.40400000000005
430,590,0912,1,125.54100000000005,88.68900000000008
429,602,0912,1,125.0270000000001,88.113
428,568,0912,1,126.09899999999993,89.14799999999997
427,578,0912,1,125.53899999999999,86.274
426,586,0912,1,123.11899999999997,88.17300000000006
425,589,0912,1,124.47300000000001,88.76599999999996
424,547,0912,1,131.1930000000001,90.42300000000006
423,598,0912,1,125.1570000000001,86.70299999999997
422,584,0912,1,127.23499999999996,90.30399999999997
421,565,0912,1,127.43500000000006,89.64300000000003
420,587,0912,1,125.10700000000003,85.16199999999998
419,583,0912,1,120.39999999999998,89.57799999999992
418,611,0912,1,121.78700000000003,84.73700000000008
417,583,0912,1,125.28000000000003,89.15899999999999
416,564,0912,1,126.70400000000006,88.63100000000003
415,604,0912,1,124.16499999999996,89.27500000000003
414,602,0912,1,121.98699999999991,90.02900000000005
413,589,0912,1,125.01399999999995,87.269
412,590,0912,1,120.108,87.87400000000008
411,601,0912,1,122.67200000000008,90.02700000000004
410,564,0912,1,127.13399999999996,93.02400000000006
409,590,0912,1,128.48099999999994,90.30599999999998
408,590,0912,1,123.38800000000003,89.76299999999998
407,593,0912,1,126.15299999999996,90.8660000000001
406,614,0912,1,123.70499999999998,87.53500000000003
405,618,0912,1,123.23700000000002,88.07099999999997
404,596,0912,1,126.87,87.97900000000004
403,583,0912,1,121.63900000000001,93.57999999999998
402,585,0912,1,127.81899999999996,89.96299999999997
401,595,0912,1,125.26600000000002,93.74700000000001
400,600,0912,1,126.59100000000001,91.89600000000002
399,584,0912,1,128.175,94.56599999999997
398,573,0912,1,127.32699999999994,93.50800000000004
397,598,0912,1,126.59500000000003,94.15500000000003
396,624,0912,1,126.63800000000003,93.11099999999999
395,623,0912,1,126.29399999999998,92.19799999999998
394,652,0912,1,122.62599999999998,84.79900000000004
393,616,0912,1,123.47599999999994,93.4960000000001
392,551,0912,1,93.90999999999997,8.072999999999979
391,619,0912,1,122.59799999999996,85.17399999999998
390,620,0912,1,121.44900000000007,90.743
389,628,0912,1,122.27100000000002,87.22999999999996
388,618,0912,1,126.40299999999996,89.51999999999998
387,607,0912,1,125.197,87.98899999999998
386,633,0912,1,118.04000000000002,88.25200000000007
385,596,0912,1,127.28899999999999,91.524
384,604,0912,1,123.72800000000001,90.14999999999998
383,580,0912,1,131.80899999999997,97.93299999999999
382,597,0912,1,130.829,91.22000000000003
381,607,0912,1,126.57099999999997,92.16200000000003
380,580,0912,1,125.95100000000014,97.62399999999991
379,607,0912,1,123.16100000000006,89.41699999999992
378,602,0912,1,126.15099999999995,94.82
377,616,0912,1,127.85999999999996,94.15100000000007
376,618,0912,1,127.32399999999996,92.17399999999998
375,611,0912,1,127.45100000000008,92.18099999999998
374,621,0912,1,124.678,92.92599999999993
373,618,0912,1,127.58900000000006,93.86899999999997
372,591,0912,1,128.99200000000002,97.26799999999992
371,625,0912,1,121.55300000000005,93.42000000000002
370,635,0912,1,121.21600000000012,96.113
369,635,0912,1,122.67599999999999,90.481
368,658,0912,1,123.40099999999995,90.38
367,663,0912,1,126.20500000000004,90.06399999999996
366,660,0912,1,120.322,92.27999999999997
365,651,0912,1,125.69999999999999,95.03300000000007
364,650,0912,1,125.04399999999998,92.762
363,637,0912,1,126.01599999999996,94.13
362,659,0912,1,115.72999999999996,91.90699999999993
361,644,0912,1,128.31200000000007,95.20099999999996
360,637,0912,1,127.87299999999999,95.67300000000006
359,639,0912,1,128.67700000000008,97.75099999999998
358,658,0912,1,123.39799999999997,93.37599999999998
357,665,0912,1,128.16099999999994,96.30199999999991
356,639,0912,1,128.245,95.49800000000005
