Slice,Area,file,id_number,TxRed,YFP
476,1315,0102,0,189.659,130.48499999999996
475,1277,0102,0,194.14700000000005,127.65999999999997
474,1291,0102,0,196.69000000000005,125.75200000000001
473,1238,0102,0,198.38700000000006,127.13200000000012
472,1227,0102,0,196.49200000000008,122.84800000000001
471,1192,0102,0,202.44299999999998,120.74900000000008
470,1167,0102,0,205.34699999999998,119.33600000000007
469,1177,0102,0,193.048,118.84900000000005
468,1147,0102,0,208.88799999999992,118.54900000000004
467,1076,0102,0,211.30700000000002,114.49499999999995
466,1098,0102,0,210.72299999999996,108.553
465,1094,0102,0,213.01299999999992,108.93400000000008
464,1077,0102,0,210.937,106.14299999999992
463,1074,0102,0,213.918,105.44800000000009
462,1083,0102,0,212.48200000000008,102.154
461,1082,0102,0,215.02300000000008,100.928
460,1065,0102,0,214.77499999999998,97.47199999999992
459,1029,0102,0,213.86400000000003,96.37
458,1026,0102,0,214.56000000000006,94.15999999999997
457,1034,0102,0,214.62500000000006,93.07900000000006
456,1039,0102,0,213.1489999999999,92.029
455,1000,0102,0,218.15000000000003,89.55499999999995
454,995,0102,0,214.30999999999995,88.40700000000004
453,992,0102,0,216.29599999999994,88.43100000000004
452,980,0102,0,210.96300000000008,87.26499999999999
451,964,0102,0,210.64999999999998,86.07300000000004
450,964,0102,0,210.72899999999993,88.83099999999996
449,952,0102,0,211.59999999999997,86.60700000000008
448,970,0102,0,206.5050000000001,85.25700000000006
447,931,0102,0,203.26799999999992,86.52399999999989
446,953,0102,0,203.20499999999998,84.33699999999993
445,899,0102,0,200.64399999999995,85.61499999999995
444,910,0102,0,192.90999999999997,83.91299999999995
443,914,0102,0,193.59400000000005,84.17100000000005
442,863,0102,0,196.53799999999995,82.53999999999996
441,890,0102,0,191.132,81.07600000000002
440,877,0102,0,181.586,82.35900000000004
439,866,0102,0,184.96900000000005,86.54999999999995
438,890,0102,0,182.49000000000007,80.66200000000009
437,866,0102,0,174.6620000000001,84.65600000000012
436,849,0102,0,177.44799999999998,82.27699999999993
435,865,0102,0,172.5780000000001,80.94299999999993
434,828,0102,0,168.93199999999996,81.08999999999997
433,854,0102,0,166.05899999999997,80.36000000000001
