Slice,Area,file,id_number,TxRed,YFP
476,402,0321,2,78.48300000000006,92.37499999999994
475,412,0321,2,82.46100000000001,91.07000000000005
474,416,0321,2,79.4020000000001,88.12
473,414,0321,2,77.394,86.10600000000005
472,400,0321,2,79.56,90.09100000000001
471,344,0321,2,83.28199999999993,91.89199999999994
470,365,0321,2,82.44499999999994,90.661
469,352,0321,2,81.87099999999998,93.07400000000001
468,308,0321,2,87.45600000000002,91.61899999999991
467,304,0321,2,85.30000000000007,85.90799999999996
466,678,0321,2,94.89999999999998,97.18500000000006
465,654,0321,2,95.88999999999993,97.12499999999994
464,652,0321,2,96.01299999999998,100.322
463,637,0321,2,95.50400000000002,95.94900000000007
462,601,0321,2,98.86000000000001,100.01399999999995
461,583,0321,2,98.73499999999996,100.18200000000002
460,577,0321,2,100.36999999999995,98.173
459,552,0321,2,100.12599999999998,98.84400000000005
458,548,0321,2,103.17099999999994,98.762
457,420,0321,2,102.67000000000002,102.78400000000005
456,497,0321,2,100.582,98.45600000000002
455,875,0321,2,105.64800000000002,100.42799999999988
454,922,0321,2,107.04399999999998,101.447
453,828,0321,2,113.416,95.6919999999999
452,841,0321,2,109.56300000000005,101.74100000000004
451,823,0321,2,110.63199999999995,97.43900000000008
450,769,0321,2,110.5039999999999,99.12099999999998
449,767,0321,2,114.2220000000001,100.19099999999997
448,721,0321,2,115.32,102.39399999999995
447,713,0321,2,116.05000000000001,100.82699999999994
446,705,0321,2,115.91300000000007,97.70100000000002
445,689,0321,2,117.89499999999998,103.37299999999993
444,619,0321,2,120.35199999999992,103.7179999999999
443,616,0321,2,124.05300000000005,102.209
442,590,0321,2,121.73399999999992,101.202
441,566,0321,2,123.92899999999997,102.89999999999998
440,584,0321,2,124.61000000000007,103.17000000000002
439,571,0321,2,123.33500000000004,98.35799999999995
438,556,0321,2,127.82100000000014,104.507
437,465,0321,2,132.58799999999997,111.52100000000002
436,446,0321,2,128.95900000000006,110.94799999999998
435,471,0321,2,135.14700000000005,110.71999999999997
434,428,0321,2,126.096,111.17599999999999
433,456,0321,2,122.23599999999999,101.416
432,462,0321,2,119.35799999999995,101.03200000000004
431,864,0321,2,120.86499999999995,105.6819999999999
430,836,0321,2,119.65700000000004,102.32
429,846,0321,2,118.08299999999997,100.21699999999993
428,803,0321,2,114.70200000000006,97.76099999999997
427,781,0321,2,116.904,98.51300000000003
426,734,0321,2,114.11200000000002,97.28199999999993
425,739,0321,2,113.35199999999992,96.09699999999992
424,740,0321,2,112.14000000000004,96.31600000000003
423,715,0321,2,112.22300000000001,95.24200000000002
422,716,0321,2,107.15499999999997,95.06900000000002
421,700,0321,2,108.05999999999995,94.024
420,673,0321,2,104.87099999999998,87.279
419,693,0321,2,103.44,86.70299999999997
418,651,0321,2,101.471,90.92200000000003
417,638,0321,2,105.17600000000004,91.56100000000004
416,626,0321,2,97.36200000000002,86.32900000000001
415,584,0321,2,96.89600000000002,88.44900000000001
414,604,0321,2,98.45700000000005,87.67099999999994
413,545,0321,2,95.73599999999993,90.99299999999994
412,526,0321,2,92.58800000000002,90.09900000000005
411,547,0321,2,92.55199999999991,85.77800000000008
410,523,0321,2,84.827,85.02300000000008
409,533,0321,2,81.77199999999999,85.18300000000005
408,525,0321,2,80.51699999999994,82.89200000000005
407,518,0321,2,76.80000000000007,82.95400000000001
406,503,0321,2,75.44999999999993,81.89399999999995
405,508,0321,2,71.30199999999996,79.17500000000001
404,511,0321,2,65.76299999999998,76.87299999999999
403,471,0321,2,69.30200000000002,79.0329999999999
402,483,0321,2,66.45999999999998,77.78399999999993
401,498,0321,2,60.10400000000004,74.25599999999997
400,431,0321,2,61.523000000000025,78.24099999999993
399,437,0321,2,62.516999999999996,77.86099999999999
