Slice,Area,file,id_number,TxRed
767,724,1503,0,3.049000000000035
766,682,1503,0,2.17999999999995
765,634,1503,0,0.9359999999999786
764,633,1503,0,2.365000000000009
763,629,1503,0,2.3029999999999404
762,651,1503,0,1.7539999999999623
761,586,1503,0,1.8629999999999995
760,537,1503,0,2.2609999999999673
759,548,1503,0,1.7899999999999636
758,568,1503,0,1.5119999999999436
757,495,1503,0,2.4490000000000123
756,547,1503,0,1.94500000000005
755,514,1503,0,2.024000000000001
754,550,1503,0,1.2870000000000346
753,537,1503,0,2.4710000000000036
752,476,1503,0,1.954999999999984
751,433,1503,0,1.47300000000007
750,478,1503,0,0.49500000000000455
749,404,1503,0,2.3220000000000596
748,417,1503,0,0.271000000000015
747,376,1503,0,2.4669999999999277
746,427,1503,0,1.9219999999999686
745,376,1503,0,2.687999999999988
744,412,1503,0,0.34499999999997044
743,427,1503,0,2.4729999999999563
742,345,1503,0,2.8899999999999864
741,422,1503,0,2.4419999999999504
740,365,1503,0,2.6060000000000514
739,304,1503,0,4.150000000000034
738,324,1503,0,0.9409999999999741
737,359,1503,0,1.6710000000000491
736,333,1503,0,0.3790000000000191
735,335,1503,0,1.7590000000000146
734,339,1503,0,1.0810000000000173
733,404,1503,0,2.5760000000000787
732,313,1503,0,-0.28600000000000136
731,309,1503,0,-0.660000000000025
730,355,1503,0,0.7069999999999936
729,325,1503,0,-0.16599999999999682
728,318,1503,0,2.606999999999971
727,295,1503,0,0.07200000000005957
726,294,1503,0,1.1480000000000246
725,323,1503,0,1.7129999999999654
724,298,1503,0,2.0469999999999686
723,304,1503,0,3.2749999999999773
722,285,1503,0,5.212999999999965
721,219,1503,0,5.8659999999999854
720,212,1503,0,5.29400000000004
719,283,1503,0,5.984000000000037
718,228,1503,0,3.646000000000015
717,242,1503,0,8.062999999999988
716,262,1503,0,5.256999999999948
715,501,1503,0,5.25
714,460,1503,0,3.8109999999999786
713,441,1503,0,4.111999999999966
712,438,1503,0,3.091000000000008
711,405,1503,0,3.3040000000000305
710,472,1503,0,3.161000000000058
709,514,1503,0,5.110000000000014
708,475,1503,0,4.579000000000008
707,496,1503,0,4.358000000000004
706,510,1503,0,4.535000000000025
705,399,1503,0,3.0019999999999527
704,422,1503,0,3.76400000000001
703,306,1503,0,3.0049999999999955
702,376,1503,0,4.357000000000028
701,378,1503,0,4.374000000000024
700,374,1503,0,4.301000000000045
699,404,1503,0,3.680999999999983
698,378,1503,0,4.3069999999999595
697,356,1503,0,3.84800000000007
696,432,1503,0,4.6200000000000045
695,316,1503,0,4.795999999999992
694,391,1503,0,5.235000000000014
693,311,1503,0,7.115000000000009
692,302,1503,0,6.564000000000021
691,357,1503,0,3.3950000000000387
690,321,1503,0,4.3840000000000146
689,317,1503,0,3.299000000000035
688,430,1503,0,4.274000000000058
687,365,1503,0,3.1130000000000564
686,390,1503,0,5.812000000000012
685,326,1503,0,1.7160000000000082
684,711,1503,0,1.6059999999999945
683,840,1503,0,3.245999999999981
682,797,1503,0,4.272000000000048
681,815,1503,0,2.6090000000000373
680,542,1503,0,4.722000000000037
679,767,1503,0,2.7959999999999923
678,783,1503,0,4.061999999999955
677,579,1503,0,1.622000000000014
676,625,1503,0,3.769999999999982
675,808,1503,0,3.0090000000000146
674,652,1503,0,3.5079999999999245
673,546,1503,0,3.3290000000000077
672,608,1503,0,1.9010000000000105
671,634,1503,0,2.7859999999999445
670,609,1503,0,4.602999999999952
669,544,1503,0,2.5009999999999764
668,571,1503,0,3.278000000000077
667,490,1503,0,2.4470000000000596
666,491,1503,0,2.509999999999991
665,426,1503,0,4.882000000000005
664,486,1503,0,2.5979999999999563
663,434,1503,0,2.654000000000053
662,512,1503,0,2.5219999999999914
661,474,1503,0,2.944000000000017
660,619,1503,0,2.852999999999952
659,2201,1503,0,4.842000000000041
658,2029,1503,0,4.073000000000036
657,2150,1503,0,4.560000000000002
656,2212,1503,0,4.120999999999981
655,2370,1503,0,4.432000000000073
654,2065,1503,0,3.673000000000002
653,2124,1503,0,4.250999999999976
652,1867,1503,0,3.3079999999999927
651,1991,1503,0,2.9890000000000327
650,2094,1503,0,3.926999999999964
649,2153,1503,0,2.784999999999968
648,2120,1503,0,2.5319999999999823
647,1878,1503,0,3.83299999999997
646,1944,1503,0,3.2340000000000373
645,1867,1503,0,3.5760000000000787
644,1913,1503,0,3.0230000000000246
643,1921,1503,0,2.4839999999999804
642,2077,1503,0,2.9150000000000205
641,1946,1503,0,3.194000000000017
640,2081,1503,0,3.494000000000028
639,1815,1503,0,3.1870000000000687
