Slice,Area,file,id_number,TxRed
170,541,0723,2,106.78499999999997
169,545,0723,2,99.65199999999999
168,504,0723,2,102.04399999999998
167,476,0723,2,98.33499999999998
166,448,0723,2,104.226
165,743,0723,2,116.96099999999996
164,715,0723,2,117.055
163,659,0723,2,120.56900000000002
162,620,0723,2,120.00099999999998
161,602,0723,2,123.596
160,573,0723,2,129.507
159,549,0723,2,130.24
158,518,0723,2,130.50700000000012
157,499,0723,2,130.301
156,456,0723,2,147.12299999999993
155,458,0723,2,139.61999999999995
154,406,0723,2,136.07399999999996
153,685,0723,2,141.34199999999998
152,622,0723,2,136.86600000000004
151,613,0723,2,134.0519999999999
150,577,0723,2,127.99899999999997
149,545,0723,2,121.92899999999997
148,508,0723,2,109.87900000000008
147,495,0723,2,119.52799999999996
146,448,0723,2,112.25399999999996
145,685,0723,2,120.59999999999997
144,667,0723,2,118.39300000000003
143,609,0723,2,121.5739999999999
142,560,0723,2,124.39099999999996
141,489,0723,2,134.3760000000001
140,471,0723,2,139.94000000000005
139,424,0723,2,141.32799999999997
138,782,0723,2,142.54399999999998
137,697,0723,2,145.54199999999997
136,670,0723,2,150.034
135,610,0723,2,159.83299999999997
134,566,0723,2,158.505
133,534,0723,2,170.40700000000004
132,486,0723,2,176.36100000000005
131,434,0723,2,176.73399999999998
130,454,0723,2,179.73700000000002
129,424,0723,2,175.48899999999998
128,418,0723,2,186.60100000000006
127,390,0723,2,191.44000000000005
126,380,0723,2,199.469
125,342,0723,2,197.44099999999997
124,347,0723,2,193.94100000000003
123,343,0723,2,196.60599999999994
122,290,0723,2,208.06600000000003
121,255,0723,2,228.094
120,204,0723,2,235.38500000000005
119,480,0723,2,247.41699999999997
118,415,0723,2,250.596
117,380,0723,2,225.055
116,382,0723,2,235.06999999999994
115,340,0723,2,218.62699999999995
114,311,0723,2,212.42300000000006
113,292,0723,2,195.02800000000002
112,271,0723,2,208.30700000000007
111,337,0723,2,189.96699999999993
110,300,0723,2,189.94300000000004
109,295,0723,2,188.781
108,268,0723,2,177.4439999999999
107,503,0723,2,176.293
106,414,0723,2,164.81900000000002
105,424,0723,2,166.64999999999998
104,421,0723,2,170.76399999999995
103,374,0723,2,173.373
102,380,0723,2,169.03199999999993
101,754,0723,2,155.67899999999997
100,656,0723,2,159.603
99,617,0723,2,147.26299999999992
98,592,0723,2,146.95000000000005
97,593,0723,2,137.50099999999998
96,512,0723,2,127.79300000000006
95,464,0723,2,134.42700000000002
94,731,0723,2,125.78199999999998
93,697,0723,2,129.39500000000004
92,651,0723,2,116.3180000000001
91,598,0723,2,110.41400000000004
90,532,0723,2,109.53499999999997
89,503,0723,2,103.94699999999995
88,424,0723,2,110.41200000000003
87,353,0723,2,120.57299999999998
86,597,0723,2,133.16000000000003
85,558,0723,2,130.93699999999995
84,569,0723,2,121.69500000000005
83,517,0723,2,120.78699999999998
82,474,0723,2,124.92000000000002
81,409,0723,2,117.80200000000002
80,690,0723,2,153.33499999999992
79,603,0723,2,172.5580000000001
78,504,0723,2,170.9219999999999
77,502,0723,2,175.688
76,472,0723,2,171.534
75,415,0723,2,168.37499999999994
74,658,0723,2,171.71399999999994
73,576,0723,2,174.67200000000003
72,544,0723,2,170.548
71,525,0723,2,168.12300000000005
70,460,0723,2,163.39000000000004
69,489,0723,2,162.75500000000005
68,438,0723,2,175.86299999999994
67,407,0723,2,177.90800000000007
66,323,0723,2,189.416
65,651,0723,2,185.303
64,606,0723,2,184.14399999999995
63,572,0723,2,183.39299999999992
62,573,0723,2,173.53699999999998
61,560,0723,2,171.49399999999991
60,526,0723,2,163.35199999999992
59,488,0723,2,158.85199999999998
58,444,0723,2,174.05700000000002
57,327,0723,2,163.199
56,334,0723,2,174.47199999999998
55,295,0723,2,177.7530000000001
54,289,0723,2,192.772
53,265,0723,2,190.553
52,226,0723,2,161.27000000000004
51,212,0723,2,216.12099999999998
50,428,0723,2,213.49399999999997
49,394,0723,2,215.40200000000004
48,345,0723,2,176.84700000000004
47,287,0723,2,159.62400000000002
46,329,0723,2,159.125
45,304,0723,2,164.95500000000004
44,256,0723,2,180.71699999999993
43,265,0723,2,183.54999999999995
42,213,0723,2,193.043
41,216,0723,2,176.16799999999995
40,413,0723,2,191.22200000000004
39,461,0723,2,214.96799999999996
38,380,0723,2,215.387
37,329,0723,2,224.1219999999999
36,305,0723,2,213.7990000000001
35,333,0723,2,225.96800000000002
34,284,0723,2,531.8640000000014
33,281,0723,2,610.5
32,234,0723,2,519.4860000000008
31,276,0723,2,182.48600000000005
30,199,0723,2,194.2179999999999
29,241,0723,2,176.04199999999992
28,258,0723,2,167.026
27,526,0723,2,173.935
26,462,0723,2,177.51400000000007
25,427,0723,2,174.81800000000004
24,396,0723,2,178.154
23,403,0723,2,170.707
22,343,0723,2,170.15400000000005
21,685,0723,2,168.06899999999996
20,659,0723,2,167.159
19,592,0723,2,172.45500000000004
18,582,0723,2,176.46900000000005
17,549,0723,2,177.00399999999996
16,490,0723,2,184.66200000000003
15,784,0723,2,140.66600000000005
14,752,0723,2,143.85600000000005
13,660,0723,2,137.86099999999993
12,668,0723,2,136.23699999999997
11,655,0723,2,129.2920000000001
10,608,0723,2,135.14599999999996
9,579,0723,2,141.743
8,514,0723,2,149.49900000000008
7,1033,0723,2,189.24699999999996
6,971,0723,2,182.98999999999995
5,900,0723,2,187.48400000000004
4,857,0723,2,172.37600000000003
3,782,0723,2,172.4129999999999
2,690,0723,2,170.137
1,627,0723,2,163.827
