Slice,Area,file,id_number,TxRed
190,297,1325,2,26.64500000000004
189,319,1325,2,25.607000000000028
188,307,1325,2,28.312999999999988
187,328,1325,2,26.61500000000001
186,313,1325,2,23.903999999999996
185,302,1325,2,25.22800000000001
184,277,1325,2,24.771000000000015
183,286,1325,2,23.274
182,283,1325,2,18.593000000000018
181,600,1325,2,29.14300000000003
180,585,1325,2,26.54000000000002
179,579,1325,2,25.240999999999985
178,499,1325,2,23.06600000000003
177,498,1325,2,25.434000000000026
176,459,1325,2,20.637000000000057
175,416,1325,2,18.87299999999999
174,795,1325,2,27.386999999999944
173,737,1325,2,25.278999999999996
172,633,1325,2,24.024000000000058
171,583,1325,2,22.112000000000023
170,837,1325,2,27.915999999999997
169,787,1325,2,27.424999999999955
168,743,1325,2,28.394999999999982
167,644,1325,2,26.534999999999968
166,870,1325,2,31.388000000000034
165,829,1325,2,29.802000000000078
164,740,1325,2,29.685000000000002
163,725,1325,2,27.936000000000035
162,637,1325,2,28.531000000000063
161,609,1325,2,26.266999999999996
160,920,1325,2,31.65900000000005
159,848,1325,2,31.00799999999998
158,778,1325,2,29.447000000000003
157,710,1325,2,28.86899999999997
156,638,1325,2,27.616000000000042
155,533,1325,2,30.61500000000001
154,834,1325,2,30.786
153,796,1325,2,30.138000000000034
152,729,1325,2,31.100000000000023
151,644,1325,2,29.04499999999996
150,627,1325,2,28.42500000000001
149,580,1325,2,30.32499999999999
148,933,1325,2,33.178999999999974
147,819,1325,2,35.58600000000001
146,770,1325,2,34.81800000000004
145,651,1325,2,36.25
144,592,1325,2,36.39300000000003
143,558,1325,2,34.202999999999975
142,880,1325,2,37.839999999999975
141,805,1325,2,38.49200000000002
140,743,1325,2,36.34200000000004
139,670,1325,2,37.811000000000035
138,607,1325,2,34.512
137,556,1325,2,32.61299999999994
136,512,1325,2,30.660000000000025
135,801,1325,2,34.60699999999997
134,745,1325,2,34.200999999999965
133,659,1325,2,30.168000000000063
132,619,1325,2,31.656999999999982
131,563,1325,2,30.013999999999953
130,532,1325,2,27.866999999999962
129,445,1325,2,28.83400000000006
128,307,1325,2,24.959000000000003
127,611,1325,2,34.02600000000007
126,573,1325,2,36.26099999999997
125,462,1325,2,36.430999999999926
124,479,1325,2,37.269000000000005
123,713,1325,2,37.035999999999945
122,547,1325,2,44.90700000000004
121,535,1325,2,45.666
120,430,1325,2,45.09100000000001
119,707,1325,2,52.75400000000002
118,607,1325,2,51.83600000000001
117,548,1325,2,48.53000000000003
116,462,1325,2,53.136000000000024
115,779,1325,2,60.012
114,728,1325,2,61.34800000000001
113,606,1325,2,65.63899999999995
112,536,1325,2,67.30699999999996
111,508,1325,2,68.62099999999998
110,842,1325,2,74.08000000000004
109,722,1325,2,79.29000000000002
108,654,1325,2,79.22899999999998
107,568,1325,2,78.60099999999994
106,569,1325,2,72.95200000000006
105,559,1325,2,60.83199999999994
104,533,1325,2,56.555999999999926
103,514,1325,2,50.91599999999994
102,456,1325,2,50.23399999999998
101,782,1325,2,48.47800000000001
100,677,1325,2,45.795999999999935
99,668,1325,2,41.20400000000001
98,602,1325,2,39.664000000000044
97,547,1325,2,36.82299999999998
96,531,1325,2,36.843999999999994
95,452,1325,2,38.355999999999995
94,406,1325,2,38.057999999999936
93,352,1325,2,34.622000000000014
92,643,1325,2,35.394000000000005
91,553,1325,2,35.210999999999956
90,514,1325,2,32.94400000000002
89,463,1325,2,36.474999999999966
88,422,1325,2,32.59400000000005
87,301,1325,2,38.40800000000007
86,531,1325,2,39.47000000000003
85,502,1325,2,37.94499999999999
84,499,1325,2,32.20599999999996
83,409,1325,2,37.112999999999886
82,380,1325,2,37.045000000000016
81,342,1325,2,40.649
80,620,1325,2,45.492999999999995
79,518,1325,2,50.278999999999996
78,456,1325,2,48.585999999999956
77,411,1325,2,50.77899999999994
76,375,1325,2,48.57099999999997
75,326,1325,2,52.50700000000006
74,536,1325,2,52.29599999999999
73,501,1325,2,51.21399999999994
72,450,1325,2,50.410000000000025
71,403,1325,2,51.17399999999998
70,363,1325,2,50.158000000000015
69,336,1325,2,53.615000000000066
68,590,1325,2,53.791000000000054
67,513,1325,2,57.209
66,482,1325,2,52.488000000000056
65,431,1325,2,49.799000000000035
64,411,1325,2,48.99100000000004
63,366,1325,2,50.69999999999999
62,343,1325,2,45.59599999999995
61,328,1325,2,45.73299999999989
60,516,1325,2,46.56200000000001
59,482,1325,2,45.51700000000005
58,462,1325,2,46.69999999999999
57,366,1325,2,48.10700000000003
56,692,1325,2,48.39999999999998
55,590,1325,2,52.238000000000056
54,505,1325,2,53.16300000000007
53,465,1325,2,56.27400000000006
52,427,1325,2,52.26599999999996
51,346,1325,2,49.406000000000006
50,618,1325,2,49.30699999999996
49,554,1325,2,49.69399999999996
48,507,1325,2,46.440999999999974
47,443,1325,2,48.24399999999997
46,399,1325,2,49.53099999999995
45,366,1325,2,47.468999999999994
44,575,1325,2,51.03699999999998
43,483,1325,2,51.41200000000009
42,448,1325,2,51.775000000000034
41,405,1325,2,50.36099999999999
40,391,1325,2,52.24599999999998
39,344,1325,2,48.17700000000008
38,558,1325,2,55.49400000000003
37,499,1325,2,58.511999999999944
36,468,1325,2,57.15300000000002
35,431,1325,2,54.09699999999992
34,373,1325,2,58.186000000000035
33,272,1325,2,124.06600000000071
32,467,1325,2,372.03299999999945
31,363,1325,2,377.71100000000115
30,486,1325,2,54.91199999999998
29,416,1325,2,56.15700000000004
28,695,1325,2,57.64000000000004
27,628,1325,2,60.19200000000001
26,572,1325,2,59.79499999999996
25,494,1325,2,57.69900000000007
24,775,1325,2,44.17000000000007
23,684,1325,2,45.04699999999997
22,638,1325,2,40.27999999999997
21,588,1325,2,41.127000000000066
20,892,1325,2,45.75200000000001
19,749,1325,2,47.59500000000003
18,736,1325,2,45.70300000000003
17,687,1325,2,41.81099999999998
16,644,1325,2,39.98599999999999
15,608,1325,2,39.394000000000005
14,550,1325,2,40.337999999999965
13,775,1325,2,44.94200000000001
12,728,1325,2,44.728999999999985
11,641,1325,2,45.081999999999994
10,564,1325,2,44.21800000000002
9,535,1325,2,42.03099999999995
8,442,1325,2,47.00299999999993
7,703,1325,2,52.77199999999999
6,640,1325,2,50.97799999999995
5,576,1325,2,54.15199999999993
4,557,1325,2,53.91300000000007
3,487,1325,2,53.23799999999994
2,717,1325,2,64.17499999999995
1,682,1325,2,61.829999999999984
