Slice,Area,file,id_number,TxRed
190,478,1622,2,32.974999999999966
189,438,1622,2,28.97399999999999
188,709,1622,2,35.764999999999986
187,662,1622,2,33.05000000000001
186,526,1622,2,33.012
185,501,1622,2,34.704999999999984
184,893,1622,2,38.736999999999966
183,769,1622,2,40.57499999999999
182,682,1622,2,42.888000000000034
181,605,1622,2,45.013000000000034
180,528,1622,2,43.85699999999997
179,881,1622,2,48.432000000000016
178,762,1622,2,50.870999999999924
177,730,1622,2,46.795999999999935
176,562,1622,2,49.589
175,448,1622,2,52.32400000000001
174,389,1622,2,46.95100000000002
173,393,1622,2,47.85199999999992
172,361,1622,2,44.47700000000003
171,274,1622,2,48.46800000000002
170,286,1622,2,44.224000000000046
169,279,1622,2,42.91100000000006
168,217,1622,2,46.081999999999994
167,268,1622,2,39.242000000000075
166,240,1622,2,39.39500000000004
165,368,1622,2,42.68700000000001
164,300,1622,2,43.01299999999998
163,247,1622,2,46.66199999999992
162,237,1622,2,45.587000000000046
161,206,1622,2,45.15499999999997
160,188,1622,2,38.74599999999998
159,366,1622,2,44.813999999999965
158,290,1622,2,44.96900000000005
157,253,1622,2,43.79599999999999
156,216,1622,2,45.92200000000008
155,212,1622,2,43.875
154,403,1622,2,43.01599999999996
153,355,1622,2,44.101999999999975
152,355,1622,2,39.178999999999974
151,265,1622,2,46.21100000000001
150,216,1622,2,43.543000000000006
149,177,1622,2,46.162000000000035
148,175,1622,2,48.349999999999966
147,381,1622,2,44.51699999999994
146,292,1622,2,46.837000000000046
145,240,1622,2,50.41500000000002
144,247,1622,2,46.77299999999997
143,244,1622,2,50.44199999999995
142,480,1622,2,46.89400000000006
141,411,1622,2,50.85200000000009
140,386,1622,2,43.898000000000025
139,760,1622,2,46.42899999999986
138,625,1622,2,47.232000000000085
137,555,1622,2,46.80899999999997
136,600,1622,2,45.033000000000015
135,1047,1622,2,30.68199999999996
134,1010,1622,2,29.51800000000003
133,889,1622,2,29.571000000000026
132,1165,1622,2,33.706000000000074
131,1151,1622,2,36.33499999999998
130,1086,1622,2,33.817000000000064
129,968,1622,2,33.79899999999992
128,1328,1622,2,39.71799999999996
127,1204,1622,2,39.999000000000024
126,1145,1622,2,40.89399999999995
125,1024,1622,2,38.962999999999965
124,939,1622,2,39.80200000000008
123,872,1622,2,38.377999999999986
122,1171,1622,2,43.86599999999993
121,1099,1622,2,40.6939999999999
120,1067,1622,2,39.30599999999998
119,1042,1622,2,35.37199999999996
118,907,1622,2,35.45799999999991
117,812,1622,2,32.264999999999986
116,1198,1622,2,35.56999999999999
115,1144,1622,2,33.19900000000001
114,1066,1622,2,30.29200000000003
113,928,1622,2,30.55400000000003
112,833,1622,2,28.142999999999972
111,1195,1622,2,34.15699999999998
110,1109,1622,2,31.42900000000003
109,1029,1622,2,28.793999999999983
108,1040,1622,2,28.787999999999954
107,1264,1622,2,30.680000000000007
106,1087,1622,2,31.814999999999998
105,901,1622,2,30.71700000000004
104,814,1622,2,30.492999999999995
103,747,1622,2,27.774000000000058
102,1087,1622,2,34.101
101,951,1622,2,31.446999999999946
100,886,1622,2,30.54699999999997
99,746,1622,2,30.894999999999982
98,721,1622,2,26.762
97,659,1622,2,29.936999999999955
96,1063,1622,2,31.940999999999974
95,964,1622,2,31.45100000000008
94,786,1622,2,31.523999999999944
93,736,1622,2,30.122000000000014
92,688,1622,2,30.35699999999997
91,1000,1622,2,36.25699999999995
90,862,1622,2,37.339999999999975
89,786,1622,2,35.80699999999996
88,696,1622,2,32.85200000000009
87,663,1622,2,33.45999999999998
86,970,1622,2,40.656999999999925
85,837,1622,2,36.057000000000016
84,717,1622,2,35.92099999999999
83,702,1622,2,35.18599999999998
82,618,1622,2,33.464000000000055
81,1008,1622,2,35.78699999999992
80,880,1622,2,38.73400000000004
79,785,1622,2,34.82200000000006
78,699,1622,2,37.56800000000004
77,636,1622,2,34.98300000000006
76,1025,1622,2,36.94900000000001
75,928,1622,2,38.73900000000003
74,795,1622,2,38.613
73,736,1622,2,39.24000000000001
72,647,1622,2,35.458999999999946
71,963,1622,2,43.648999999999944
70,889,1622,2,39.48300000000006
69,786,1622,2,38.34399999999994
68,716,1622,2,38.04300000000006
67,646,1622,2,36.27400000000006
66,884,1622,2,42.11700000000002
65,791,1622,2,38.56600000000009
64,736,1622,2,38.212000000000046
63,647,1622,2,39.678000000000054
62,999,1622,2,43.27200000000005
61,853,1622,2,45.74399999999997
60,717,1622,2,43.41800000000006
59,659,1622,2,41.337999999999965
58,580,1622,2,39.887
57,883,1622,2,41.53200000000004
56,793,1622,2,39.51099999999997
55,727,1622,2,41.00400000000002
54,668,1622,2,37.22300000000001
53,616,1622,2,37.09100000000001
52,510,1622,2,40.65899999999999
51,443,1622,2,38.14699999999999
50,756,1622,2,40.028999999999996
49,668,1622,2,36.68300000000005
48,611,1622,2,40.03000000000003
47,556,1622,2,33.662000000000035
46,836,1622,2,43.886999999999944
45,759,1622,2,43.43099999999998
44,655,1622,2,44.94200000000001
43,581,1622,2,45.94300000000004
42,551,1622,2,42.18599999999998
41,491,1622,2,45.48700000000002
40,789,1622,2,49.94900000000001
39,702,1622,2,53.18099999999998
38,654,1622,2,56.672000000000025
37,627,1622,2,52.86999999999995
36,545,1622,2,53.87299999999999
35,519,1622,2,55.212999999999965
34,801,1622,2,68.606
33,652,1622,2,366.97400000000016
32,626,1622,2,344.6980000000003
31,447,1622,2,394.6170000000002
30,581,1622,2,59.202999999999975
29,514,1622,2,61.54800000000006
28,504,1622,2,57.33600000000007
27,469,1622,2,53.825000000000045
26,441,1622,2,52.274
25,714,1622,2,56.889999999999986
24,707,1622,2,53.798
23,622,1622,2,52.216999999999985
22,522,1622,2,52.442999999999984
21,516,1622,2,49.68900000000002
20,451,1622,2,48.20300000000003
19,435,1622,2,41.30500000000001
18,398,1622,2,45.141999999999996
17,563,1622,2,47.661
16,516,1622,2,45.309999999999945
15,451,1622,2,48.14799999999997
14,428,1622,2,48.53499999999997
13,410,1622,2,46.84499999999997
12,352,1622,2,50.76599999999996
11,676,1622,2,49.874000000000024
10,593,1622,2,52.69599999999997
9,553,1622,2,50.62100000000004
8,466,1622,2,51.91900000000004
7,439,1622,2,50.877000000000066
6,407,1622,2,46.38100000000003
5,720,1622,2,44.59400000000005
4,650,1622,2,46.647000000000105
3,574,1622,2,46.266999999999996
