Slice,Area,file,id_number,TxRed
767,306,3602,0,18.064999999999998
766,298,3602,0,18.45700000000005
765,211,3602,0,19.819000000000017
764,257,3602,0,21.61500000000001
763,219,3602,0,19.161000000000058
762,186,3602,0,20.201999999999998
761,209,3602,0,18.050999999999988
760,238,3602,0,21.244000000000028
759,210,3602,0,19.50799999999998
758,225,3602,0,22.40199999999993
757,289,3602,0,22.418000000000006
756,233,3602,0,22.515999999999963
755,215,3602,0,20.09400000000005
754,215,3602,0,17.531999999999925
753,256,3602,0,19.85800000000006
752,254,3602,0,21.451999999999998
751,268,3602,0,26.036
750,257,3602,0,19.434000000000026
749,227,3602,0,19.44399999999996
748,271,3602,0,16.422000000000025
747,276,3602,0,17.147999999999968
746,293,3602,0,13.214999999999975
745,320,3602,0,15.896999999999935
744,332,3602,0,17.370000000000005
743,304,3602,0,14.764999999999986
742,292,3602,0,12.960000000000036
741,285,3602,0,11.228000000000065
740,321,3602,0,13.499000000000024
739,310,3602,0,11.329999999999984
738,327,3602,0,11.870000000000005
737,318,3602,0,11.078000000000031
736,308,3602,0,13.646000000000015
735,313,3602,0,13.408999999999992
734,291,3602,0,12.661999999999978
733,301,3602,0,12.710000000000036
732,298,3602,0,15.100999999999999
731,324,3602,0,13.831000000000074
730,319,3602,0,13.988999999999976
729,329,3602,0,16.240999999999985
728,313,3602,0,16.189999999999998
727,286,3602,0,15.045999999999992
726,303,3602,0,15.521999999999935
725,316,3602,0,16.045999999999992
724,293,3602,0,18.10600000000011
723,320,3602,0,17.50200000000001
722,332,3602,0,16.612000000000023
721,351,3602,0,17.571999999999946
720,376,3602,0,4.099999999999966
719,343,3602,0,8.978999999999985
718,307,3602,0,2.6310000000000286
717,356,3602,0,6.495999999999981
716,375,3602,0,6.058999999999912
715,299,3602,0,5.7339999999999804
714,334,3602,0,5.9150000000000205
713,358,3602,0,7.543999999999983
712,328,3602,0,4.774000000000058
711,336,3602,0,6.0499999999999545
710,339,3602,0,6.660000000000025
709,298,3602,0,5.303999999999974
708,339,3602,0,7.27699999999993
707,350,3602,0,6.8320000000000505
706,375,3602,0,6.802000000000021
705,354,3602,0,7.761999999999944
704,321,3602,0,6.397999999999968
703,273,3602,0,6.814000000000021
702,331,3602,0,6.662000000000035
701,333,3602,0,7.368999999999971
700,329,3602,0,7.090000000000032
699,392,3602,0,8.603000000000065
698,345,3602,0,4.185000000000002
697,302,3602,0,4.465000000000032
696,329,3602,0,5.048000000000059
695,345,3602,0,7.314999999999998
694,330,3602,0,8.601999999999975
693,307,3602,0,5.370999999999981
692,345,3602,0,5.802999999999997
691,318,3602,0,10.521000000000015
690,339,3602,0,7.328000000000031
689,314,3602,0,8.529999999999973
688,330,3602,0,7.701999999999998
687,326,3602,0,6.3460000000000605
686,286,3602,0,7.531999999999982
685,350,3602,0,6.744000000000028
684,319,3602,0,6.44700000000006
683,343,3602,0,7.781999999999982
682,331,3602,0,8.371999999999957
681,308,3602,0,5.532000000000039
680,315,3602,0,6.771000000000015
679,343,3602,0,6.0400000000000205
678,338,3602,0,6.4599999999999795
677,343,3602,0,6.185999999999979
676,359,3602,0,8.855000000000018
675,325,3602,0,6.869000000000028
674,357,3602,0,7.449999999999989
673,326,3602,0,6.75
672,338,3602,0,7.731000000000051
671,342,3602,0,9.280999999999949
670,307,3602,0,6.165999999999997
669,269,3602,0,6.795000000000016
668,325,3602,0,9.173999999999921
667,307,3602,0,6.688999999999908
666,353,3602,0,7.712999999999965
665,343,3602,0,8.15300000000002
664,338,3602,0,7.822000000000003
663,286,3602,0,4.567999999999927
662,327,3602,0,6.375999999999976
661,315,3602,0,7.288000000000068
660,359,3602,0,7.878000000000043
659,399,3602,0,6.913000000000011
658,330,3602,0,6.644999999999982
657,408,3602,0,5.600999999999999
656,298,3602,0,7.910000000000025
655,381,3602,0,7.669999999999959
654,331,3602,0,6.493000000000052
653,347,3602,0,6.8700000000000045
652,342,3602,0,5.5989999999999895
651,323,3602,0,7.393000000000029
650,307,3602,0,7.418999999999983
649,256,3602,0,9.290999999999997
648,283,3602,0,5.352000000000089
647,304,3602,0,7.764999999999986
646,299,3602,0,8.362000000000023
645,341,3602,0,5.290999999999997
644,342,3602,0,8.407999999999959
643,345,3602,0,6.913999999999987
642,356,3602,0,8.815999999999974
641,338,3602,0,7.557000000000073
640,305,3602,0,8.286000000000001
639,376,3602,0,7.322000000000003
638,324,3602,0,6.531000000000063
637,337,3602,0,8.51400000000001
636,333,3602,0,7.548000000000059
635,364,3602,0,8.777000000000044
634,314,3602,0,8.015999999999963
633,381,3602,0,8.495999999999981
632,337,3602,0,7.795000000000016
631,342,3602,0,8.478000000000009
630,330,3602,0,10.236999999999966
629,336,3602,0,8.380999999999972
628,336,3602,0,7.621000000000038
627,307,3602,0,9.798999999999978
626,356,3602,0,6.5
625,284,3602,0,5.536999999999978
624,306,3602,0,5.751999999999953
623,266,3602,0,5.523999999999944
622,320,3602,0,6.7439999999999145
621,311,3602,0,5.076000000000022
620,267,3602,0,3.1159999999999854
619,310,3602,0,5.361000000000047
618,294,3602,0,7.0540000000000305
617,292,3602,0,6.425000000000011
616,326,3602,0,4.042000000000087
615,300,3602,0,5.98599999999999
614,316,3602,0,4.524999999999977
613,316,3602,0,5.038000000000011
612,337,3602,0,3.7070000000000505
611,289,3602,0,3.1440000000000055
610,362,3602,0,6.454000000000008
609,333,3602,0,5.951000000000079
608,307,3602,0,6.587000000000046
607,277,3602,0,5.810999999999979
606,328,3602,0,5.083000000000027
605,331,3602,0,5.747999999999934
604,333,3602,0,5.448000000000036
603,425,3602,0,5.466000000000008
602,336,3602,0,6.600000000000023
601,336,3602,0,6.798000000000059
600,336,3602,0,3.011000000000024
599,323,3602,0,4.950999999999965
598,339,3602,0,4.787999999999954
597,354,3602,0,5.704000000000008
596,299,3602,0,6.137999999999977
595,357,3602,0,6.168999999999983
594,277,3602,0,3.9879999999999995
593,308,3602,0,5.19700000000006
592,332,3602,0,6.69199999999995
591,323,3602,0,5.913000000000011
590,372,3602,0,6.615000000000009
589,372,3602,0,5.480999999999938
588,382,3602,0,5.348000000000013
587,378,3602,0,7.100000000000023
586,349,3602,0,5.567000000000064
585,376,3602,0,5.278999999999996
584,364,3602,0,5.7579999999999245
583,355,3602,0,6.636000000000024
582,385,3602,0,5.831999999999937
581,385,3602,0,4.368000000000052
580,353,3602,0,4.337000000000046
579,358,3602,0,5.6580000000000155
578,376,3602,0,6.525000000000034
577,391,3602,0,9.66700000000003
576,412,3602,0,5.140999999999963
575,364,3602,0,7.909999999999968
574,342,3602,0,6.7690000000000055
573,346,3602,0,10.687999999999931
572,368,3602,0,8.026999999999987
571,350,3602,0,6.458000000000027
570,373,3602,0,9.829000000000008
569,346,3602,0,8.113000000000056
568,411,3602,0,9.093999999999994
567,382,3602,0,8.908999999999992
566,320,3602,0,8.238999999999976
565,339,3602,0,9.690999999999974
564,333,3602,0,9.680000000000007
563,415,3602,0,10.740999999999985
562,357,3602,0,7.012999999999977
561,405,3602,0,7.579000000000008
560,348,3602,0,6.875999999999976
559,394,3602,0,6.282999999999959
558,362,3602,0,5.441000000000031
557,403,3602,0,9.529000000000053
556,363,3602,0,9.508000000000038
555,409,3602,0,7.461999999999989
554,386,3602,0,9.389999999999986
553,384,3602,0,9.45399999999995
552,372,3602,0,8.389999999999986
551,362,3602,0,8.149999999999977
550,385,3602,0,9.423000000000002
549,390,3602,0,6.652999999999963
548,393,3602,0,9.009000000000015
547,359,3602,0,8.497000000000014
546,384,3602,0,8.961999999999932
545,336,3602,0,9.199999999999989
544,326,3602,0,8.706999999999994
543,373,3602,0,8.22100000000006
542,362,3602,0,7.399000000000058
541,384,3602,0,8.610000000000014
540,403,3602,0,8.016999999999939
539,374,3602,0,10.166000000000054
538,390,3602,0,8.33499999999998
537,359,3602,0,8.88900000000001
536,395,3602,0,7.398000000000025
535,394,3602,0,9.856999999999971
534,391,3602,0,9.268000000000029
533,353,3602,0,9.552000000000021
532,391,3602,0,6.649999999999977
531,378,3602,0,6.668000000000006
530,403,3602,0,5.740000000000009
529,375,3602,0,7.09699999999998
528,434,3602,0,8.143000000000029
527,408,3602,0,7.093999999999994
526,408,3602,0,5.866999999999962
525,409,3602,0,5.7690000000000055
524,408,3602,0,7.072000000000003
523,400,3602,0,6.511000000000024
522,405,3602,0,7.011000000000024
521,416,3602,0,6.976000000000056
520,430,3602,0,5.660000000000025
519,399,3602,0,6.675000000000011
518,377,3602,0,4.7620000000000005
517,387,3602,0,6.7900000000000205
516,391,3602,0,6.666000000000054
515,370,3602,0,4.774000000000001
514,395,3602,0,5.553000000000054
513,415,3602,0,6.548999999999978
512,393,3602,0,6.02800000000002
511,423,3602,0,5.788999999999987
510,372,3602,0,5.677999999999997
509,392,3602,0,6.616000000000042
508,391,3602,0,5.979000000000042
507,375,3602,0,4.949000000000012
506,426,3602,0,7.504000000000019
505,410,3602,0,3.8869999999999436
504,412,3602,0,6.062000000000012
503,400,3602,0,4.507000000000005
502,373,3602,0,5.137000000000057
501,391,3602,0,6.217999999999961
500,435,3602,0,3.9359999999999786
499,416,3602,0,6.716999999999928
498,402,3602,0,5.018000000000029
497,406,3602,0,5.0330000000000155
496,400,3602,0,9.28000000000003
495,416,3602,0,5.865000000000009
494,456,3602,0,5.785000000000025
493,376,3602,0,5.622999999999934
492,308,3602,0,6.878999999999962
491,272,3602,0,7.814000000000021
490,354,3602,0,7.777000000000044
489,334,3602,0,7.894999999999982
488,381,3602,0,5.427000000000021
487,388,3602,0,8.069000000000017
486,376,3602,0,8.081999999999994
485,374,3602,0,5.90199999999993
484,385,3602,0,5.95799999999997
483,386,3602,0,9.855000000000018
482,384,3602,0,7.761000000000081
481,418,3602,0,7.901999999999987
480,363,3602,0,7.091000000000008
479,384,3602,0,7.2579999999999245
478,452,3602,0,7.365000000000009
477,433,3602,0,8.09800000000007
476,424,3602,0,6.687000000000069
475,430,3602,0,8.574999999999989
474,434,3602,0,7.617000000000019
473,415,3602,0,6.621999999999957
472,405,3602,0,6.634999999999991
471,413,3602,0,7.725000000000023
