Slice,Area,file,id_number,TxRed,YFP,integrated_old
429,352,4502,0,172.86200000000002,315.154,315.154
428,364,4502,0,179.81499999999997,319.727,319.727
427,354,4502,0,181.87300000000005,326.00300000000004,326.00300000000004
426,329,4502,0,175.68600000000004,320.59900000000005,320.59900000000005
425,327,4502,0,171.28199999999998,293.356,293.356
424,322,4502,0,159.03600000000003,274.144,274.144
423,296,4502,0,166.638,305.71799999999996,305.71799999999996
422,557,4502,0,192.25699999999998,333.26699999999994,333.26699999999994
421,452,4502,0,201.003,350.481,350.481
420,521,4502,0,195.207,338.515,338.515
419,465,4502,0,198.80100000000004,329.38899999999995,329.38899999999995
418,488,4502,0,199.497,329.88100000000003,329.88100000000003
417,484,4502,0,195.61299999999997,331.29,331.29
416,495,4502,0,197.656,331.432,331.432
415,429,4502,0,202.29400000000004,331.32500000000005,331.32500000000005
414,430,4502,0,202.587,325.908,325.908
413,383,4502,0,206.184,345.52899999999994,345.52899999999994
412,389,4502,0,206.188,338.712,338.712
411,401,4502,0,215.487,336.195,336.195
410,383,4502,0,218.095,339.197,339.197
409,390,4502,0,216.98099999999997,345.578,345.578
408,345,4502,0,215.86900000000003,341.884,341.884
407,657,4502,0,231.644,369.76400000000007,369.76400000000007
406,621,4502,0,236.53599999999997,372.71099999999996,372.71099999999996
405,578,4502,0,242.55899999999997,376.5680000000001,376.5680000000001
404,571,4502,0,248.424,376.05100000000004,376.05100000000004
403,561,4502,0,240.65500000000006,372.954,372.954
402,570,4502,0,243.00300000000001,366.702,366.702
401,509,4502,0,247.649,375.20799999999997,375.20799999999997
400,496,4502,0,255.031,382.592,382.592
399,514,4502,0,243.948,377.526,377.526
398,488,4502,0,252.483,376.72,376.72
397,473,4502,0,249.56199999999995,373.572,373.572
396,459,4502,0,247.919,373.9140000000001,373.9140000000001
395,415,4502,0,255.13400000000001,382.547,382.547
394,821,4502,0,264.163,393.68600000000004,393.68600000000004
393,834,4502,0,266.239,382.5300000000001,382.5300000000001
392,706,4502,0,277.799,397.60699999999997,397.60699999999997
391,645,4502,0,283.88200000000006,412.69100000000003,412.69100000000003
390,646,4502,0,277.889,408.13,408.13
389,608,4502,0,285.403,403.32700000000006,403.32700000000006
388,630,4502,0,290.68000000000006,405.14400000000006,405.14400000000006
387,570,4502,0,291.897,412.82400000000007,412.82400000000007
386,563,4502,0,299.09499999999997,410.69100000000003,410.69100000000003
385,561,4502,0,302.094,403.08,403.08
384,574,4502,0,303.31399999999996,399.046,399.046
383,521,4502,0,312.253,411.71299999999997,411.71299999999997
382,488,4502,0,307.596,414.77,414.77
381,493,4502,0,311.687,400.04099999999994,400.04099999999994
380,470,4502,0,319.748,418.9090000000001,418.9090000000001
379,453,4502,0,309.78799999999995,427.86600000000004,427.86600000000004
