Slice,Area,file,id_number,TxRed,YFP,integrated_old
429,300,6801,0,231.80499999999998,414.43899999999996,414.43899999999996
428,261,6801,0,228.67700000000002,402.016,402.016
427,236,6801,0,224.27499999999995,397.992,397.992
426,423,6801,0,215.10299999999995,392.205,392.205
425,449,6801,0,237.86800000000002,405.629,405.629
424,381,6801,0,240.277,414.014,414.014
423,366,6801,0,243.72400000000002,410.46000000000004,410.46000000000004
422,245,6801,0,241.28000000000003,417.35,417.35
421,289,6801,0,246.81400000000005,405.76699999999994,405.76699999999994
420,248,6801,0,230.916,410.75600000000003,410.75600000000003
419,274,6801,0,244.60499999999996,407.42100000000005,407.42100000000005
418,280,6801,0,224.37299999999996,403.20799999999997,403.20799999999997
417,263,6801,0,233.25000000000003,406.63800000000003,406.63800000000003
416,282,6801,0,228.65599999999998,395.81399999999996,395.81399999999996
415,273,6801,0,227.551,396.88199999999995,396.88199999999995
414,176,6801,0,230.82700000000003,385.995,385.995
413,202,6801,0,220.271,388.639,388.639
412,427,6801,0,252.493,424.134,424.134
411,506,6801,0,270.01,442.21899999999994,442.21899999999994
410,458,6801,0,258.182,425.058,425.058
409,334,6801,0,261.784,442.0590000000001,442.0590000000001
408,364,6801,0,258.201,426.67100000000005,426.67100000000005
407,360,6801,0,255.001,427.4939999999999,427.4939999999999
406,393,6801,0,243.88999999999996,417.281,417.281
405,309,6801,0,254.555,422.15,422.15
404,273,6801,0,256.63899999999995,426.721,426.721
403,301,6801,0,229.46099999999996,391.98400000000004,391.98400000000004
402,279,6801,0,256.56,420.29600000000005,420.29600000000005
401,285,6801,0,241.875,400.174,400.174
400,309,6801,0,227.72999999999996,389.2560000000001,389.2560000000001
399,274,6801,0,230.824,403.23400000000004,403.23400000000004
398,289,6801,0,245.538,397.895,397.895
397,212,6801,0,225.40499999999997,395.596,395.596
396,254,6801,0,229.70199999999997,400.401,400.401
395,311,6801,0,235.91500000000002,409.03599999999994,409.03599999999994
394,213,6801,0,233.19500000000005,409.34900000000005,409.34900000000005
393,414,6801,0,248.38499999999996,425.72399999999993,425.72399999999993
392,474,6801,0,250.85199999999995,426.82000000000005,426.82000000000005
391,335,6801,0,215.58100000000002,395.42600000000004,395.42600000000004
390,344,6801,0,238.55600000000004,417.357,417.357
389,322,6801,0,264.596,436.975,436.975
388,246,6801,0,243.55900000000005,426.0,426.0
387,257,6801,0,239.05599999999995,420.241,420.241
386,383,6801,0,223.81,403.02299999999997,403.02299999999997
385,234,6801,0,252.35299999999998,434.38300000000004,434.38300000000004
384,247,6801,0,240.09100000000004,425.0300000000001,425.0300000000001
383,239,6801,0,232.53300000000002,403.06100000000004,403.06100000000004
382,230,6801,0,241.14199999999994,420.726,420.726
381,278,6801,0,236.579,394.244,394.244
380,271,6801,0,228.622,397.34499999999997,397.34499999999997
379,259,6801,0,220.03500000000003,394.5369999999999,394.5369999999999
378,249,6801,0,237.13000000000005,413.6120000000001,413.6120000000001
377,337,6801,0,257.278,428.4340000000001,428.4340000000001
376,355,6801,0,251.535,413.8299999999999,413.8299999999999
375,277,6801,0,265.528,438.934,438.934
374,337,6801,0,260.14200000000005,444.41599999999994,444.41599999999994
373,252,6801,0,262.69,449.88199999999995,449.88199999999995
372,418,6801,0,272.573,442.895,442.895
371,445,6801,0,268.31100000000004,441.68499999999995,441.68499999999995
370,273,6801,0,254.823,431.67800000000005,431.67800000000005
369,345,6801,0,254.584,413.783,413.783
368,429,6801,0,242.60700000000003,391.1700000000001,391.1700000000001
367,340,6801,0,242.18200000000002,395.643,395.643
366,402,6801,0,235.32999999999998,376.56,376.56
365,316,6801,0,224.68200000000002,368.64200000000005,368.64200000000005
364,308,6801,0,219.173,371.09800000000007,371.09800000000007
363,793,6801,0,262.581,442.96700000000004,442.96700000000004
362,753,6801,0,260.525,438.757,438.757
361,735,6801,0,251.98399999999998,420.939,420.939
360,686,6801,0,253.63699999999997,431.404,431.404
359,666,6801,0,253.59900000000002,443.4459999999999,443.4459999999999
358,597,6801,0,251.61200000000002,449.227,449.227
357,610,6801,0,252.734,440.903,440.903
356,622,6801,0,247.28499999999997,421.024,421.024
355,579,6801,0,251.562,432.36799999999994,432.36799999999994
354,541,6801,0,255.863,440.67699999999996,440.67699999999996
353,499,6801,0,256.03499999999997,433.02500000000003,433.02500000000003
352,516,6801,0,242.14800000000002,423.89000000000004,423.89000000000004
351,573,6801,0,227.68899999999996,399.431,399.431
350,523,6801,0,221.096,398.361,398.361
349,509,6801,0,212.09799999999998,387.927,387.927
348,375,6801,0,244.321,408.27200000000005,408.27200000000005
347,365,6801,0,247.20799999999997,408.334,408.334
346,368,6801,0,252.41200000000003,392.679,392.679
345,322,6801,0,234.43599999999998,391.01300000000003,391.01300000000003
344,362,6801,0,234.26600000000002,388.30499999999995,388.30499999999995
343,315,6801,0,220.45199999999997,352.289,352.289
342,309,6801,0,223.121,354.03200000000004,354.03200000000004
341,289,6801,0,232.78,359.654,359.654
340,303,6801,0,250.27599999999998,386.379,386.379
339,391,6801,0,240.50900000000001,379.24800000000005,379.24800000000005
338,809,6801,0,292.34000000000003,441.26300000000003,441.26300000000003
337,810,6801,0,295.077,436.75,436.75
336,750,6801,0,309.54599999999994,449.99800000000005,449.99800000000005
335,872,6801,0,286.44500000000005,422.72599999999994,422.72599999999994
334,813,6801,0,299.313,432.73599999999993,432.73599999999993
333,785,6801,0,308.857,441.196,441.196
332,732,6801,0,309.52700000000004,451.194,451.194
331,773,6801,0,318.14300000000003,445.977,445.977
330,708,6801,0,321.60299999999995,452.86300000000006,452.86300000000006
329,655,6801,0,330.06100000000004,459.331,459.331
328,703,6801,0,326.41200000000003,450.101,450.101
327,651,6801,0,338.64000000000004,452.393,452.393
326,628,6801,0,340.904,452.721,452.721
325,608,6801,0,338.66100000000006,452.51800000000003,452.51800000000003
324,566,6801,0,347.089,441.79999999999995,441.79999999999995
323,575,6801,0,332.94900000000007,441.169,441.169
322,607,6801,0,344.459,444.52700000000004,444.52700000000004
321,562,6801,0,356.904,455.67100000000005,455.67100000000005
320,595,6801,0,365.149,447.8539999999999,447.8539999999999
319,539,6801,0,357.649,459.541,459.541
318,525,6801,0,358.94100000000003,463.07400000000007,463.07400000000007
317,532,6801,0,355.793,449.197,449.197
316,528,6801,0,357.96500000000003,458.405,458.405
315,525,6801,0,351.10300000000007,451.668,451.668
314,504,6801,0,355.697,452.492,452.492
313,513,6801,0,351.248,467.514,467.514
312,481,6801,0,348.427,455.12200000000007,455.12200000000007
311,494,6801,0,343.20399999999995,440.81399999999996,440.81399999999996
310,490,6801,0,345.734,432.255,432.255
309,466,6801,0,336.358,435.884,435.884
308,443,6801,0,345.064,439.609,439.609
307,478,6801,0,329.499,417.367,417.367
306,440,6801,0,333.07,418.709,418.709
305,451,6801,0,327.66200000000003,415.5299999999999,415.5299999999999
304,1029,6801,0,334.008,412.206,412.206
303,928,6801,0,335.188,415.91999999999996,415.91999999999996
302,881,6801,0,339.27099999999996,412.474,412.474
301,892,6801,0,339.55899999999997,411.81999999999994,411.81999999999994
300,895,6801,0,336.163,412.033,412.033
299,895,6801,0,333.091,409.11499999999995,409.11499999999995
298,835,6801,0,325.47499999999997,414.48199999999997,414.48199999999997
297,807,6801,0,332.81800000000004,423.01800000000003,423.01800000000003
296,836,6801,0,322.98400000000004,413.2320000000001,413.2320000000001
295,820,6801,0,332.18399999999997,419.494,419.494
294,795,6801,0,329.51,417.951,417.951
293,799,6801,0,323.97600000000006,410.89199999999994,410.89199999999994
292,806,6801,0,322.333,417.475,417.475
291,714,6801,0,333.275,426.17100000000005,426.17100000000005
290,758,6801,0,323.90600000000006,419.29499999999996,419.29499999999996
289,687,6801,0,326.318,421.528,421.528
288,690,6801,0,327.703,414.74399999999997,414.74399999999997
287,729,6801,0,319.0849999999999,412.12600000000003,412.12600000000003
286,572,6801,0,334.937,430.7550000000001,430.7550000000001
285,513,6801,0,351.56000000000006,445.043,445.043
284,565,6801,0,353.511,438.55899999999997,438.55899999999997
283,2097,6801,0,336.717,400.75399999999996,400.75399999999996
282,2109,6801,0,342.036,389.6199999999999,389.6199999999999
281,2079,6801,0,344.11800000000005,389.84900000000005,389.84900000000005
280,2035,6801,0,345.026,386.59299999999996,386.59299999999996
279,2019,6801,0,346.989,382.001,382.001
278,1985,6801,0,355.441,377.533,377.533
277,1928,6801,0,356.457,375.86400000000003,375.86400000000003
276,1941,6801,0,357.9069999999999,379.747,379.747
275,1957,6801,0,359.745,371.393,371.393
274,1887,6801,0,369.59299999999996,374.43100000000004,374.43100000000004
273,1864,6801,0,370.17499999999995,369.506,369.506
272,1834,6801,0,377.50300000000004,365.93600000000004,365.93600000000004
271,1806,6801,0,384.095,374.058,374.058
270,1791,6801,0,392.1619999999999,374.04099999999994,374.04099999999994
269,1673,6801,0,399.63999999999993,374.56600000000003,374.56600000000003
268,1737,6801,0,406.55400000000003,376.1490000000001,376.1490000000001
267,1657,6801,0,412.432,379.206,379.206
266,1577,6801,0,428.72799999999995,379.004,379.004
265,1542,6801,0,432.893,384.722,384.722
264,1507,6801,0,446.766,390.486,390.486
263,1522,6801,0,449.562,384.995,384.995
