Slice,Area,file,id_number,TxRed,YFP,integrated_old
429,316,2921,2,131.52100000000002,264.503,264.503
428,332,2921,2,135.411,267.545,267.545
427,292,2921,2,120.101,276.24100000000004,276.24100000000004
426,364,2921,2,120.49100000000001,252.44599999999997,252.44599999999997
425,242,2921,2,137.362,263.629,263.629
424,156,2921,2,139.57600000000005,274.86600000000004,274.86600000000004
423,147,2921,2,136.79299999999998,259.655,259.655
422,200,2921,2,127.81599999999997,253.34799999999998,253.34799999999998
421,211,2921,2,139.15800000000002,251.37900000000002,251.37900000000002
420,201,2921,2,139.405,263.965,263.965
419,225,2921,2,139.12300000000002,261.59399999999994,261.59399999999994
418,498,2921,2,135.59999999999997,280.61699999999996,280.61699999999996
417,490,2921,2,135.53799999999998,285.40999999999997,285.40999999999997
416,376,2921,2,146.021,293.31000000000006,293.31000000000006
415,382,2921,2,144.09600000000003,283.688,283.688
414,418,2921,2,139.818,288.18899999999996,288.18899999999996
413,306,2921,2,144.46299999999997,298.78600000000006,298.78600000000006
412,329,2921,2,141.09400000000002,276.20300000000003,276.20300000000003
411,330,2921,2,145.92199999999997,298.6,298.6
410,305,2921,2,149.744,291.622,291.622
409,262,2921,2,142.57999999999998,290.969,290.969
408,209,2921,2,155.40200000000004,309.13300000000004,309.13300000000004
407,263,2921,2,140.71200000000002,278.904,278.904
406,471,2921,2,126.11599999999999,243.53,243.53
405,356,2921,2,128.306,260.899,260.899
404,363,2921,2,121.02799999999996,236.61199999999997,236.61199999999997
403,318,2921,2,126.26200000000003,234.753,234.753
402,385,2921,2,117.94399999999999,221.216,221.216
401,286,2921,2,123.11299999999997,240.59699999999995,240.59699999999995
400,164,2921,2,132.10799999999998,260.43800000000005,260.43800000000005
399,202,2921,2,123.42400000000004,236.999,236.999
398,211,2921,2,111.614,232.54399999999995,232.54399999999995
397,180,2921,2,110.13499999999999,226.38499999999993,226.38499999999993
396,112,2921,2,140.462,244.27699999999996,244.27699999999996
395,337,2921,2,139.18,267.90599999999995,267.90599999999995
394,192,2921,2,139.02900000000002,274.54699999999997,274.54699999999997
393,242,2921,2,131.29600000000002,269.18199999999996,269.18199999999996
392,193,2921,2,140.73900000000003,261.204,261.204
391,249,2921,2,128.027,251.91500000000002,251.91500000000002
390,157,2921,2,125.46900000000005,254.28699999999995,254.28699999999995
389,412,2921,2,131.798,256.577,256.577
388,488,2921,2,129.328,261.77199999999993,261.77199999999993
387,379,2921,2,125.30799999999999,257.48900000000003,257.48900000000003
386,247,2921,2,113.31799999999998,247.976,247.976
385,199,2921,2,115.83200000000002,255.623,255.623
384,224,2921,2,109.21699999999996,230.679,230.679
383,202,2921,2,108.19299999999998,224.11299999999994,224.11299999999994
382,203,2921,2,116.19400000000002,235.33900000000003,235.33900000000003
381,271,2921,2,123.43999999999997,264.76699999999994,264.76699999999994
380,241,2921,2,119.22100000000003,270.81899999999996,270.81899999999996
379,239,2921,2,127.40699999999998,248.951,248.951
378,281,2921,2,107.91400000000002,212.439,212.439
377,196,2921,2,115.868,228.784,228.784
376,160,2921,2,117.929,236.00500000000002,236.00500000000002
375,417,2921,2,119.12,251.68600000000004,251.68600000000004
374,327,2921,2,116.737,229.18799999999996,229.18799999999996
373,302,2921,2,127.85599999999997,267.68100000000004,267.68100000000004
372,332,2921,2,126.65799999999999,245.325,245.325
371,302,2921,2,124.95600000000005,256.7270000000001,256.7270000000001
370,284,2921,2,140.55699999999996,266.15799999999996,266.15799999999996
369,359,2921,2,117.99800000000005,229.41300000000007,229.41300000000007
368,247,2921,2,129.31699999999998,241.37600000000003,241.37600000000003
367,173,2921,2,136.173,252.99199999999996,252.99199999999996
366,171,2921,2,137.542,251.125,251.125
365,119,2921,2,136.63299999999998,251.071,251.071
364,398,2921,2,139.07999999999998,280.785,280.785
363,337,2921,2,140.834,280.83,280.83
362,194,2921,2,151.665,289.225,289.225
361,231,2921,2,144.91,290.905,290.905
360,148,2921,2,139.796,277.08299999999997,277.08299999999997
359,205,2921,2,141.44,272.193,272.193
358,204,2921,2,141.73199999999997,265.581,265.581
357,357,2921,2,135.718,276.208,276.208
356,325,2921,2,127.53900000000002,255.47399999999996,255.47399999999996
355,317,2921,2,131.826,261.849,261.849
354,361,2921,2,124.81300000000002,249.473,249.473
353,394,2921,2,119.95399999999998,239.92000000000002,239.92000000000002
352,401,2921,2,123.85300000000004,245.731,245.731
351,304,2921,2,136.54500000000002,270.88800000000003,270.88800000000003
