Slice,Area,file,id_number,TxRed,YFP
504,566,0931,3,164.767,159.54700000000003
503,565,0931,3,168.524,163.30300000000003
502,560,0931,3,169.20899999999997,162.73599999999996
501,564,0931,3,171.651,158.91599999999997
500,544,0931,3,181.53499999999997,163.88299999999998
499,574,0931,3,169.155,157.21000000000004
498,563,0931,3,166.81199999999998,162.047
497,566,0931,3,174.18699999999998,160.561
496,584,0931,3,172.41299999999998,163.83
495,565,0931,3,166.31300000000002,162.64200000000002
494,565,0931,3,165.35099999999997,161.787
493,555,0931,3,173.02399999999997,162.36599999999999
492,557,0931,3,174.211,162.575
491,564,0931,3,164.783,160.994
490,582,0931,3,166.14,153.60599999999997
489,579,0931,3,168.779,155.945
488,572,0931,3,170.96199999999996,162.329
487,572,0931,3,166.23999999999998,163.067
486,541,0931,3,172.167,158.809
485,595,0931,3,164.907,161.218
484,573,0931,3,169.80700000000002,157.47899999999998
483,570,0931,3,172.86699999999996,162.23699999999997
482,565,0931,3,167.851,160.16400000000002
481,564,0931,3,170.19400000000002,161.459
480,548,0931,3,171.367,159.33399999999997
479,574,0931,3,161.508,158.602
478,565,0931,3,168.055,160.004
477,577,0931,3,173.621,161.284
476,550,0931,3,175.68200000000002,160.492
475,554,0931,3,171.849,161.63500000000002
474,529,0931,3,172.572,160.555
473,528,0931,3,168.70399999999998,158.16500000000002
472,532,0931,3,171.31000000000003,164.72899999999998
471,523,0931,3,171.164,164.50299999999996
470,532,0931,3,170.722,161.85899999999998
469,538,0931,3,169.75799999999998,157.18900000000002
468,543,0931,3,177.65499999999997,161.73200000000003
467,537,0931,3,172.67999999999998,155.515
466,518,0931,3,176.59199999999998,158.21699999999998
465,565,0931,3,173.14,154.69399999999996
464,553,0931,3,169.46199999999996,149.58900000000003
463,546,0931,3,176.852,156.799
462,548,0931,3,175.02699999999996,150.356
461,548,0931,3,170.41600000000003,159.61900000000003
460,517,0931,3,170.13,158.79200000000003
459,564,0931,3,174.75300000000001,156.11799999999997
458,575,0931,3,175.27499999999998,154.06599999999997
457,546,0931,3,168.654,161.26299999999998
456,549,0931,3,178.69799999999998,158.566
455,555,0931,3,168.71000000000004,153.754
454,570,0931,3,170.372,150.851
453,549,0931,3,168.23700000000002,149.54599999999996
452,588,0931,3,172.14800000000002,158.846
451,567,0931,3,179.35999999999999,150.188
450,561,0931,3,174.18300000000002,151.93000000000004
449,561,0931,3,174.78300000000002,147.74
448,575,0931,3,176.718,150.558
447,574,0931,3,172.61400000000003,149.54700000000003
446,582,0931,3,171.94500000000002,150.786
445,579,0931,3,179.781,151.349
444,594,0931,3,170.03099999999998,148.59599999999998
443,578,0931,3,174.81900000000002,149.45
442,590,0931,3,170.99699999999999,142.24599999999998
441,559,0931,3,174.394,154.471
440,586,0931,3,173.928,151.30599999999998
439,557,0931,3,173.09599999999995,153.66399999999996
438,556,0931,3,182.20299999999997,150.217
437,491,0931,3,175.68600000000004,156.58200000000002
436,474,0931,3,183.139,152.91100000000006
435,506,0931,3,176.82099999999997,156.69400000000002
434,472,0931,3,177.20000000000002,161.74800000000002
433,482,0931,3,180.75699999999998,157.633
432,501,0931,3,177.424,162.231
431,484,0931,3,183.73300000000003,156.875
430,498,0931,3,178.47299999999998,148.30599999999998
429,510,0931,3,174.64900000000003,149.1
428,496,0931,3,178.44000000000003,150.48899999999998
427,490,0931,3,179.11300000000003,156.29299999999998
426,498,0931,3,178.94400000000005,147.38699999999997
425,498,0931,3,182.50500000000002,152.85399999999996
424,487,0931,3,178.392,153.737
423,503,0931,3,175.236,151.088
422,531,0931,3,178.488,144.489
421,529,0931,3,176.66600000000003,155.28400000000002
420,516,0931,3,174.24,150.261
419,539,0931,3,179.631,148.322
418,519,0931,3,178.02899999999997,156.99999999999994
417,507,0931,3,182.768,152.02100000000002
416,505,0931,3,179.104,150.136
415,523,0931,3,182.776,157.322
414,535,0931,3,185.85599999999997,151.275
413,512,0931,3,185.813,157.98200000000003
412,518,0931,3,185.30499999999998,153.08400000000003
411,516,0931,3,183.06599999999997,150.097
410,510,0931,3,179.75000000000003,158.398
409,517,0931,3,188.574,155.947
408,494,0931,3,181.32899999999998,151.87499999999997
407,516,0931,3,182.949,150.36100000000002
406,499,0931,3,187.898,152.832
405,487,0931,3,185.60299999999998,156.149
404,502,0931,3,189.93099999999993,154.644
403,511,0931,3,192.71199999999996,152.45400000000004
402,503,0931,3,185.793,153.40099999999998
401,557,0931,3,187.85900000000004,152.533
400,518,0931,3,186.50599999999997,154.16299999999998
399,521,0931,3,192.41699999999997,154.73900000000003
398,535,0931,3,188.762,152.19500000000002
397,525,0931,3,193.56699999999998,155.57500000000002
396,527,0931,3,193.461,154.944
395,550,0931,3,186.006,153.176
394,551,0931,3,188.647,149.03799999999995
393,528,0931,3,195.71400000000003,157.13500000000002
392,538,0931,3,200.92600000000002,157.0
391,547,0931,3,193.69700000000003,153.658
390,570,0931,3,194.82600000000005,150.815
389,568,0931,3,190.0,152.45599999999996
388,572,0931,3,185.113,148.37500000000003
387,580,0931,3,189.247,155.19500000000002
386,584,0931,3,193.48,158.046
385,598,0931,3,188.59200000000004,157.08200000000002
384,597,0931,3,190.897,155.70800000000003
383,615,0931,3,190.17899999999997,155.66299999999998
382,601,0931,3,190.98100000000002,155.222
381,597,0931,3,190.902,158.14399999999998
380,604,0931,3,194.66899999999998,159.61699999999996
379,595,0931,3,185.401,153.093
378,638,0931,3,188.873,154.495
377,646,0931,3,183.86400000000003,152.25500000000005
376,644,0931,3,186.70300000000003,150.111
375,644,0931,3,184.77000000000004,149.14600000000002
374,659,0931,3,183.208,142.365
373,656,0931,3,185.91999999999996,145.25699999999998
372,679,0931,3,183.09799999999998,144.67099999999996
371,682,0931,3,173.37699999999998,145.26000000000002
370,689,0931,3,184.313,140.092
369,666,0931,3,178.75400000000002,138.154
368,677,0931,3,177.4,145.515
367,679,0931,3,180.86199999999997,141.30799999999996
366,675,0931,3,178.04,142.115
365,665,0931,3,176.81199999999995,142.056
364,677,0931,3,179.40400000000002,143.23300000000003
363,670,0931,3,174.458,145.943
362,676,0931,3,175.65999999999997,141.76
361,665,0931,3,181.21399999999997,145.98700000000002
360,663,0931,3,185.933,151.60899999999998
359,669,0931,3,183.38600000000002,144.90800000000002
358,659,0931,3,184.51900000000003,148.077
357,659,0931,3,182.954,147.94500000000002
356,676,0931,3,186.356,143.792
355,676,0931,3,172.59399999999997,139.67300000000003
354,681,0931,3,177.721,147.14300000000003
353,706,0931,3,180.52900000000002,142.06799999999998
352,679,0931,3,186.809,146.743
351,682,0931,3,187.205,151.907
350,692,0931,3,186.31099999999995,148.451
349,656,0931,3,189.54699999999997,156.758
348,683,0931,3,184.16000000000003,145.551
347,663,0931,3,185.22899999999998,153.84000000000003
346,664,0931,3,187.047,149.03799999999998
345,676,0931,3,189.3,149.83200000000002
344,668,0931,3,188.708,146.50300000000001
343,686,0931,3,179.345,138.648
342,677,0931,3,181.24500000000003,145.34399999999997
341,677,0931,3,181.451,149.02100000000004
340,687,0931,3,181.641,144.26899999999995
339,687,0931,3,185.554,146.199
338,672,0931,3,187.683,147.465
337,677,0931,3,185.399,152.609
336,677,0931,3,190.068,156.484
335,665,0931,3,191.26599999999996,147.19000000000003
334,685,0931,3,187.59499999999997,150.743
333,658,0931,3,191.981,150.68500000000003
332,670,0931,3,190.096,147.84799999999998
331,677,0931,3,185.26600000000002,144.946
330,667,0931,3,186.27599999999998,153.58499999999998
329,676,0931,3,187.44000000000003,156.22200000000004
328,683,0931,3,185.655,149.95100000000002
327,684,0931,3,198.845,148.565
326,671,0931,3,188.24099999999999,150.498
325,675,0931,3,191.07900000000004,149.855
324,674,0931,3,190.01699999999997,153.015
323,678,0931,3,187.98100000000002,151.60499999999996
322,668,0931,3,190.94199999999998,159.32699999999997
321,681,0931,3,195.20699999999997,151.29800000000003
320,684,0931,3,193.32699999999997,147.701
319,675,0931,3,197.90800000000002,160.091
318,668,0931,3,193.096,158.22299999999998
317,683,0931,3,192.582,147.87100000000004
316,679,0931,3,194.83599999999998,157.80399999999997
315,675,0931,3,203.878,161.43800000000002
314,661,0931,3,201.526,161.45799999999997
313,665,0931,3,199.046,156.16499999999996
312,674,0931,3,197.05900000000005,157.47999999999996
311,664,0931,3,196.90599999999998,157.878
310,679,0931,3,198.58800000000002,154.337
309,688,0931,3,191.967,159.23
308,673,0931,3,198.534,164.436
307,680,0931,3,204.62800000000004,155.42800000000003
306,684,0931,3,198.03400000000002,158.73000000000002
305,671,0931,3,200.11500000000004,162.05700000000002
304,673,0931,3,199.43499999999997,159.60399999999996
303,685,0931,3,196.16299999999998,150.95399999999995
302,686,0931,3,202.32299999999998,152.86600000000004
301,689,0931,3,206.40900000000002,163.133
300,675,0931,3,205.34900000000002,157.759
299,670,0931,3,206.923,156.35600000000002
298,695,0931,3,200.409,160.523
297,688,0931,3,204.16899999999998,164.67600000000002
296,677,0931,3,196.428,158.07299999999998
295,686,0931,3,202.21200000000002,157.628
294,675,0931,3,205.478,165.34
293,667,0931,3,209.74099999999999,163.049
292,677,0931,3,205.23099999999997,157.71800000000002
291,682,0931,3,203.065,156.96400000000003
290,669,0931,3,207.00699999999998,159.17100000000002
289,691,0931,3,200.981,156.499
288,673,0931,3,211.53599999999997,166.548
287,647,0931,3,211.23199999999997,173.29299999999998
286,663,0931,3,205.964,161.30100000000002
285,675,0931,3,210.26999999999998,159.364
284,683,0931,3,206.71099999999998,158.063
283,675,0931,3,205.67299999999994,165.192
282,667,0931,3,205.313,163.138
281,693,0931,3,206.97600000000006,165.69400000000002
280,693,0931,3,208.905,163.14899999999997
279,673,0931,3,207.56799999999998,162.61700000000002
278,674,0931,3,210.995,160.537
277,667,0931,3,212.833,159.53300000000002
276,658,0931,3,208.019,165.556
275,675,0931,3,217.40599999999998,166.30899999999997
274,684,0931,3,212.616,165.48399999999998
273,665,0931,3,220.07899999999998,166.202
272,689,0931,3,218.99200000000002,163.977
271,679,0931,3,220.32399999999998,163.70999999999998
270,671,0931,3,218.757,166.113
269,673,0931,3,216.70400000000004,163.18799999999996
268,677,0931,3,216.55200000000002,168.274
267,687,0931,3,220.171,158.473
266,672,0931,3,216.621,165.24900000000002
265,694,0931,3,220.40000000000003,162.622
264,680,0931,3,216.3,160.818
263,674,0931,3,222.72899999999998,162.903
262,698,0931,3,218.77600000000004,164.46899999999994
261,679,0931,3,219.72799999999998,164.647
260,675,0931,3,221.95700000000002,163.242
259,691,0931,3,220.51500000000001,165.243
258,683,0931,3,224.83200000000002,161.752
257,685,0931,3,217.868,159.64999999999998
256,702,0931,3,222.822,158.65599999999998
255,677,0931,3,214.911,162.07100000000003
254,681,0931,3,225.953,158.98199999999997
253,696,0931,3,228.952,165.04999999999998
252,695,0931,3,225.80199999999996,166.89800000000002
251,677,0931,3,230.72500000000005,165.596
