Slice,Area,file,id_number,TxRed,YFP
436,984,0233,3,85.25300000000001,73.73599999999999
435,982,0233,3,81.227,69.34799999999998
434,997,0233,3,86.25300000000001,70.922
433,1015,0233,3,86.138,71.93699999999998
432,1030,0233,3,82.74699999999999,71.37900000000002
431,1037,0233,3,78.666,72.54799999999997
430,1043,0233,3,78.756,73.11600000000001
429,1081,0233,3,80.44300000000001,69.45499999999998
428,1095,0233,3,81.756,71.168
427,1072,0233,3,81.03999999999999,73.995
426,1111,0233,3,79.91899999999998,71.81399999999996
425,1066,0233,3,82.51599999999999,72.878
424,1096,0233,3,85.88899999999998,74.20300000000003
423,1165,0233,3,78.862,70.71200000000002
422,1111,0233,3,85.804,71.02000000000001
421,1088,0233,3,85.053,75.737
420,1122,0233,3,84.505,77.94899999999998
419,1135,0233,3,86.703,70.90199999999999
418,1128,0233,3,88.02100000000002,76.298
417,1114,0233,3,90.96199999999999,75.99799999999999
416,1121,0233,3,87.59800000000001,74.876
415,1110,0233,3,89.26500000000001,76.60399999999998
414,1107,0233,3,91.64899999999997,73.89500000000001
413,1141,0233,3,91.793,78.50299999999999
412,1153,0233,3,92.64500000000001,77.14699999999999
411,1104,0233,3,96.10199999999998,79.55699999999999
410,1144,0233,3,92.21899999999997,78.12299999999999
409,1104,0233,3,96.98800000000003,76.214
408,1119,0233,3,96.05199999999999,78.445
407,1133,0233,3,98.91399999999996,74.756
406,1149,0233,3,102.017,78.02000000000001
405,1181,0233,3,98.72300000000001,77.72300000000001
404,1171,0233,3,102.20000000000002,80.816
403,1125,0233,3,100.451,80.12800000000001
402,1147,0233,3,101.656,81.457
401,1119,0233,3,104.20700000000002,79.27900000000002
400,1159,0233,3,107.83099999999999,77.595
399,1158,0233,3,108.17499999999998,80.22800000000001
398,1203,0233,3,108.542,82.72200000000001
397,1189,0233,3,110.618,78.62900000000002
396,1142,0233,3,109.28100000000003,84.607
395,1146,0233,3,113.04399999999998,83.53200000000001
394,1190,0233,3,111.67099999999999,82.66100000000003
393,1160,0233,3,114.97399999999996,79.775
392,1197,0233,3,114.838,82.95100000000002
391,1191,0233,3,115.51400000000001,79.19299999999998
390,1167,0233,3,117.61399999999998,83.87799999999999
389,1183,0233,3,119.93400000000003,81.09100000000001
