 ,Label,Area,Mean,XM,YM,Slice,LastIndex,PreviousCell,Background
1,ori_ph:0476-0088-0072:initial_folder_170_0475,660,1029.508,71.090,90.295,476,1,2,969.534
2,ori_ph:0475-0087-0072:initial_folder_170_0474,632,1033.938,71.498,88.543,475,0,3,966.099
3,ori_ph:0474-0086-0072:initial_folder_170_0473,625,1031.314,71.445,88.185,474,0,4,966.431
4,ori_ph:0473-0086-0071:initial_folder_170_0472,598,1032.664,71.233,87.164,473,0,5,968.230
5,ori_ph:0472-0084-0071:initial_folder_170_0471,578,1026.550,71.330,85.445,472,0,6,964.760
6,ori_ph:0471-0105-0070:initial_folder_170_0470,1013,1013.532,70.984,105.813,471,0,7,966.973
7,ori_ph:0470-0102-0070:initial_folder_170_0469,992,1014.486,71.026,103.727,470,0,8,968.587
8,ori_ph:0469-0101-0071:initial_folder_170_0468,926,1010.275,71.181,101.966,469,0,9,968.583
9,ori_ph:0468-0098-0071:initial_folder_170_0467,897,1008.732,71.194,99.544,468,0,10,966.587
10,ori_ph:0467-0097-0071:initial_folder_170_0466,871,1004.966,71.018,98.306,467,0,11,966.159
11,ori_ph:0466-0096-0071:initial_folder_170_0465,849,1011.026,71.316,97.021,466,0,12,966.978
12,ori_ph:0465-0094-0071:initial_folder_170_0464,811,1010.656,71.171,96.407,465,0,13,968.195
13,ori_ph:0464-0093-0071:initial_folder_170_0463,790,1014.948,71.127,93.973,464,0,14,967.388
14,ori_ph:0463-0092-0071:initial_folder_170_0462,770,1020.305,71.337,93.789,463,0,15,969.113
15,ori_ph:0462-0091-0071:initial_folder_170_0461,753,1018.056,71.195,92.747,462,0,16,968.943
16,ori_ph:0461-0090-0071:initial_folder_170_0460,735,1013.959,71.430,91.536,461,0,17,968.284
17,ori_ph:0460-0089-0071:initial_folder_170_0459,706,1014.569,71.472,90.650,460,0,18,967.994
18,ori_ph:0459-0089-0071:initial_folder_170_0458,689,1014.903,71.538,90.461,459,0,19,970.843
19,ori_ph:0458-0088-0071:initial_folder_170_0457,686,1016.201,71.466,89.691,458,0,20,970.321
20,ori_ph:0457-0087-0071:initial_folder_170_0456,657,1013.131,71.533,88.232,457,0,21,968.869
21,ori_ph:0456-0086-0072:initial_folder_170_0455,631,1009.580,71.751,87.864,456,0,22,972.318
22,ori_ph:0455-0109-0071:initial_folder_170_0454,1131,1004.925,71.586,109.934,455,0,23,970.433
23,ori_ph:0454-0107-0071:initial_folder_170_0453,1080,1003.338,71.389,107.803,454,0,24,973.038
24,ori_ph:0453-0106-0071:initial_folder_170_0452,951,1106.740,71.452,106.371,453,0,25,1092.897
25,ori_ph:0452-0104-0071:initial_folder_170_0451,1040,1006.362,71.454,105.181,452,0,26,972.063
26,ori_ph:0451-0102-0071:initial_folder_170_0450,983,1003.369,71.562,103.381,451,0,27,972.570
27,ori_ph:0450-0101-0071:initial_folder_170_0449,975,1002.612,71.577,102.812,450,0,28,971.674
28,ori_ph:0449-0101-0071:initial_folder_170_0448,964,1000.353,71.683,101.945,449,0,29,973.011
29,ori_ph:0448-0099-0071:initial_folder_170_0447,940,1000.012,71.712,100.560,448,0,30,967.965
30,ori_ph:0447-0098-0071:initial_folder_170_0446,919,998.675,71.630,99.539,447,0,31,971.756
31,ori_ph:0446-0097-0072:initial_folder_170_0445,897,1004.339,71.898,97.831,446,0,32,973.491
32,ori_ph:0445-0096-0071:initial_folder_170_0444,879,996.048,71.587,97.175,445,0,33,970.672
33,ori_ph:0444-0095-0071:initial_folder_170_0443,861,1005.344,71.652,96.011,444,0,34,967.410
34,ori_ph:0443-0094-0071:initial_folder_170_0442,840,999.883,71.697,95.475,443,0,35,969.686
35,ori_ph:0442-0093-0071:initial_folder_170_0441,828,997.652,71.425,94.753,442,0,36,969.026
36,ori_ph:0441-0092-0071:initial_folder_170_0440,807,1002.312,71.444,93.926,441,0,37,968.107
37,ori_ph:0440-0092-0071:initial_folder_170_0439,776,996.405,71.515,93.420,440,0,38,974.051
38,ori_ph:0439-0091-0071:initial_folder_170_0438,771,999.628,71.595,92.889,439,0,39,970.194
39,ori_ph:0438-0090-0071:initial_folder_170_0437,760,1005.895,71.373,91.580,438,0,40,970.395
40,ori_ph:0437-0090-0071:initial_folder_170_0436,737,1002.393,71.701,91.616,437,0,41,969.163
41,ori_ph:0436-0089-0071:initial_folder_170_0435,717,1001.338,71.699,89.873,436,0,42,968.446
42,ori_ph:0435-0089-0071:initial_folder_170_0434,735,1003.615,71.677,89.769,435,0,43,967.917
43,ori_ph:0434-0087-0071:initial_folder_170_0433,686,1003.150,71.742,88.876,434,0,44,968.974
44,ori_ph:0433-0087-0071:initial_folder_170_0432,688,995.946,71.643,87.954,433,0,45,967.236
45,ori_ph:0432-0086-0071:initial_folder_170_0431,677,1001.886,71.589,87.933,432,0,46,968.451
46,ori_ph:0431-0085-0071:initial_folder_170_0430,654,1003.287,71.695,87.068,431,0,47,967.886
47,ori_ph:0430-0086-0071:initial_folder_170_0429,662,1001.325,71.560,86.927,430,0,48,967.787
48,ori_ph:0429-0085-0071:initial_folder_170_0428,637,1008.403,71.662,86.092,429,0,49,968.231
49,ori_ph:0428-0085-0071:initial_folder_170_0427,623,1003.944,71.466,85.932,428,0,50,967.955
50,ori_ph:0427-0084-0071:initial_folder_170_0426,623,1009.376,71.568,85.671,427,0,51,968.544
51,ori_ph:0426-0084-0071:initial_folder_170_0425,607,1010.486,71.630,85.241,426,0,52,968.566
52,ori_ph:0425-0083-0071:initial_folder_170_0424,592,1004.818,71.584,83.955,425,0,53,970.473
53,ori_ph:0424-0083-0071:initial_folder_170_0423,586,1010.150,71.558,84.126,424,0,54,970.460
54,ori_ph:0423-0082-0071:initial_folder_170_0422,568,1008.665,71.609,83.126,423,0,55,968.039
55,ori_ph:0422-0082-0071:initial_folder_170_0421,561,1011.740,71.578,83.004,422,0,56,969.797
56,ori_ph:0421-0082-0071:initial_folder_170_0420,561,1015.520,71.484,83.144,421,0,57,968.663
57,ori_ph:0420-0082-0071:initial_folder_170_0419,551,1014.515,71.695,83.541,420,0,58,970.644
58,ori_ph:0419-0081-0071:initial_folder_170_0418,546,1014.355,71.555,82.756,419,0,59,969.214
59,ori_ph:0418-0081-0071:initial_folder_170_0417,533,1017.769,71.569,82.654,418,0,60,969.945
60,ori_ph:0417-0081-0071:initial_folder_170_0416,524,1016.000,71.642,82.585,417,0,61,971.039
61,ori_ph:0416-0080-0072:initial_folder_170_0415,525,1019.488,71.841,81.532,416,0,62,968.305
62,ori_ph:0415-0079-0071:initial_folder_170_0414,504,1022.962,71.683,81.117,415,0,63,969.892
63,ori_ph:0414-0078-0072:initial_folder_170_0413,480,1025.577,71.828,80.139,414,0,64,971.644
64,ori_ph:0413-0079-0072:initial_folder_170_0412,473,1025.645,72.034,80.546,413,0,65,970.594
65,ori_ph:0412-0078-0072:initial_folder_170_0411,479,1027.783,72.106,79.531,412,0,66,970.570
66,ori_ph:0411-0078-0073:initial_folder_170_0410,462,1026.952,72.303,79.470,411,0,67,968.989
67,ori_ph:0410-0077-0073:initial_folder_170_0409,447,1025.007,72.305,78.580,410,0,68,970.330
68,ori_ph:0409-0077-0073:initial_folder_170_0408,437,1033.732,72.481,78.673,409,0,69,969.076
69,ori_ph:0408-0079-0073:initial_folder_170_0407,452,1034.739,72.601,79.227,408,0,70,968.741
70,ori_ph:0407-0077-0073:initial_folder_170_0406,431,1035.357,72.784,78.246,407,0,71,968.538
71,ori_ph:0406-0078-0073:initial_folder_170_0405,434,1038.671,72.850,77.782,406,0,72,968.498
72,ori_ph:0405-0076-0074:initial_folder_170_0404,419,1036.499,73.390,77.491,405,0,73,969.674
73,ori_ph:0404-0076-0074:initial_folder_170_0403,407,1047.339,73.640,76.658,404,0,74,969.702
74,ori_ph:0403-0076-0074:initial_folder_170_0402,395,1043.020,73.436,76.644,403,0,75,969.674
75,ori_ph:0402-0074-0069:initial_folder_170_0401,379,1053.354,70.054,75.692,402,0,76,970.256
76,ori_ph:0401-0074-0069:initial_folder_170_0400,380,1062.003,69.975,75.074,401,0,77,969.290
77,ori_ph:0400-0073-0069:initial_folder_170_0399,347,1060.968,69.868,74.523,400,0,78,971.393
78,ori_ph:0399-0072-0069:initial_folder_170_0398,329,1063.015,69.721,73.241,399,0,79,971.425
79,ori_ph:0398-0071-0069:initial_folder_170_0397,298,1069.866,69.846,72.633,398,0,80,974.186
80,ori_ph:0397-0072-0069:initial_folder_170_0396,315,1087.616,69.609,73.567,397,0,81,976.043
81,ori_ph:0396-0072-0069:initial_folder_170_0395,310,1080.913,69.845,73.866,396,0,82,972.414
82,ori_ph:0395-0080-0068:initial_folder_170_0394,257,1101.809,68.711,81.831,395,0,83,984.104
83,ori_ph:0394-0077-0069:initial_folder_170_0393,239,1105.967,68.927,77.814,394,0,84,984.973
84,ori_ph:0393-0074-0069:initial_folder_170_0392,253,1098.929,69.647,75.208,393,0,85,981.743
85,ori_ph:0392-0091-0073:initial_folder_170_0391,524,1130.395,72.687,91.683,392,0,86,1079.627
86,ori_ph:0391-0085-0073:initial_folder_170_0390,538,1047.887,72.508,86.291,391,0,87,970.301
87,ori_ph:0390-0083-0073:initial_folder_170_0389,524,1052.941,72.528,84.963,390,0,88,968.029
88,ori_ph:0389-0083-0073:initial_folder_170_0388,483,1071.166,72.326,83.764,389,0,89,969.284
89,ori_ph:0388-0081-0072:initial_folder_170_0387,469,1061.616,72.111,82.560,388,0,90,969.744
90,ori_ph:0387-0079-0073:initial_folder_170_0386,418,1064.775,72.047,80.741,387,0,91,970.507
91,ori_ph:0386-0078-0073:initial_folder_170_0385,404,1067.661,72.010,79.592,386,0,92,969.684
92,ori_ph:0385-0077-0074:initial_folder_170_0384,395,1071.856,73.184,77.464,385,0,93,969.518
93,ori_ph:0384-0074-0069:initial_folder_170_0383,342,1080.453,69.492,76.331,384,0,94,970.323
94,ori_ph:0383-0090-0072:initial_folder_170_0382,681,1030.451,70.925,92.469,383,0,95,970.737
95,ori_ph:0382-0088-0072:initial_folder_170_0381,613,1032.817,71.612,89.846,382,0,96,971.373
96,ori_ph:0381-0087-0073:initial_folder_170_0380,591,1029.717,71.567,89.182,381,0,97,972.309
